,,,,,Gecode,Gecode,OGSA,Preferred,Objective Ratio
6,17,anti_first_fail,indomain_min,800,240540,240540,359664,185368,1.4952357196308306
6,17,anti_first_fail,indomain_min,1000,257340,257340,393864,185368,1.530519934716717
6,18,anti_first_fail,indomain_min,0,672351,672351,672351,1280988,1.0
6,18,anti_first_fail,indomain_min,200,714403,714403,714403,1280988,1.0
6,18,anti_first_fail,indomain_min,400,756203,756203,756203,1280988,1.0
6,18,anti_first_fail,indomain_min,600,794003,794003,794003,1280988,1.0
6,18,anti_first_fail,indomain_min,800,823803,823803,823803,1280988,1.0
6,18,anti_first_fail,indomain_min,1000,853603,853603,853603,1280988,1.0
6,19,anti_first_fail,indomain_min,0,193720,193720,194120,285820,1.0020648358455502
6,19,anti_first_fail,indomain_min,200,269170,269170,269170,285820,1.0
6,19,anti_first_fail,indomain_min,400,294470,294470,294470,285820,1.0
6,19,anti_first_fail,indomain_min,600,313470,313470,313470,285820,1.0
6,19,anti_first_fail,indomain_min,800,323470,323470,323470,285820,1.0
6,19,anti_first_fail,indomain_min,1000,333470,333470,333470,285820,1.0
6,20,anti_first_fail,indomain_min,0,437850,437850,437850,749500,1.0
6,20,anti_first_fail,indomain_min,200,492450,492450,492450,749500,1.0
6,20,anti_first_fail,indomain_min,400,524500,524500,524500,749500,1.0
6,20,anti_first_fail,indomain_min,600,542500,542500,542500,749500,1.0
6,20,anti_first_fail,indomain_min,800,550500,550500,550500,749500,1.0
6,20,anti_first_fail,indomain_min,1000,555500,555500,555500,749500,1.0
6,21,anti_first_fail,indomain_min,0,1220050,1220050,1220050,2741910,1.0
6,21,anti_first_fail,indomain_min,200,1313310,1313310,1313310,2741910,1.0
6,21,anti_first_fail,indomain_min,400,1385910,1385910,1385910,2741910,1.0
6,21,anti_first_fail,indomain_min,600,1458510,1458510,1458510,2741910,1.0
6,21,anti_first_fail,indomain_min,800,1531110,1531110,1531110,2741910,1.0
6,21,anti_first_fail,indomain_min,1000,1603710,1603710,1603710,2741910,1.0
6,22,anti_first_fail,indomain_min,0,1623279,1623279,1623279,3015588,1.0
6,22,anti_first_fail,indomain_min,200,1835588,1835588,1835588,3015588,1.0
6,22,anti_first_fail,indomain_min,400,2041588,2041588,2041588,3015588,1.0
6,22,anti_first_fail,indomain_min,600,2247588,2247588,2247588,3015588,1.0
6,22,anti_first_fail,indomain_min,800,2453588,2453588,2453588,3015588,1.0
6,22,anti_first_fail,indomain_min,1000,2659588,2659588,2659588,3015588,1.0
6,23,anti_first_fail,indomain_min,0,787988,787988,797488,1640704,1.0120560211576826
6,23,anti_first_fail,indomain_min,200,1030704,1030704,1041204,1640704,1.0101872118474362
6,23,anti_first_fail,indomain_min,400,1081704,1081704,1081704,1640704,1.0
6,23,anti_first_fail,indomain_min,600,1115104,1115104,1115104,1640704,1.0
6,23,anti_first_fail,indomain_min,800,1140104,1140104,1140104,1640704,1.0
6,23,anti_first_fail,indomain_min,1000,1156704,1156704,1156704,1640704,1.0
6,24,anti_first_fail,indomain_min,0,564228,564228,585678,892482,1.0380165465024778
6,24,anti_first_fail,indomain_min,200,687732,687732,687732,892482,1.0
6,24,anti_first_fail,indomain_min,400,756732,756732,756732,892482,1.0
6,24,anti_first_fail,indomain_min,600,817332,817332,817332,892482,1.0
6,24,anti_first_fail,indomain_min,800,866632,866632,866632,892482,1.0
6,24,anti_first_fail,indomain_min,1000,878432,878432,878432,892482,1.0
6,25,anti_first_fail,indomain_min,0,774674,774674,793774,1927400,1.0246555325207765
6,25,anti_first_fail,indomain_min,200,1072050,1072050,1122000,1927400,1.0465929760738772
6,25,anti_first_fail,indomain_min,400,1254700,1254700,1254700,1927400,1.0
6,25,anti_first_fail,indomain_min,600,1368500,1368500,1368500,1927400,1.0
6,25,anti_first_fail,indomain_min,800,1477500,1477500,1477500,1927400,1.0
6,25,anti_first_fail,indomain_min,1000,1578600,1578600,1578600,1927400,1.0
6,26,anti_first_fail,indomain_min,0,739780,739780,739852,1478280,1.000097326232123
6,26,anti_first_fail,indomain_min,200,771820,771820,772736,1478280,1.0011868052136508
6,26,anti_first_fail,indomain_min,400,773120,773120,774836,1478280,1.0022195778145695
6,26,anti_first_fail,indomain_min,600,773720,773720,776236,1478280,1.0032518223646798
6,26,anti_first_fail,indomain_min,800,774320,774320,777636,1478280,1.0042824671970245
6,26,anti_first_fail,indomain_min,1000,774920,774920,779036,1478280,1.0053115160274608
6,27,anti_first_fail,indomain_min,0,1665785,1665785,1710960,2364920,1.027119346134105
6,27,anti_first_fail,indomain_min,200,1938785,1938785,1977360,2364920,1.019896481559327
6,27,anti_first_fail,indomain_min,400,2150440,2150440,2186760,2364920,1.016889566786332
6,27,anti_first_fail,indomain_min,600,2330710,2330710,2388200,2364920,1.0246663034011094
6,27,anti_first_fail,indomain_min,800,2503110,2503110,2581000,2364920,1.0311172900911267
6,27,anti_first_fail,indomain_min,1000,2670575,2670575,2761200,2364920,1.0339346395439184
6,28,anti_first_fail,indomain_min,0,333270,333270,336896,416688,1.0108800672127705
6,28,anti_first_fail,indomain_min,200,393356,393356,393356,416688,1.0
6,28,anti_first_fail,indomain_min,400,415192,415192,415192,416688,1.0
6,28,anti_first_fail,indomain_min,600,426528,426528,426528,416688,1.0
6,28,anti_first_fail,indomain_min,800,430976,430976,432408,416688,1.0033226908226909
6,28,anti_first_fail,indomain_min,1000,433094,433094,433608,416688,1.0011868093300762
6,29,anti_first_fail,indomain_min,0,1416025,1416025,1416025,2970575,1.0
6,29,anti_first_fail,indomain_min,200,1707375,1707375,1707375,2970575,1.0
6,29,anti_first_fail,indomain_min,400,1830575,1830575,1830575,2970575,1.0
6,29,anti_first_fail,indomain_min,600,1932875,1932875,1932875,2970575,1.0
6,29,anti_first_fail,indomain_min,800,2029775,2029775,2029775,2970575,1.0
6,29,anti_first_fail,indomain_min,1000,2125375,2125375,2125375,2970575,1.0
6,30,anti_first_fail,indomain_min,0,886100,886100,896700,1864840,1.011962532445548
6,30,anti_first_fail,indomain_min,200,1179050,1179050,1183450,1864840,1.003731817989059
6,30,anti_first_fail,indomain_min,400,1403740,1403740,1407540,1864840,1.0027070540128513
6,30,anti_first_fail,indomain_min,600,1577540,1577540,1577540,1864840,1.0
6,30,anti_first_fail,indomain_min,800,1642740,1642740,1642740,1864840,1.0
6,30,anti_first_fail,indomain_min,1000,1672040,1672040,1672040,1864840,1.0
6,31,anti_first_fail,indomain_min,0,998140,998140,998140,1770680,1.0
6,31,anti_first_fail,indomain_min,200,1236480,1236480,1236480,1770680,1.0
6,31,anti_first_fail,indomain_min,400,1337080,1337080,1337080,1770680,1.0
6,31,anti_first_fail,indomain_min,600,1437680,1437680,1437680,1770680,1.0
6,31,anti_first_fail,indomain_min,800,1538280,1538280,1538280,1770680,1.0
6,31,anti_first_fail,indomain_min,1000,1628680,1628680,1628680,1770680,1.0
6,32,anti_first_fail,indomain_min,0,2158500,2158500,2158500,4866150,1.0
6,32,anti_first_fail,indomain_min,200,2235400,2235400,2235400,4866150,1.0
6,32,anti_first_fail,indomain_min,400,2301200,2301200,2301200,4866150,1.0
6,32,anti_first_fail,indomain_min,600,2365350,2365350,2365350,4866150,1.0
6,32,anti_first_fail,indomain_min,800,2410650,2410650,2410650,4866150,1.0
6,32,anti_first_fail,indomain_min,1000,2455650,2455650,2455650,4866150,1.0
6,33,anti_first_fail,indomain_min,0,1412815,1412815,1413103,2328287,1.0002038483453248
6,33,anti_first_fail,indomain_min,200,1599690,1599690,1599690,2328287,1.0
6,33,anti_first_fail,indomain_min,400,1778090,1778090,1778090,2328287,1.0
6,33,anti_first_fail,indomain_min,600,1956490,1956490,1956490,2328287,1.0
6,33,anti_first_fail,indomain_min,800,2134890,2134890,2134890,2328287,1.0
6,33,anti_first_fail,indomain_min,1000,2213290,2213290,2213290,2328287,1.0
6,34,anti_first_fail,indomain_min,0,763638,763638,820258,1376846,1.0741450792129255
6,34,anti_first_fail,indomain_min,200,1003346,1003346,1017146,1376846,1.013753979185645
6,34,anti_first_fail,indomain_min,400,1229146,1229146,1292746,1376846,1.0517432428694393
6,34,anti_first_fail,indomain_min,600,1363046,1363046,1415846,1376846,1.0387367704391488
6,34,anti_first_fail,indomain_min,800,1396946,1396946,1444046,1376846,1.0337164070765799
6,34,anti_first_fail,indomain_min,1000,1429346,1429346,1472246,1376846,1.0300137265574605
6,35,anti_first_fail,indomain_min,0,981415,981415,1100467,2148841,1.1213064809484266
6,35,anti_first_fail,indomain_min,200,1082191,1082191,1082191,2148841,1.0
6,35,anti_first_fail,indomain_min,400,1163841,1163841,1163841,2148841,1.0
6,35,anti_first_fail,indomain_min,600,1241241,1241241,1241241,2148841,1.0
6,35,anti_first_fail,indomain_min,800,1312641,1312641,1312641,2148841,1.0
6,35,anti_first_fail,indomain_min,1000,1384041,1384041,1384041,2148841,1.0
6,36,anti_first_fail,indomain_min,0,603000,603000,611400,1025200,1.0139303482587065
6,36,anti_first_fail,indomain_min,200,876800,876800,882800,1025200,1.0068430656934306
6,36,anti_first_fail,indomain_min,400,1024000,1024000,1024000,1025200,1.0
6,36,anti_first_fail,indomain_min,600,1025200,1025200,1025200,1025200,1.0
6,36,anti_first_fail,indomain_min,800,1025200,1025200,1025200,1025200,1.0
6,36,anti_first_fail,indomain_min,1000,1025200,1025200,1025200,1025200,1.0
6,37,anti_first_fail,indomain_min,0,2201950,2201950,2201950,4652300,1.0
6,37,anti_first_fail,indomain_min,200,2452950,2452950,2452950,4652300,1.0
6,37,anti_first_fail,indomain_min,400,2619900,2619900,2619900,4652300,1.0
6,37,anti_first_fail,indomain_min,600,2710700,2710700,2710700,4652300,1.0
6,37,anti_first_fail,indomain_min,800,2750900,2750900,2750900,4652300,1.0
6,37,anti_first_fail,indomain_min,1000,2787900,2787900,2787900,4652300,1.0
6,38,anti_first_fail,indomain_min,0,392955,392955,392955,760690,1.0
6,38,anti_first_fail,indomain_min,200,528945,528945,551480,760690,1.0426036733497812
6,38,anti_first_fail,indomain_min,400,645015,645015,696880,760690,1.0804089827368355
6,38,anti_first_fail,indomain_min,600,748405,748405,788180,760690,1.053146357921179
6,38,anti_first_fail,indomain_min,800,786205,786205,834980,760690,1.0620385268473236
6,38,anti_first_fail,indomain_min,1000,823530,823530,881780,760690,1.0707320923342198
6,39,anti_first_fail,indomain_min,0,245380,245380,245380,574505,1.0
6,39,anti_first_fail,indomain_min,200,271745,271745,271745,574505,1.0
6,39,anti_first_fail,indomain_min,400,291545,291545,291545,574505,1.0
6,39,anti_first_fail,indomain_min,600,309905,309905,309905,574505,1.0
6,39,anti_first_fail,indomain_min,800,328105,328105,328105,574505,1.0
6,39,anti_first_fail,indomain_min,1000,337905,337905,337905,574505,1.0
6,40,anti_first_fail,indomain_min,0,537085,537085,568400,1130635,1.0583054823724365
6,40,anti_first_fail,indomain_min,200,754955,754955,770150,1130635,1.0201270274387215
6,40,anti_first_fail,indomain_min,400,890310,890310,962950,1130635,1.0815895586930395
6,40,anti_first_fail,indomain_min,600,941910,941910,1078550,1130635,1.1450669384548418
6,40,anti_first_fail,indomain_min,800,959310,959310,1159950,1130635,1.2091503267973855
6,40,anti_first_fail,indomain_min,1000,972150,972150,1233190,1130635,1.2685182327830067
6,41,anti_first_fail,indomain_min,0,4071660,4071660,5038490,7210480,1.23745352018587
6,41,anti_first_fail,indomain_min,200,4406620,4406620,5438880,7210480,1.2342521025184836
6,41,anti_first_fail,indomain_min,400,4615220,4615220,5554280,7210480,1.2034702571058369
6,41,anti_first_fail,indomain_min,600,4732420,4732420,5669680,7210480,1.1980508915100518
6,41,anti_first_fail,indomain_min,800,4849620,4849620,5785080,7210480,1.1928934638177837
6,41,anti_first_fail,indomain_min,1000,4963820,4963820,5897480,7210480,1.1880930412464594
6,42,anti_first_fail,indomain_min,0,4977846,4977846,4977846,11752874,1.0
6,42,anti_first_fail,indomain_min,200,5100564,5100564,5100564,11752874,1.0
6,42,anti_first_fail,indomain_min,400,5210274,5210274,5210274,11752874,1.0
6,42,anti_first_fail,indomain_min,600,5314474,5314474,5314474,11752874,1.0
6,42,anti_first_fail,indomain_min,800,5418674,5418674,5418674,11752874,1.0
6,42,anti_first_fail,indomain_min,1000,5522874,5522874,5522874,11752874,1.0
6,43,anti_first_fail,indomain_min,0,1155000,1155000,1189700,2018100,1.03004329004329
6,43,anti_first_fail,indomain_min,200,1299000,1299000,1301000,2018100,1.0015396458814472
6,43,anti_first_fail,indomain_min,400,1411500,1411500,1414700,2018100,1.0022670917463692
6,43,anti_first_fail,indomain_min,600,1450200,1450200,1450200,2018100,1.0
6,43,anti_first_fail,indomain_min,800,1480500,1480500,1480500,2018100,1.0
6,43,anti_first_fail,indomain_min,1000,1503900,1503900,1503900,2018100,1.0
6,44,anti_first_fail,indomain_min,0,55220,55220,57695,109860,1.044820717131474
6,44,anti_first_fail,indomain_min,200,108510,108510,108510,109860,1.0
6,44,anti_first_fail,indomain_min,400,109860,109860,109860,109860,1.0
6,44,anti_first_fail,indomain_min,600,109860,109860,109860,109860,1.0
6,44,anti_first_fail,indomain_min,800,109860,109860,109860,109860,1.0
6,44,anti_first_fail,indomain_min,1000,109860,109860,109860,109860,1.0
6,45,anti_first_fail,indomain_min,0,1367678,1367678,1368376,2558858,1.0005103540453235
6,45,anti_first_fail,indomain_min,200,1460968,1460968,1460968,2558858,1.0
6,45,anti_first_fail,indomain_min,400,1486128,1486128,1486128,2558858,1.0
6,45,anti_first_fail,indomain_min,600,1509158,1509158,1509158,2558858,1.0
6,45,anti_first_fail,indomain_min,800,1526458,1526458,1526458,2558858,1.0
6,45,anti_first_fail,indomain_min,1000,1542858,1542858,1542858,2558858,1.0
6,46,anti_first_fail,indomain_min,0,1129040,1129040,1129040,1871600,1.0
6,46,anti_first_fail,indomain_min,200,1287800,1287800,1287800,1871600,1.0
6,46,anti_first_fail,indomain_min,400,1443200,1443200,1443200,1871600,1.0
6,46,anti_first_fail,indomain_min,600,1593800,1593800,1593800,1871600,1.0
6,46,anti_first_fail,indomain_min,800,1647200,1647200,1647200,1871600,1.0
6,46,anti_first_fail,indomain_min,1000,1687200,1687200,1687200,1871600,1.0
6,47,anti_first_fail,indomain_min,0,869650,869650,869650,2232800,1.0
6,47,anti_first_fail,indomain_min,200,982900,982900,982900,2232800,1.0
6,47,anti_first_fail,indomain_min,400,1060500,1060500,1060500,2232800,1.0
6,47,anti_first_fail,indomain_min,600,1123900,1123900,1123900,2232800,1.0
6,47,anti_first_fail,indomain_min,800,1185300,1185300,1185300,2232800,1.0
6,47,anti_first_fail,indomain_min,1000,1241500,1241500,1241500,2232800,1.0
6,48,anti_first_fail,indomain_min,0,337532,337532,337880,944684,1.0010310133557707
6,48,anti_first_fail,indomain_min,200,494184,494184,494184,944684,1.0
6,48,anti_first_fail,indomain_min,400,544484,544484,544484,944684,1.0
6,48,anti_first_fail,indomain_min,600,586484,586484,586484,944684,1.0
6,48,anti_first_fail,indomain_min,800,621284,621284,621284,944684,1.0
6,48,anti_first_fail,indomain_min,1000,654884,654884,654884,944684,1.0
6,49,anti_first_fail,indomain_min,0,295945,295945,301140,689955,1.0175539373870144
6,49,anti_first_fail,indomain_min,200,379015,379015,379015,689955,1.0
6,49,anti_first_fail,indomain_min,400,414415,414415,414415,689955,1.0
6,49,anti_first_fail,indomain_min,600,446375,446375,446375,689955,1.0
6,49,anti_first_fail,indomain_min,800,471775,471775,471775,689955,1.0
6,49,anti_first_fail,indomain_min,1000,486255,486255,486255,689955,1.0
6,50,anti_first_fail,indomain_min,0,1459480,1459480,1459480,3010400,1.0
6,50,anti_first_fail,indomain_min,200,1608680,1608680,1608680,3010400,1.0
6,50,anti_first_fail,indomain_min,400,1666600,1666600,1666600,3010400,1.0
6,50,anti_first_fail,indomain_min,600,1718280,1718280,1718280,3010400,1.0
6,50,anti_first_fail,indomain_min,800,1759280,1759280,1759280,3010400,1.0
6,50,anti_first_fail,indomain_min,1000,1799080,1799080,1799080,3010400,1.0
6,51,anti_first_fail,indomain_min,0,540576,540576,548122,1383373,1.0139591842775113
6,51,anti_first_fail,indomain_min,200,648088,648088,648088,1383373,1.0
6,51,anti_first_fail,indomain_min,400,678488,678488,678488,1383373,1.0
6,51,anti_first_fail,indomain_min,600,708088,708088,708088,1383373,1.0
6,51,anti_first_fail,indomain_min,800,736888,736888,736888,1383373,1.0
6,51,anti_first_fail,indomain_min,1000,765688,765688,765688,1383373,1.0
6,52,anti_first_fail,indomain_min,0,113150,113150,113150,174315,1.0
6,52,anti_first_fail,indomain_min,200,138915,138915,138915,174315,1.0
6,52,anti_first_fail,indomain_min,400,149715,149715,149715,174315,1.0
6,52,anti_first_fail,indomain_min,600,152115,152115,152115,174315,1.0
6,52,anti_first_fail,indomain_min,800,154515,154515,154515,174315,1.0
6,52,anti_first_fail,indomain_min,1000,156515,156515,156515,174315,1.0
6,53,anti_first_fail,indomain_min,0,664320,664320,702870,898965,1.0580292630057804
6,53,anti_first_fail,indomain_min,200,791930,791930,843030,898965,1.064525905067367
6,53,anti_first_fail,indomain_min,400,858885,858885,962880,898965,1.1210814020503328
6,53,anti_first_fail,indomain_min,600,881985,881985,970185,898965,1.1000017007091958
6,53,anti_first_fail,indomain_min,800,900585,900585,1016460,898965,1.12866636686154
6,53,anti_first_fail,indomain_min,1000,917385,917385,1057260,898965,1.1524714269363463
6,54,anti_first_fail,indomain_min,0,567140,567140,619920,1087710,1.093063441125648
6,54,anti_first_fail,indomain_min,200,682140,682140,816832,1087710,1.1974550678746299
6,54,anti_first_fail,indomain_min,400,797140,797140,838832,1087710,1.0523019795769877
6,54,anti_first_fail,indomain_min,600,857032,857032,857032,1087710,1.0
6,54,anti_first_fail,indomain_min,800,873032,873032,873032,1087710,1.0
6,54,anti_first_fail,indomain_min,1000,888032,888032,888032,1087710,1.0
6,55,anti_first_fail,indomain_min,0,236044,236044,236044,424496,1.0
6,55,anti_first_fail,indomain_min,200,290896,290896,290896,424496,1.0
6,55,anti_first_fail,indomain_min,400,318096,318096,318096,424496,1.0
6,55,anti_first_fail,indomain_min,600,327896,327896,327896,424496,1.0
6,55,anti_first_fail,indomain_min,800,327896,327896,327896,424496,1.0
6,55,anti_first_fail,indomain_min,1000,327896,327896,327896,424496,1.0
6,56,anti_first_fail,indomain_min,0,187830,187830,187830,569455,1.0
6,56,anti_first_fail,indomain_min,200,225905,225905,225905,569455,1.0
6,56,anti_first_fail,indomain_min,400,228055,228055,228055,569455,1.0
6,56,anti_first_fail,indomain_min,600,228055,228055,228055,569455,1.0
6,56,anti_first_fail,indomain_min,800,228055,228055,228055,569455,1.0
6,56,anti_first_fail,indomain_min,1000,228055,228055,228055,569455,1.0
6,57,anti_first_fail,indomain_min,0,551812,551812,551812,1050624,1.0
6,57,anti_first_fail,indomain_min,200,681174,681174,681174,1050624,1.0
6,57,anti_first_fail,indomain_min,400,773874,773874,773874,1050624,1.0
6,57,anti_first_fail,indomain_min,600,844074,844074,844074,1050624,1.0
6,57,anti_first_fail,indomain_min,800,914274,914274,914274,1050624,1.0
6,57,anti_first_fail,indomain_min,1000,944374,944374,944374,1050624,1.0
6,58,anti_first_fail,indomain_min,0,765236,765236,765236,1120356,1.0
6,58,anti_first_fail,indomain_min,200,910556,910556,910556,1120356,1.0
6,58,anti_first_fail,indomain_min,400,951056,951056,951056,1120356,1.0
6,58,anti_first_fail,indomain_min,600,984656,984656,984656,1120356,1.0
6,58,anti_first_fail,indomain_min,800,1004456,1004456,1004456,1120356,1.0
6,58,anti_first_fail,indomain_min,1000,1018856,1018856,1018856,1120356,1.0
6,59,anti_first_fail,indomain_min,0,58814,58814,60116,158880,1.0221375862889788
6,59,anti_first_fail,indomain_min,200,81224,81224,87780,158880,1.080715059588299
6,59,anti_first_fail,indomain_min,400,87780,87780,87780,158880,1.0
6,59,anti_first_fail,indomain_min,600,87780,87780,87780,158880,1.0
6,59,anti_first_fail,indomain_min,800,87780,87780,87780,158880,1.0
6,59,anti_first_fail,indomain_min,1000,87780,87780,87780,158880,1.0
6,60,anti_first_fail,indomain_min,0,708968,708968,708968,1531105,1.0
6,60,anti_first_fail,indomain_min,200,772255,772255,772255,1531105,1.0
6,60,anti_first_fail,indomain_min,400,832905,832905,832905,1531105,1.0
6,60,anti_first_fail,indomain_min,600,883705,883705,883705,1531105,1.0
6,60,anti_first_fail,indomain_min,800,886505,886505,886505,1531105,1.0
6,60,anti_first_fail,indomain_min,1000,889305,889305,889305,1531105,1.0
6,61,anti_first_fail,indomain_min,0,113264,113264,119368,196717,1.0538917926260771
6,61,anti_first_fail,indomain_min,200,152432,152432,159552,196717,1.046709352366957
6,61,anti_first_fail,indomain_min,400,156832,156832,160992,196717,1.026525198938992
6,61,anti_first_fail,indomain_min,600,160632,160632,162392,196717,1.0109567209522388
6,61,anti_first_fail,indomain_min,800,162057,162057,162617,196717,1.0034555742732496
6,61,anti_first_fail,indomain_min,1000,162617,162617,162617,196717,1.0
6,62,anti_first_fail,indomain_min,0,677790,677790,685440,2185150,1.0112866817155757
6,62,anti_first_fail,indomain_min,200,917050,917050,928200,2185150,1.0121585518783054
6,62,anti_first_fail,indomain_min,400,1062150,1062150,1062150,2185150,1.0
6,62,anti_first_fail,indomain_min,600,1180350,1180350,1180350,2185150,1.0
6,62,anti_first_fail,indomain_min,800,1294500,1294500,1294500,2185150,1.0
6,62,anti_first_fail,indomain_min,1000,1334650,1334650,1334650,2185150,1.0
6,63,anti_first_fail,indomain_min,0,426400,426400,426400,610000,1.0
6,63,anti_first_fail,indomain_min,200,562000,562000,562000,610000,1.0
6,63,anti_first_fail,indomain_min,400,598000,598000,598000,610000,1.0
6,63,anti_first_fail,indomain_min,600,606200,606200,606200,610000,1.0
6,63,anti_first_fail,indomain_min,800,610000,610000,610000,610000,1.0
6,63,anti_first_fail,indomain_min,1000,610000,610000,610000,610000,1.0
6,64,anti_first_fail,indomain_min,0,617388,617388,617932,1173969,1.0008811314764783
6,64,anti_first_fail,indomain_min,200,754369,754369,754369,1173969,1.0
6,64,anti_first_fail,indomain_min,400,832369,832369,832369,1173969,1.0
6,64,anti_first_fail,indomain_min,600,901969,901969,901969,1173969,1.0
6,64,anti_first_fail,indomain_min,800,967969,967969,967969,1173969,1.0
6,64,anti_first_fail,indomain_min,1000,1033969,1033969,1033969,1173969,1.0
6,65,anti_first_fail,indomain_min,0,80202,80202,84416,194761,1.0525423306151966
6,65,anti_first_fail,indomain_min,200,123203,123203,125109,194761,1.0154704025064325
6,65,anti_first_fail,indomain_min,400,137675,137675,139109,194761,1.0104158343925913
6,65,anti_first_fail,indomain_min,600,148275,148275,153109,194761,1.0326015848929355
6,65,anti_first_fail,indomain_min,800,157175,157175,165217,194761,1.0511658978845235
6,65,anti_first_fail,indomain_min,1000,164615,164615,176217,194761,1.0704796039243083
6,66,anti_first_fail,indomain_min,0,1189108,1189108,1189108,2215101,1.0
6,66,anti_first_fail,indomain_min,200,1261798,1261798,1261798,2215101,1.0
6,66,anti_first_fail,indomain_min,400,1317398,1317398,1317398,2215101,1.0
6,66,anti_first_fail,indomain_min,600,1372998,1372998,1372998,2215101,1.0
6,66,anti_first_fail,indomain_min,800,1428483,1428483,1428483,2215101,1.0
6,66,anti_first_fail,indomain_min,1000,1483683,1483683,1483683,2215101,1.0
6,67,anti_first_fail,indomain_min,0,820400,820400,820400,1434575,1.0
6,67,anti_first_fail,indomain_min,200,1015875,1015875,1015875,1434575,1.0
6,67,anti_first_fail,indomain_min,400,1180375,1180375,1180375,1434575,1.0
6,67,anti_first_fail,indomain_min,600,1221975,1221975,1221975,1434575,1.0
6,67,anti_first_fail,indomain_min,800,1228775,1228775,1228775,1434575,1.0
6,67,anti_first_fail,indomain_min,1000,1230975,1230975,1230975,1434575,1.0
6,68,anti_first_fail,indomain_min,0,890742,890742,890742,1762110,1.0
6,68,anti_first_fail,indomain_min,200,1134588,1134588,1134588,1762110,1.0
6,68,anti_first_fail,indomain_min,400,1281910,1281910,1281910,1762110,1.0
6,68,anti_first_fail,indomain_min,600,1402310,1402310,1402310,1762110,1.0
6,68,anti_first_fail,indomain_min,800,1449510,1449510,1449510,1762110,1.0
6,68,anti_first_fail,indomain_min,1000,1468110,1468110,1468110,1762110,1.0
6,69,anti_first_fail,indomain_min,0,725996,725996,725996,1651304,1.0
6,69,anti_first_fail,indomain_min,200,848404,848404,848404,1651304,1.0
6,69,anti_first_fail,indomain_min,400,961704,961704,961704,1651304,1.0
6,69,anti_first_fail,indomain_min,600,1072904,1072904,1072904,1651304,1.0
6,69,anti_first_fail,indomain_min,800,1177504,1177504,1177504,1651304,1.0
6,69,anti_first_fail,indomain_min,1000,1230504,1230504,1230504,1651304,1.0
6,70,anti_first_fail,indomain_min,0,240865,240865,242180,531545,1.0054594897556723
6,70,anti_first_fail,indomain_min,200,432450,432450,432450,531545,1.0
6,70,anti_first_fail,indomain_min,400,557150,557150,557150,531545,1.0
6,70,anti_first_fail,indomain_min,600,630350,630350,630350,531545,1.0
6,70,anti_first_fail,indomain_min,800,703550,703550,703550,531545,1.0
6,70,anti_first_fail,indomain_min,1000,776750,776750,776750,531545,1.0
6,71,anti_first_fail,indomain_min,0,604690,604690,606390,890648,1.0028113578858588
6,71,anti_first_fail,indomain_min,200,782960,782960,785160,890648,1.002809849800756
6,71,anti_first_fail,indomain_min,400,940760,940760,940760,890648,1.0
6,71,anti_first_fail,indomain_min,600,1033048,1033048,1098560,890648,1.063416220737081
6,71,anti_first_fail,indomain_min,800,1065448,1065448,1230320,890648,1.1547442953574458
6,71,anti_first_fail,indomain_min,1000,1065448,1065448,1322920,890648,1.2416560920852073
6,72,anti_first_fail,indomain_min,0,587852,587852,633752,1315116,1.0780808774997788
6,72,anti_first_fail,indomain_min,200,784716,784716,1013868,1315116,1.2920190234428761
6,72,anti_first_fail,indomain_min,400,941716,941716,1062268,1315116,1.1280131164809772
6,72,anti_first_fail,indomain_min,600,1098116,1098116,1110668,1315116,1.0114304863967012
6,72,anti_first_fail,indomain_min,800,1159068,1159068,1184036,1315116,1.021541445368175
6,72,anti_first_fail,indomain_min,1000,1207468,1207468,1232036,1315116,1.0203467089811076
6,73,anti_first_fail,indomain_min,0,534568,534568,541528,955918,1.013019859026354
6,73,anti_first_fail,indomain_min,200,715694,715694,729614,955918,1.019449653064019
6,73,anti_first_fail,indomain_min,400,750718,750718,810238,955918,1.0792840986895211
6,73,anti_first_fail,indomain_min,600,781518,781518,886638,955918,1.134507458561415
6,73,anti_first_fail,indomain_min,800,795518,795518,951038,955918,1.195495262206512
6,73,anti_first_fail,indomain_min,1000,797518,797518,1003438,955918,1.2582010688160017
6,74,anti_first_fail,indomain_min,0,1430058,1430058,1430058,2934214,1.0
6,74,anti_first_fail,indomain_min,200,1540266,1540266,1540266,2934214,1.0
6,74,anti_first_fail,indomain_min,400,1630394,1630394,1630394,2934214,1.0
6,74,anti_first_fail,indomain_min,600,1714714,1714714,1714714,2934214,1.0
6,74,anti_first_fail,indomain_min,800,1796514,1796514,1796514,2934214,1.0
6,74,anti_first_fail,indomain_min,1000,1878314,1878314,1878314,2934214,1.0
6,75,anti_first_fail,indomain_min,0,283117,283117,293988,455045,1.0383975529551386
6,75,anti_first_fail,indomain_min,200,340032,340032,345700,455045,1.0166690193864107
6,75,anti_first_fail,indomain_min,400,384832,384832,394900,455045,1.0261620655246966
6,75,anti_first_fail,indomain_min,600,428432,428432,442900,455045,1.0337696530604623
6,75,anti_first_fail,indomain_min,800,461793,461793,490900,455045,1.0630304053980897
6,75,anti_first_fail,indomain_min,1000,480693,480693,538900,455045,1.1210897599923444
6,76,anti_first_fail,indomain_min,0,1004544,1004544,1014144,2180616,1.0095565749235473
6,76,anti_first_fail,indomain_min,200,1122344,1122344,1131344,2180616,1.0080189318070039
