,,,,,Gecode,Gecode,OGSA,Preferred,Objective Ratio
,,,,,Initial,Modified,Modified,Modified,Modified
Month,House,Variable choices,Constraint variables,Weights,,,,,
2,55,anti_first_fail,indomain_min,400,1012710,1012710,1012710,1250310,1.0
2,55,anti_first_fail,indomain_min,600,1055910,1055910,1055910,1250310,1.0
2,55,anti_first_fail,indomain_min,800,1099110,1099110,1099110,1250310,1.0
2,55,anti_first_fail,indomain_min,1000,1142310,1142310,1142310,1250310,1.0
2,56,anti_first_fail,indomain_min,0,1607576,1607576,1613576,2760792,1.0037323274296208
2,56,anti_first_fail,indomain_min,200,1888488,1888488,1913248,2760792,1.013111017914861
2,56,anti_first_fail,indomain_min,400,2013992,2013992,2019992,2760792,1.0029791578119476
2,56,anti_first_fail,indomain_min,600,2116392,2116392,2140392,2760792,1.0113400542054591
2,56,anti_first_fail,indomain_min,800,2207992,2207992,2207992,2760792,1.0
2,56,anti_first_fail,indomain_min,1000,2288792,2288792,2288792,2760792,1.0
2,57,anti_first_fail,indomain_min,0,703330,703330,706470,2232920,1.004464476134958
2,57,anti_first_fail,indomain_min,200,844220,844220,844220,2232920,1.0
2,57,anti_first_fail,indomain_min,400,891420,891420,891420,2232920,1.0
2,57,anti_first_fail,indomain_min,600,938620,938620,938620,2232920,1.0
2,57,anti_first_fail,indomain_min,800,977820,977820,977820,2232920,1.0
2,57,anti_first_fail,indomain_min,1000,1016620,1016620,1016620,2232920,1.0
2,58,anti_first_fail,indomain_min,0,296320,296320,297040,495350,1.0024298056155507
2,58,anti_first_fail,indomain_min,200,488100,488100,496060,495350,1.0163081335791846
2,58,anti_first_fail,indomain_min,400,493700,493700,493700,495350,1.0
2,58,anti_first_fail,indomain_min,600,496400,496400,496400,495350,1.0
2,58,anti_first_fail,indomain_min,800,498000,498000,498000,495350,1.0
2,58,anti_first_fail,indomain_min,1000,499600,499600,499600,495350,1.0
2,59,anti_first_fail,indomain_min,0,148852,148852,148852,255943,1.0
2,59,anti_first_fail,indomain_min,200,240943,240943,240943,255943,1.0
2,59,anti_first_fail,indomain_min,400,255943,255943,255943,255943,1.0
2,59,anti_first_fail,indomain_min,600,255943,255943,255943,255943,1.0
2,59,anti_first_fail,indomain_min,800,255943,255943,255943,255943,1.0
2,59,anti_first_fail,indomain_min,1000,255943,255943,255943,255943,1.0
2,60,anti_first_fail,indomain_min,0,560314,560314,581287,1201709,1.037430797731272
2,60,anti_first_fail,indomain_min,200,818794,818794,841909,1201709,1.0282305439463406
2,60,anti_first_fail,indomain_min,400,854909,854909,854909,1201709,1.0
2,60,anti_first_fail,indomain_min,600,863709,863709,863709,1201709,1.0
2,60,anti_first_fail,indomain_min,800,870709,870709,870709,1201709,1.0
2,60,anti_first_fail,indomain_min,1000,877709,877709,877709,1201709,1.0
2,61,anti_first_fail,indomain_min,0,835360,835360,854110,1139935,1.022445412756177
2,61,anti_first_fail,indomain_min,200,990335,990335,1040635,1139935,1.0507908939904174
2,61,anti_first_fail,indomain_min,400,1077635,1077635,1077635,1139935,1.0
2,61,anti_first_fail,indomain_min,600,1108135,1108135,1108135,1139935,1.0
2,61,anti_first_fail,indomain_min,800,1128735,1128735,1128735,1139935,1.0
2,61,anti_first_fail,indomain_min,1000,1133735,1133735,1133735,1139935,1.0
2,62,anti_first_fail,indomain_min,0,1266550,1266550,1266550,1511080,1.0
2,62,anti_first_fail,indomain_min,200,1365740,1365740,1371680,1511080,1.0043492904945304
2,62,anti_first_fail,indomain_min,400,1399480,1399480,1473480,1511080,1.0528767828050418
2,62,anti_first_fail,indomain_min,600,1411480,1411480,1575280,1511080,1.116048403094624
2,62,anti_first_fail,indomain_min,800,1423080,1423080,1677080,1511080,1.1784861005705933
2,62,anti_first_fail,indomain_min,1000,1433080,1433080,1778480,1511080,1.2410193429536382
2,63,anti_first_fail,indomain_min,0,680400,680400,684600,1314130,1.0061728395061729
2,63,anti_first_fail,indomain_min,200,918680,918680,920330,1314130,1.0017960552096485
2,63,anti_first_fail,indomain_min,400,1043680,1043680,1053730,1314130,1.0096293883182585
2,63,anti_first_fail,indomain_min,600,1096680,1096680,1110780,1314130,1.0128569865411972
2,63,anti_first_fail,indomain_min,800,1132880,1132880,1149380,1314130,1.0145646493891674
2,63,anti_first_fail,indomain_min,1000,1164280,1164280,1183180,1314130,1.0162332085065449
2,64,anti_first_fail,indomain_min,0,851025,851025,852175,1307825,1.0013513116535941
2,64,anti_first_fail,indomain_min,200,1088425,1088425,1088425,1307825,1.0
2,64,anti_first_fail,indomain_min,400,1201425,1201425,1201425,1307825,1.0
2,64,anti_first_fail,indomain_min,600,1293025,1293025,1293025,1307825,1.0
2,64,anti_first_fail,indomain_min,800,1302625,1302625,1302625,1307825,1.0
2,64,anti_first_fail,indomain_min,1000,1302625,1302625,1302625,1307825,1.0
2,65,anti_first_fail,indomain_min,0,1077550,1077550,1080150,2284900,1.0024128810728041
2,65,anti_first_fail,indomain_min,200,1336400,1336400,1336400,2284900,1.0
2,65,anti_first_fail,indomain_min,400,1544600,1544600,1549000,2284900,1.0028486339505374
2,65,anti_first_fail,indomain_min,600,1664400,1664400,1667000,2284900,1.0015621244893054
2,65,anti_first_fail,indomain_min,800,1738300,1738300,1739100,2284900,1.000460219754933
2,65,anti_first_fail,indomain_min,1000,1762700,1762700,1766100,2284900,1.0019288591365518
2,66,anti_first_fail,indomain_min,0,466990,466990,475715,1006515,1.0186834835863723
2,66,anti_first_fail,indomain_min,200,584215,584215,584215,1006515,1.0
2,66,anti_first_fail,indomain_min,400,639115,639115,639115,1006515,1.0
2,66,anti_first_fail,indomain_min,600,685815,685815,685815,1006515,1.0
2,66,anti_first_fail,indomain_min,800,732315,732315,732315,1006515,1.0
2,66,anti_first_fail,indomain_min,1000,778515,778515,778515,1006515,1.0
2,67,anti_first_fail,indomain_min,0,2176272,2176272,2176272,3507720,1.0
2,67,anti_first_fail,indomain_min,200,2326120,2326120,2326120,3507720,1.0
2,67,anti_first_fail,indomain_min,400,2469320,2469320,2469320,3507720,1.0
2,67,anti_first_fail,indomain_min,600,2591320,2591320,2591320,3507720,1.0
2,67,anti_first_fail,indomain_min,800,2713320,2713320,2713320,3507720,1.0
2,67,anti_first_fail,indomain_min,1000,2831720,2831720,2831720,3507720,1.0
2,68,anti_first_fail,indomain_min,0,484139,484139,484139,869721,1.0
2,68,anti_first_fail,indomain_min,200,632313,632313,632313,869721,1.0
2,68,anti_first_fail,indomain_min,400,684513,684513,684513,869721,1.0
2,68,anti_first_fail,indomain_min,600,716513,716513,716513,869721,1.0
2,68,anti_first_fail,indomain_min,800,746113,746113,746113,869721,1.0
2,68,anti_first_fail,indomain_min,1000,773913,773913,773913,869721,1.0
2,69,anti_first_fail,indomain_min,0,2512965,2512965,2512965,3671910,1.0
2,69,anti_first_fail,indomain_min,200,2848590,2848590,2848590,3671910,1.0
2,69,anti_first_fail,indomain_min,400,3177190,3177190,3177190,3671910,1.0
2,69,anti_first_fail,indomain_min,600,3457890,3457890,3496190,3671910,1.0110761186735264
2,69,anti_first_fail,indomain_min,800,3636110,3636110,3807190,3671910,1.0470502817571525
2,69,anti_first_fail,indomain_min,1000,3798850,3798850,4118190,3671910,1.0840622820063968
2,70,anti_first_fail,indomain_min,0,549780,549780,578760,1047280,1.0527119938884644
2,70,anti_first_fail,indomain_min,200,615980,615980,649640,1047280,1.0546446313191986
2,70,anti_first_fail,indomain_min,400,652880,652880,690740,1047280,1.0579892170077196
2,70,anti_first_fail,indomain_min,600,686880,686880,727740,1047280,1.0594863731656186
2,70,anti_first_fail,indomain_min,800,719880,719880,763540,1047280,1.0606489970550648
2,70,anti_first_fail,indomain_min,1000,751880,751880,751880,1047280,1.0
2,71,anti_first_fail,indomain_min,0,2893000,2893000,2896200,5462400,1.0011061182163843
2,71,anti_first_fail,indomain_min,200,2957100,2957100,2957100,5462400,1.0
2,71,anti_first_fail,indomain_min,400,3007100,3007100,3007100,5462400,1.0
2,71,anti_first_fail,indomain_min,600,3051100,3051100,3051100,5462400,1.0
2,71,anti_first_fail,indomain_min,800,3093300,3093300,3093300,5462400,1.0
2,71,anti_first_fail,indomain_min,1000,3134900,3134900,3134900,5462400,1.0
2,72,anti_first_fail,indomain_min,0,928748,928748,928748,1462276,1.0
2,72,anti_first_fail,indomain_min,200,1022896,1022896,1022896,1462276,1.0
2,72,anti_first_fail,indomain_min,400,1060276,1060276,1060276,1462276,1.0
2,72,anti_first_fail,indomain_min,600,1095076,1095076,1095076,1462276,1.0
2,72,anti_first_fail,indomain_min,800,1124176,1124176,1124176,1462276,1.0
2,72,anti_first_fail,indomain_min,1000,1151776,1151776,1151776,1462276,1.0
2,73,anti_first_fail,indomain_min,0,351006,351006,351006,424124,1.0
2,73,anti_first_fail,indomain_min,200,385774,385774,385774,424124,1.0
2,73,anti_first_fail,indomain_min,400,404474,404474,404474,424124,1.0
2,73,anti_first_fail,indomain_min,600,418274,418274,418274,424124,1.0
2,73,anti_first_fail,indomain_min,800,420074,420074,420074,424124,1.0
2,73,anti_first_fail,indomain_min,1000,421874,421874,421874,424124,1.0
2,74,anti_first_fail,indomain_min,0,1876380,1876380,1931480,2557480,1.0293650539869323
2,74,anti_first_fail,indomain_min,200,2215400,2215400,2508640,2557480,1.1323643585808432
2,74,anti_first_fail,indomain_min,400,2489690,2489690,2629680,2557480,1.0562278837927614
2,74,anti_first_fail,indomain_min,600,2680640,2680640,2749320,2557480,1.0256207472842307
2,74,anti_first_fail,indomain_min,800,2814580,2814580,2868120,2557480,1.019022376340342
2,74,anti_first_fail,indomain_min,1000,2946180,2946180,2986920,2557480,1.0138280756776572
2,75,anti_first_fail,indomain_min,0,2840924,2840924,2840964,3385324,1.0000140799261086
2,75,anti_first_fail,indomain_min,200,2879944,2879944,2879944,3385324,1.0
2,75,anti_first_fail,indomain_min,400,2887324,2887324,2887324,3385324,1.0
2,75,anti_first_fail,indomain_min,600,2887324,2887324,2887324,3385324,1.0
2,75,anti_first_fail,indomain_min,800,2887324,2887324,2887324,3385324,1.0
2,75,anti_first_fail,indomain_min,1000,2887324,2887324,2887324,3385324,1.0
2,76,anti_first_fail,indomain_min,0,454300,454300,480668,665494,1.0580409421087387
2,76,anti_first_fail,indomain_min,200,572375,572375,686494,665494,1.1993780301375847
2,76,anti_first_fail,indomain_min,400,656769,656769,728894,665494,1.1098179116249396
2,76,anti_first_fail,indomain_min,600,708169,708169,770494,665494,1.0880086533016837
2,76,anti_first_fail,indomain_min,800,757794,757794,812094,665494,1.0716553575246044
2,76,anti_first_fail,indomain_min,1000,805394,805394,841694,665494,1.0450711080539463
2,77,anti_first_fail,indomain_min,0,1576070,1576070,1598540,2677275,1.0142569809716573
2,77,anti_first_fail,indomain_min,200,2025400,2025400,2084675,2677275,1.0292658240347585
2,77,anti_first_fail,indomain_min,400,2380200,2380200,2472375,2677275,1.0387257373329972
2,77,anti_first_fail,indomain_min,600,2466880,2466880,2660275,2677275,1.0783965981320534
2,77,anti_first_fail,indomain_min,800,2552480,2552480,2757075,2677275,1.0801553782987525
2,77,anti_first_fail,indomain_min,1000,2617775,2617775,2617775,2677275,1.0
2,78,anti_first_fail,indomain_min,0,253800,253800,255450,335050,1.006501182033097
2,78,anti_first_fail,indomain_min,200,309775,309775,334750,335050,1.0806230328464208
2,78,anti_first_fail,indomain_min,400,314775,314775,368250,335050,1.1698832499404337
2,78,anti_first_fail,indomain_min,600,319775,319775,385850,335050,1.2066296614807286
2,78,anti_first_fail,indomain_min,800,324775,324775,403450,335050,1.2422446308983142
2,78,anti_first_fail,indomain_min,1000,327850,327850,420850,335050,1.2836663108128716
2,79,anti_first_fail,indomain_min,0,630000,630000,630000,967500,1.0
2,79,anti_first_fail,indomain_min,200,864000,864000,889100,967500,1.029050925925926
2,79,anti_first_fail,indomain_min,400,955900,955900,955900,967500,1.0
2,79,anti_first_fail,indomain_min,600,965100,965100,965100,967500,1.0
2,79,anti_first_fail,indomain_min,800,965900,965900,965900,967500,1.0
2,79,anti_first_fail,indomain_min,1000,966100,966100,966100,967500,1.0
2,80,anti_first_fail,indomain_min,0,403008,403008,403008,803304,1.0
2,80,anti_first_fail,indomain_min,200,535568,535568,537168,803304,1.0029874824485405
2,80,anti_first_fail,indomain_min,400,601568,601568,601568,803304,1.0
2,80,anti_first_fail,indomain_min,600,658768,658768,658768,803304,1.0
2,80,anti_first_fail,indomain_min,800,702168,702168,702168,803304,1.0
2,80,anti_first_fail,indomain_min,1000,737768,737768,737768,803304,1.0
2,81,anti_first_fail,indomain_min,0,257161,257161,283589,426771,1.1027683046807253
2,81,anti_first_fail,indomain_min,200,421459,421459,421459,426771,1.0
2,81,anti_first_fail,indomain_min,400,533671,533671,542859,426771,1.0172165997402893
2,81,anti_first_fail,indomain_min,600,593711,593711,625399,426771,1.053372768906084
2,81,anti_first_fail,indomain_min,800,649711,649711,710399,426771,1.0934076843396525
2,81,anti_first_fail,indomain_min,1000,705711,705711,795399,426771,1.1270888508185362
2,82,anti_first_fail,indomain_min,0,61083,61083,61083,206523,1.0
2,82,anti_first_fail,indomain_min,200,95021,95021,95021,206523,1.0
2,82,anti_first_fail,indomain_min,400,102901,102901,102901,206523,1.0
2,82,anti_first_fail,indomain_min,600,109885,109885,109885,206523,1.0
2,82,anti_first_fail,indomain_min,800,115285,115285,115285,206523,1.0
2,82,anti_first_fail,indomain_min,1000,120685,120685,120685,206523,1.0
2,83,anti_first_fail,indomain_min,0,499878,499878,563676,896172,1.1276271410224095
2,83,anti_first_fail,indomain_min,200,746133,746133,806972,896172,1.0815390821743576
2,83,anti_first_fail,indomain_min,400,850458,850458,852472,896172,1.002368135757439
2,83,anti_first_fail,indomain_min,600,889272,889272,889272,896172,1.0
2,83,anti_first_fail,indomain_min,800,926072,926072,926072,896172,1.0
2,83,anti_first_fail,indomain_min,1000,962872,962872,962872,896172,1.0
2,84,anti_first_fail,indomain_min,0,1117728,1117728,1117728,1939820,1.0
2,84,anti_first_fail,indomain_min,200,1354320,1354320,1354320,1939820,1.0
2,84,anti_first_fail,indomain_min,400,1450120,1450120,1450120,1939820,1.0
2,84,anti_first_fail,indomain_min,600,1542920,1542920,1542920,1939820,1.0
2,84,anti_first_fail,indomain_min,800,1616320,1616320,1616320,1939820,1.0
2,84,anti_first_fail,indomain_min,1000,1680120,1680120,1680120,1939820,1.0
2,85,anti_first_fail,indomain_min,0,748112,748112,792962,2669760,1.0599509164403191
2,85,anti_first_fail,indomain_min,200,1009090,1009090,1229440,2669760,1.2183650615901456
2,85,anti_first_fail,indomain_min,400,1168865,1168865,1290240,2669760,1.1038400499629983
2,85,anti_first_fail,indomain_min,600,1272065,1272065,1317440,2669760,1.035670347034153
2,85,anti_first_fail,indomain_min,800,1330240,1330240,1330240,2669760,1.0
2,85,anti_first_fail,indomain_min,1000,1343040,1343040,1343040,2669760,1.0
2,86,anti_first_fail,indomain_min,0,1105815,1105815,1105815,5467660,1.0
2,86,anti_first_fail,indomain_min,200,1310000,1310000,1310000,5467660,1.0
2,86,anti_first_fail,indomain_min,400,1455160,1455160,1455160,5467660,1.0
2,86,anti_first_fail,indomain_min,600,1597660,1597660,1597660,5467660,1.0
2,86,anti_first_fail,indomain_min,800,1689460,1689460,1689460,5467660,1.0
2,86,anti_first_fail,indomain_min,1000,1775860,1775860,1775860,5467660,1.0
2,87,anti_first_fail,indomain_min,0,736132,736132,736132,964936,1.0
2,87,anti_first_fail,indomain_min,200,769311,769311,769311,964936,1.0
2,87,anti_first_fail,indomain_min,400,780136,780136,780136,964936,1.0
2,87,anti_first_fail,indomain_min,600,790936,790936,790936,964936,1.0
2,87,anti_first_fail,indomain_min,800,801736,801736,801736,964936,1.0
2,87,anti_first_fail,indomain_min,1000,812536,812536,812536,964936,1.0
2,88,anti_first_fail,indomain_min,0,93658,93658,93658,174986,1.0
2,88,anti_first_fail,indomain_min,200,158021,158021,158021,174986,1.0
2,88,anti_first_fail,indomain_min,400,167561,167561,167561,174986,1.0
2,88,anti_first_fail,indomain_min,600,169946,169946,169946,174986,1.0
2,88,anti_first_fail,indomain_min,800,169946,169946,169946,174986,1.0
2,88,anti_first_fail,indomain_min,1000,169946,169946,169946,174986,1.0
2,89,anti_first_fail,indomain_min,0,426092,426092,451452,701600,1.059517662852154
2,89,anti_first_fail,indomain_min,200,466040,466040,575580,701600,1.2350442022144021
2,89,anti_first_fail,indomain_min,400,495240,495240,672940,701600,1.3588159276310476
2,89,anti_first_fail,indomain_min,600,523580,523580,679100,701600,1.2970319721914512
2,89,anti_first_fail,indomain_min,800,541580,541580,680100,701600,1.2557701539938697
2,89,anti_first_fail,indomain_min,1000,559580,559580,681100,701600,1.2171628721541157
2,90,anti_first_fail,indomain_min,0,650735,650735,650735,1089620,1.0
2,90,anti_first_fail,indomain_min,200,800020,800020,800020,1089620,1.0
2,90,anti_first_fail,indomain_min,400,868020,868020,868020,1089620,1.0
2,90,anti_first_fail,indomain_min,600,931220,931220,931220,1089620,1.0
2,90,anti_first_fail,indomain_min,800,993620,993620,993620,1089620,1.0
2,90,anti_first_fail,indomain_min,1000,1042820,1042820,1042820,1089620,1.0
2,91,anti_first_fail,indomain_min,0,1775166,1775166,1873986,2842620,1.055668033299421
2,91,anti_first_fail,indomain_min,200,1959240,1959240,2049660,2842620,1.0461505481717401
2,91,anti_first_fail,indomain_min,400,2121840,2121840,2205660,2842620,1.0395034498359914
2,91,anti_first_fail,indomain_min,600,2284440,2284440,2361660,2842620,1.0338025949466827
2,91,anti_first_fail,indomain_min,800,2447040,2447040,2590830,2842620,1.0587607885445274
2,91,anti_first_fail,indomain_min,1000,2561420,2561420,2713830,2842620,1.0595021511505336
2,92,anti_first_fail,indomain_min,0,794470,794470,794470,930030,1.0
2,92,anti_first_fail,indomain_min,200,875430,875430,875430,930030,1.0
2,92,anti_first_fail,indomain_min,400,881630,881630,881630,930030,1.0
2,92,anti_first_fail,indomain_min,600,887830,887830,887830,930030,1.0
2,92,anti_first_fail,indomain_min,800,894030,894030,894030,930030,1.0
2,92,anti_first_fail,indomain_min,1000,900230,900230,900230,930030,1.0
2,93,anti_first_fail,indomain_min,0,1237480,1237480,1237480,2147216,1.0
2,93,anti_first_fail,indomain_min,200,1378616,1378616,1378616,2147216,1.0
2,93,anti_first_fail,indomain_min,400,1497216,1497216,1497216,2147216,1.0
2,93,anti_first_fail,indomain_min,600,1611016,1611016,1611016,2147216,1.0
2,93,anti_first_fail,indomain_min,800,1718816,1718816,1718816,2147216,1.0
2,93,anti_first_fail,indomain_min,1000,1822616,1822616,1822616,2147216,1.0
2,94,anti_first_fail,indomain_min,0,1041350,1041350,1051450,1919225,1.009698948480338
2,94,anti_first_fail,indomain_min,200,1166925,1166925,1166925,1919225,1.0
2,94,anti_first_fail,indomain_min,400,1222925,1222925,1222925,1919225,1.0
2,94,anti_first_fail,indomain_min,600,1275725,1275725,1275725,1919225,1.0
2,94,anti_first_fail,indomain_min,800,1328125,1328125,1328125,1919225,1.0
2,94,anti_first_fail,indomain_min,1000,1375125,1375125,1375125,1919225,1.0
2,95,anti_first_fail,indomain_min,0,595795,595795,595795,1000795,1.0
2,95,anti_first_fail,indomain_min,200,700965,700965,700965,1000795,1.0
2,95,anti_first_fail,indomain_min,400,745765,745765,745765,1000795,1.0
2,95,anti_first_fail,indomain_min,600,787465,787465,787465,1000795,1.0
2,95,anti_first_fail,indomain_min,800,822665,822665,822665,1000795,1.0
2,95,anti_first_fail,indomain_min,1000,857065,857065,857065,1000795,1.0
2,96,anti_first_fail,indomain_min,0,54538,54538,55224,101570,1.012578385712714
2,96,anti_first_fail,indomain_min,200,82960,82960,82960,101570,1.0
2,96,anti_first_fail,indomain_min,400,84760,84760,84760,101570,1.0
2,96,anti_first_fail,indomain_min,600,86170,86170,86170,101570,1.0
2,96,anti_first_fail,indomain_min,800,87120,87120,87120,101570,1.0
2,96,anti_first_fail,indomain_min,1000,87720,87720,87720,101570,1.0
2,97,anti_first_fail,indomain_min,0,353390,353390,358020,609240,1.0131016723732986
2,97,anti_first_fail,indomain_min,200,524050,524050,524050,609240,1.0
2,97,anti_first_fail,indomain_min,400,556610,556610,556610,609240,1.0
2,97,anti_first_fail,indomain_min,600,571410,571410,571410,609240,1.0
2,97,anti_first_fail,indomain_min,800,580570,580570,580570,609240,1.0
2,97,anti_first_fail,indomain_min,1000,582170,582170,582170,609240,1.0
2,98,anti_first_fail,indomain_min,0,2183240,2183240,2183240,3399500,1.0
2,98,anti_first_fail,indomain_min,200,2540600,2540600,2540600,3399500,1.0
2,98,anti_first_fail,indomain_min,400,2848800,2848800,2848800,3399500,1.0
2,98,anti_first_fail,indomain_min,600,3039700,3039700,3039700,3399500,1.0
2,98,anti_first_fail,indomain_min,800,3165700,3165700,3165700,3399500,1.0
2,98,anti_first_fail,indomain_min,1000,3254900,3254900,3254900,3399500,1.0
2,99,anti_first_fail,indomain_min,0,563890,563890,582370,975530,1.032772349217046
2,99,anti_first_fail,indomain_min,200,680050,680050,888560,975530,1.3066098081023454
2,99,anti_first_fail,indomain_min,400,722240,722240,895210,975530,1.239491027913159
2,99,anti_first_fail,indomain_min,600,758370,758370,897810,975530,1.1838680327544602
2,99,anti_first_fail,indomain_min,800,788570,788570,899210,975530,1.1403046020010905
2,99,anti_first_fail,indomain_min,1000,818570,818570,900410,975530,1.0999792320754487
2,100,anti_first_fail,indomain_min,0,48090,48090,48090,77407,1.0
2,100,anti_first_fail,indomain_min,200,93387,93387,93387,77407,1.0
2,100,anti_first_fail,indomain_min,400,120587,120587,120587,77407,1.0
2,100,anti_first_fail,indomain_min,600,147787,147787,147787,77407,1.0
2,100,anti_first_fail,indomain_min,800,174987,174987,174987,77407,1.0
2,100,anti_first_fail,indomain_min,1000,202187,202187,202187,77407,1.0
3,1,anti_first_fail,indomain_min,0,349160,349160,349160,491279,1.0
3,1,anti_first_fail,indomain_min,200,486479,486479,486479,491279,1.0
3,1,anti_first_fail,indomain_min,400,491279,491279,491279,491279,1.0
3,1,anti_first_fail,indomain_min,600,491279,491279,491279,491279,1.0
3,1,anti_first_fail,indomain_min,800,491279,491279,491279,491279,1.0
3,1,anti_first_fail,indomain_min,1000,491279,491279,491279,491279,1.0
3,2,anti_first_fail,indomain_min,0,1576200,1576200,1576200,1821660,1.0
3,2,anti_first_fail,indomain_min,200,1608260,1608260,1608260,1821660,1.0
3,2,anti_first_fail,indomain_min,400,1623660,1623660,1623660,1821660,1.0
3,2,anti_first_fail,indomain_min,600,1636060,1636060,1636060,1821660,1.0
3,2,anti_first_fail,indomain_min,800,1648460,1648460,1648460,1821660,1.0
3,2,anti_first_fail,indomain_min,1000,1658460,1658460,1658460,1821660,1.0
3,3,anti_first_fail,indomain_min,0,701828,701828,707428,1037012,1.0079791629858028
3,3,anti_first_fail,indomain_min,200,887812,887812,894612,1037012,1.0076592792167711
3,3,anti_first_fail,indomain_min,400,919212,919212,923012,1037012,1.0041339756225984
3,3,anti_first_fail,indomain_min,600,947912,947912,947912,1037012,1.0
3,3,anti_first_fail,indomain_min,800,970712,970712,970712,1037012,1.0
3,3,anti_first_fail,indomain_min,1000,993512,993512,993512,1037012,1.0
3,4,anti_first_fail,indomain_min,0,1727920,1727920,1748160,2034770,1.011713505254873
3,4,anti_first_fail,indomain_min,200,1925760,1925760,1933720,2034770,1.0041334330342306
3,4,anti_first_fail,indomain_min,400,1959520,1959520,1959520,2034770,1.0
3,4,anti_first_fail,indomain_min,600,1984120,1984120,1994470,2034770,1.0052164183617927
3,4,anti_first_fail,indomain_min,800,2002620,2002620,2002620,2034770,1.0
3,4,anti_first_fail,indomain_min,1000,2005220,2005220,2005220,2034770,1.0
3,5,anti_first_fail,indomain_min,0,1098358,1098358,1110328,1708259,1.0108980860520886
3,5,anti_first_fail,indomain_min,200,1182148,1182148,1376883,1708259,1.1647297969458985
3,5,anti_first_fail,indomain_min,400,1257724,1257724,1437059,1708259,1.1425869268615372
3,5,anti_first_fail,indomain_min,600,1312694,1312694,1478459,1708259,1.1262784776954873
3,5,anti_first_fail,indomain_min,800,1362894,1362894,1519859,1708259,1.1151703654135978
3,5,anti_first_fail,indomain_min,1000,1413094,1413094,1561259,1708259,1.104851481925477
3,6,anti_first_fail,indomain_min,0,610680,610680,610680,985680,1.0
3,6,anti_first_fail,indomain_min,200,698460,698460,698460,985680,1.0
3,6,anti_first_fail,indomain_min,400,728640,728640,730480,985680,1.0025252525252526
3,6,anti_first_fail,indomain_min,600,755280,755280,755280,985680,1.0
3,6,anti_first_fail,indomain_min,800,779680,779680,779680,985680,1.0
3,6,anti_first_fail,indomain_min,1000,803680,803680,803680,985680,1.0
3,7,anti_first_fail,indomain_min,0,666360,666360,669180,964018,1.0042319466954799
3,7,anti_first_fail,indomain_min,200,797628,797628,797628,964018,1.0
3,7,anti_first_fail,indomain_min,400,894368,894368,894368,964018,1.0
3,7,anti_first_fail,indomain_min,600,960168,960168,960168,964018,1.0
3,7,anti_first_fail,indomain_min,800,969768,969768,1025968,964018,1.0579520050156326
3,7,anti_first_fail,indomain_min,1000,979168,979168,989368,964018,1.010417007091735
3,8,anti_first_fail,indomain_min,0,1154440,1154440,1154440,1623165,1.0
3,8,anti_first_fail,indomain_min,200,1361065,1361065,1361065,1623165,1.0
3,8,anti_first_fail,indomain_min,400,1485365,1485365,1485365,1623165,1.0
3,8,anti_first_fail,indomain_min,600,1531365,1531365,1531365,1623165,1.0
3,8,anti_first_fail,indomain_min,800,1545765,1545765,1545765,1623165,1.0
3,8,anti_first_fail,indomain_min,1000,1560165,1560165,1560165,1623165,1.0
3,9,anti_first_fail,indomain_min,0,355880,355880,355910,546000,1.0000842980780038
3,9,anti_first_fail,indomain_min,200,406915,406915,406915,546000,1.0
3,9,anti_first_fail,indomain_min,400,411115,411115,411115,546000,1.0
3,9,anti_first_fail,indomain_min,600,415315,415315,415315,546000,1.0
3,9,anti_first_fail,indomain_min,800,419515,419515,419515,546000,1.0
3,9,anti_first_fail,indomain_min,1000,423715,423715,423715,546000,1.0
3,10,anti_first_fail,indomain_min,0,377552,377552,377552,573362,1.0
3,10,anti_first_fail,indomain_min,200,456162,456162,456162,573362,1.0
3,10,anti_first_fail,indomain_min,400,510562,510562,510562,573362,1.0
3,10,anti_first_fail,indomain_min,600,545762,545762,545762,573362,1.0
3,10,anti_first_fail,indomain_min,800,558962,558962,558962,573362,1.0
3,10,anti_first_fail,indomain_min,1000,567362,567362,567362,573362,1.0
3,11,anti_first_fail,indomain_min,0,1127700,1127700,1127700,1656000,1.0
3,11,anti_first_fail,indomain_min,200,1416400,1416400,1416400,1656000,1.0
3,11,anti_first_fail,indomain_min,400,1520300,1520300,1520300,1656000,1.0
3,11,anti_first_fail,indomain_min,600,1589700,1589700,1589700,1656000,1.0
3,11,anti_first_fail,indomain_min,800,1634200,1634200,1634200,1656000,1.0
3,11,anti_first_fail,indomain_min,1000,1645400,1645400,1645400,1656000,1.0
3,12,anti_first_fail,indomain_min,0,1496200,1496200,1496200,2297120,1.0
3,12,anti_first_fail,indomain_min,200,1740720,1740720,1740720,2297120,1.0
3,12,anti_first_fail,indomain_min,400,1941120,1941120,1941120,2297120,1.0
3,12,anti_first_fail,indomain_min,600,2074520,2074520,2074520,2297120,1.0
3,12,anti_first_fail,indomain_min,800,2116920,2116920,2116920,2297120,1.0
3,12,anti_first_fail,indomain_min,1000,2151320,2151320,2151320,2297120,1.0
3,13,anti_first_fail,indomain_min,0,448400,448400,453200,672500,1.0107047279214987
3,13,anti_first_fail,indomain_min,200,795100,795100,857300,672500,1.0782291535655892
3,13,anti_first_fail,indomain_min,400,925300,925300,1051300,672500,1.1361720523073597
3,13,anti_first_fail,indomain_min,600,1055500,1055500,1245300,672500,1.179819990525817
