,,,,,Gecode,Gurobi,Gecode,Gurobi,OGSA,Preferred,Objective Ratio
4,38,anti_first_fail,indomain_min,0,888636,888636,888636,888636,888636,1377468,1.0
4,38,anti_first_fail,indomain_min,50,902336,902336,902336,902336,902336,1377468,1.0
4,38,anti_first_fail,indomain_min,500,1016936,1016936,1016936,1016936,1016936,1377468,1.0
4,38,anti_first_fail,indomain_min,1000,1120136,1120136,1120136,1120136,1120136,1377468,1.0
4,39,anti_first_fail,indomain_min,0,279332,279332,279332,279332,279332,428758,1.0
4,39,anti_first_fail,indomain_min,50,312648,312648,312648,312648,312648,428758,1.0
4,39,anti_first_fail,indomain_min,500,412758,412758,412758,412758,412758,428758,1.0
4,39,anti_first_fail,indomain_min,1000,428758,428758,428758,428758,428758,428758,1.0
4,40,anti_first_fail,indomain_min,0,2035866,2035866,2035866,2035866,2046428,3809168,1.005187964237332
4,40,anti_first_fail,indomain_min,50,2158316,2158316,2158316,2158316,2186156,3809168,1.012898945288827
4,40,anti_first_fail,indomain_min,500,2596168,2596168,2596168,2596168,2596168,3809168,1.0
4,40,anti_first_fail,indomain_min,1000,2921268,2921268,2921268,2921268,2921268,3809168,1.0
4,41,anti_first_fail,indomain_min,0,1548080,1548080,1548080,1548080,1548080,2386508,1.0
4,41,anti_first_fail,indomain_min,50,1604980,1604980,1604980,1604980,1604980,2386508,1.0
4,41,anti_first_fail,indomain_min,500,1856748,1856748,1856748,1856748,1856748,2386508,1.0
4,41,anti_first_fail,indomain_min,1000,2090058,2090058,2090058,2090058,2090058,2386508,1.0
4,42,anti_first_fail,indomain_min,0,1544040,1544040,1544040,1544040,1544040,2477140,1.0
4,42,anti_first_fail,indomain_min,50,1572280,1572280,1572280,1572280,1572280,2477140,1.0
4,42,anti_first_fail,indomain_min,500,1773040,1773040,1773040,1773040,1773040,2477140,1.0
4,42,anti_first_fail,indomain_min,1000,1982840,1982840,1982840,1982840,1982840,2477140,1.0
4,43,anti_first_fail,indomain_min,0,1981410,1981410,1981410,1981410,1982570,3186840,1.0005854416804194
4,43,anti_first_fail,indomain_min,50,2043340,2043340,2043340,2043340,2053860,3186840,1.0051484334471992
4,43,anti_first_fail,indomain_min,500,2405840,2405840,2405840,2405840,2405840,3186840,1.0
4,43,anti_first_fail,indomain_min,1000,2673840,2673840,2673840,2673840,2673840,3186840,1.0
4,44,anti_first_fail,indomain_min,0,133200,133200,133200,133200,134515,220680,1.0098723723723724
4,44,anti_first_fail,indomain_min,50,172735,169090,172735,172735,174850,220680,1.0122441890757519
4,44,anti_first_fail,indomain_min,500,303000,185400,303000,303000,430670,220680,1.4213531353135314
4,44,anti_first_fail,indomain_min,1000,443000,197400,443000,443000,710670,220680,1.6042212189616252
4,45,anti_first_fail,indomain_min,0,513969,513969,513969,513969,514166,800120,1.0003832915992987
4,45,anti_first_fail,indomain_min,50,551500,551500,551500,551500,551555,800120,1.0000997280145059
4,45,anti_first_fail,indomain_min,500,713090,713090,713090,713090,717020,800120,1.0055112257919758
4,45,anti_first_fail,indomain_min,1000,840860,840860,840860,840860,857090,800120,1.01930166734058
4,46,anti_first_fail,indomain_min,0,1281650,1281650,1281650,1281650,1283250,2160500,1.0012483907463037
4,46,anti_first_fail,indomain_min,50,1358150,1358150,1358150,1358150,1358350,2160500,1.0001472591392704
4,46,anti_first_fail,indomain_min,500,1608800,1608800,1608800,1608800,1608800,2160500,1.0
4,46,anti_first_fail,indomain_min,1000,1712300,1712300,1712300,1712300,1712300,2160500,1.0
4,47,anti_first_fail,indomain_min,0,1621794,1621794,1621794,1621794,1621794,2479904,1.0
4,47,anti_first_fail,indomain_min,50,1712260,1712260,1712260,1712260,1712260,2479904,1.0
4,47,anti_first_fail,indomain_min,500,2115604,2115604,2115604,2115604,2115604,2479904,1.0
4,47,anti_first_fail,indomain_min,1000,2259004,2259004,2259004,2259004,2259004,2479904,1.0
4,48,anti_first_fail,indomain_min,0,822010,822010,822010,822010,823080,1232950,1.0013016873274048
4,48,anti_first_fail,indomain_min,50,840940,840940,840940,840940,1189840,1232950,1.4148928579922468
4,48,anti_first_fail,indomain_min,500,986870,986870,986870,986870,1275550,1232950,1.2925207980787743
4,48,anti_first_fail,indomain_min,1000,1146970,1146970,1146970,1146970,1322550,1232950,1.1530815976006348
4,49,anti_first_fail,indomain_min,0,1502800,1502800,1502800,1502800,1569800,2360800,1.0445834442374236
4,49,anti_first_fail,indomain_min,50,1559750,1559750,1559750,1559750,1624500,2360800,1.041513062990864
4,49,anti_first_fail,indomain_min,500,1777500,1777500,1777500,1777500,1928200,2360800,1.0847819971870605
4,49,anti_first_fail,indomain_min,1000,1844400,1844400,1844400,1844400,1959200,2360800,1.0622424636738235
4,50,anti_first_fail,indomain_min,0,893500,893500,893500,893500,893500,1307780,1.0
4,50,anti_first_fail,indomain_min,50,951230,951230,951230,951230,951230,1307780,1.0
4,50,anti_first_fail,indomain_min,500,1354580,1354580,1354580,1354580,1354580,1307780,1.0
4,50,anti_first_fail,indomain_min,1000,1666780,1666780,1666780,1666780,1717780,1307780,1.0305979193414847
4,51,anti_first_fail,indomain_min,0,1198180,1198180,1198180,1198180,1225690,1948310,1.0229598223973027
4,51,anti_first_fail,indomain_min,50,1260430,1260430,1260430,1260430,1303360,1948310,1.034059804987187
4,51,anti_first_fail,indomain_min,500,1652050,1652050,1652050,1652050,1661310,1948310,1.0056051572288975
4,51,anti_first_fail,indomain_min,1000,1746610,1746610,1746610,1746610,1950310,1948310,1.1166259210699583
4,52,anti_first_fail,indomain_min,0,989150,989150,989150,989150,1025300,1535200,1.03654652984886
4,52,anti_first_fail,indomain_min,50,1030300,1030300,1030300,1030300,1096650,1535200,1.0643987188197612
4,52,anti_first_fail,indomain_min,500,1392900,1392900,1392900,1392900,1577850,1535200,1.1327805298298514
4,52,anti_first_fail,indomain_min,1000,1640150,1640150,1640150,1640150,1671350,1535200,1.0190226503673445
4,53,anti_first_fail,indomain_min,0,175608,175608,175608,175608,176488,248528,1.0050111612227233
4,53,anti_first_fail,indomain_min,50,209888,209888,209888,209888,211928,248528,1.0097194694313159
4,53,anti_first_fail,indomain_min,500,224948,224948,224948,224948,224948,248528,1.0
4,53,anti_first_fail,indomain_min,1000,229448,229448,229448,229448,229448,248528,1.0
4,54,anti_first_fail,indomain_min,0,1579232,1579232,1579232,1579232,1587197,2371552,1.005043590808697
4,54,anti_first_fail,indomain_min,50,1659102,1659102,1659102,1659102,1690858,2371552,1.019140474786963
4,54,anti_first_fail,indomain_min,500,2303052,2303052,2303052,2303052,2757552,2371552,1.1973468249957013
4,54,anti_first_fail,indomain_min,1000,2707072,2692447,2707072,2707072,2963552,2371552,1.0947444323608682
4,55,anti_first_fail,indomain_min,0,1484338,1484338,1484338,1484338,1484373,2709623,1.0000235795351193
4,55,anti_first_fail,indomain_min,50,1513978,1513978,1513978,1513978,1513978,2709623,1.0
4,55,anti_first_fail,indomain_min,500,1746628,1746628,1746628,1746628,1746628,2709623,1.0
4,55,anti_first_fail,indomain_min,1000,1988028,1988028,1988028,1988028,1988028,2709623,1.0
4,56,anti_first_fail,indomain_min,0,816544,816544,816544,816544,816555,1420500,1.000013471411216
4,56,anti_first_fail,indomain_min,50,866000,866000,866000,866000,866000,1420500,1.0
4,56,anti_first_fail,indomain_min,500,1205800,1205800,1205800,1205800,1205800,1420500,1.0
4,56,anti_first_fail,indomain_min,1000,1316800,1316800,1316800,1316800,1316800,1420500,1.0
4,57,anti_first_fail,indomain_min,0,55140,55140,55140,55140,55940,86580,1.0145085237577076
4,57,anti_first_fail,indomain_min,50,68480,68480,68480,68480,69280,86580,1.0116822429906542
4,57,anti_first_fail,indomain_min,500,68780,68780,68780,68780,69580,86580,1.0116312881651643
4,57,anti_first_fail,indomain_min,1000,68780,68780,68780,68780,68780,86580,1.0
4,58,anti_first_fail,indomain_min,0,158348,158348,158348,158348,159548,223300,1.0075782453835855
4,58,anti_first_fail,indomain_min,50,194228,194228,194228,194228,198950,223300,1.0243116337500258
4,58,anti_first_fail,indomain_min,500,269200,269200,269200,269200,371600,223300,1.3803863298662704
4,58,anti_first_fail,indomain_min,1000,317500,314700,317500,317500,556400,223300,1.7524409448818898
4,59,anti_first_fail,indomain_min,0,966120,966120,966120,966120,972000,1429830,1.006086200471991
4,59,anti_first_fail,indomain_min,50,1018510,1018510,1018510,1018510,1029790,1429830,1.0110750017181962
4,59,anti_first_fail,indomain_min,500,1311570,1311570,1311570,1311570,1406490,1429830,1.072371280221414
4,59,anti_first_fail,indomain_min,1000,1400670,1400670,1400670,1400670,1755690,1429830,1.253464413459273
4,60,anti_first_fail,indomain_min,0,771708,771708,771708,771708,773028,1354240,1.001710491533067
4,60,anti_first_fail,indomain_min,50,824020,824020,824020,824020,830260,1354240,1.0075726317322395
4,60,anti_first_fail,indomain_min,500,1131740,1131740,1131740,1131740,1131740,1354240,1.0
4,60,anti_first_fail,indomain_min,1000,1261240,1261240,1261240,1261240,1261240,1354240,1.0
4,61,anti_first_fail,indomain_min,0,154500,154500,154500,154500,154500,256992,1.0
4,61,anti_first_fail,indomain_min,50,188966,188966,188966,188966,188966,256992,1.0
4,61,anti_first_fail,indomain_min,500,197792,197792,197792,197792,197792,256992,1.0
4,61,anti_first_fail,indomain_min,1000,205792,205792,205792,205792,205792,256992,1.0
4,62,anti_first_fail,indomain_min,0,1473320,1473320,1473320,1473320,1473320,2417240,1.0
4,62,anti_first_fail,indomain_min,50,1514840,1514840,1514840,1514840,1514840,2417240,1.0
4,62,anti_first_fail,indomain_min,500,1690640,1690640,1690640,1690640,1690640,2417240,1.0
4,62,anti_first_fail,indomain_min,1000,1872440,1872440,1872440,1872440,1872440,2417240,1.0
4,63,anti_first_fail,indomain_min,0,91392,91392,91392,91392,93134,95885,1.01906074929972
4,63,anti_first_fail,indomain_min,50,92154,92154,92154,92154,95212,95885,1.0331835840006944
4,63,anti_first_fail,indomain_min,500,94404,94404,94404,94404,104862,95885,1.1107792042710054
4,63,anti_first_fail,indomain_min,1000,96904,96904,96904,96904,126562,95885,1.3060554775860647
4,64,anti_first_fail,indomain_min,0,290304,290304,290304,290304,290304,490980,1.0
4,64,anti_first_fail,indomain_min,50,375796,375796,375796,375796,391616,490980,1.0420973081139768
4,64,anti_first_fail,indomain_min,500,676260,669520,676260,676260,687950,490980,1.0172862508502647
4,64,anti_first_fail,indomain_min,1000,906628,852520,906628,906628,929450,490980,1.02517239705811
4,65,anti_first_fail,indomain_min,0,724735,724735,724735,724735,727210,1183415,1.0034150413599454
4,65,anti_first_fail,indomain_min,50,749145,749145,749145,749145,749145,1183415,1.0
4,65,anti_first_fail,indomain_min,500,848215,848215,848215,848215,848215,1183415,1.0
4,65,anti_first_fail,indomain_min,1000,915415,915415,915415,915415,915415,1183415,1.0
4,66,anti_first_fail,indomain_min,0,121472,121472,121472,121472,121472,191350,1.0
4,66,anti_first_fail,indomain_min,50,147272,147272,147272,147272,147272,191350,1.0
4,66,anti_first_fail,indomain_min,500,184450,184450,184450,184450,184450,191350,1.0
4,66,anti_first_fail,indomain_min,1000,190650,190650,190650,190650,190650,191350,1.0
4,67,anti_first_fail,indomain_min,0,543381,543381,543381,543381,543791,971903,1.0007545350315892
4,67,anti_first_fail,indomain_min,50,563903,563903,563903,563903,563903,971903,1.0
4,67,anti_first_fail,indomain_min,500,632543,632543,632543,632543,632543,971903,1.0
4,67,anti_first_fail,indomain_min,1000,698203,698203,698203,698203,698203,971903,1.0
4,68,anti_first_fail,indomain_min,0,879675,879675,879675,879675,879675,1310550,1.0
4,68,anti_first_fail,indomain_min,50,921675,921675,921675,921675,921675,1310550,1.0
4,68,anti_first_fail,indomain_min,500,1062450,1062450,1062450,1062450,1062450,1310550,1.0
4,68,anti_first_fail,indomain_min,1000,1122750,1122750,1122750,1122750,1122750,1310550,1.0
4,69,anti_first_fail,indomain_min,0,782858,782858,782858,782858,782858,1266134,1.0
4,69,anti_first_fail,indomain_min,50,816500,816500,816500,816500,816500,1266134,1.0
4,69,anti_first_fail,indomain_min,500,996234,996234,996234,996234,996234,1266134,1.0
4,69,anti_first_fail,indomain_min,1000,1078984,1078984,1078984,1078984,1078984,1266134,1.0
4,70,anti_first_fail,indomain_min,0,1794802,1794802,1794802,1794802,1802002,3079009,1.0040115845647597
4,70,anti_first_fail,indomain_min,50,1866070,1866070,1866070,1866070,2058709,3079009,1.1032324618047555
4,70,anti_first_fail,indomain_min,500,2257588,2257588,2257588,2257588,2274709,3079009,1.0075837575323752
4,70,anti_first_fail,indomain_min,1000,2405209,2405209,2405209,2405209,2405209,3079009,1.0
4,71,anti_first_fail,indomain_min,0,702500,702500,702500,702500,708400,1185000,1.0083985765124555
4,71,anti_first_fail,indomain_min,50,745750,745750,745750,745750,749250,1185000,1.0046932618169628
4,71,anti_first_fail,indomain_min,500,1058600,1058600,1058600,1058600,1058600,1185000,1.0
4,71,anti_first_fail,indomain_min,1000,1103000,1103000,1103000,1103000,1103000,1185000,1.0
4,72,anti_first_fail,indomain_min,0,666150,666150,666150,666150,683350,1117700,1.0258200105081439
4,72,anti_first_fail,indomain_min,50,746800,746800,746800,746800,761850,1117700,1.0201526513122656
4,72,anti_first_fail,indomain_min,500,1035200,1035200,1035200,1035200,1214250,1117700,1.1729617465224111
4,72,anti_first_fail,indomain_min,1000,1108200,1108200,1108200,1108200,1384650,1117700,1.2494585814834867
4,73,anti_first_fail,indomain_min,0,1877130,1877130,1877130,1877130,1883510,2826920,1.0033988056234784
4,73,anti_first_fail,indomain_min,50,1972480,1972480,1972480,1972480,1999470,2826920,1.0136832819597663
4,73,anti_first_fail,indomain_min,500,2238720,2238720,2238720,2238720,2238720,2826920,1.0
4,73,anti_first_fail,indomain_min,1000,2246720,2246720,2246720,2246720,2246720,2826920,1.0
4,74,anti_first_fail,indomain_min,0,489542,489542,489542,489542,489680,761948,1.0002818961396571
4,74,anti_first_fail,indomain_min,50,525628,525628,525628,525628,525628,761948,1.0
4,74,anti_first_fail,indomain_min,500,605848,605848,605848,605848,605848,761948,1.0
4,74,anti_first_fail,indomain_min,1000,620948,620948,620948,620948,620948,761948,1.0
4,75,anti_first_fail,indomain_min,0,824534,824534,824534,824534,824534,1093300,1.0
4,75,anti_first_fail,indomain_min,50,845386,845386,845386,845386,845386,1093300,1.0
4,75,anti_first_fail,indomain_min,500,906286,906286,906286,906286,906286,1093300,1.0
4,75,anti_first_fail,indomain_min,1000,934286,934286,934286,934286,934286,1093300,1.0
4,76,anti_first_fail,indomain_min,0,884660,884660,884660,884660,884660,1452098,1.0
4,76,anti_first_fail,indomain_min,50,888760,888760,888760,888760,888760,1452098,1.0
4,76,anti_first_fail,indomain_min,500,911598,911598,911598,911598,911598,1452098,1.0
4,76,anti_first_fail,indomain_min,1000,926098,926098,926098,926098,926098,1452098,1.0
4,77,anti_first_fail,indomain_min,0,478024,478024,478024,478024,488464,751760,1.0218399076197011
4,77,anti_first_fail,indomain_min,50,598974,598974,598974,598974,694222,751760,1.1590185884529212
4,77,anti_first_fail,indomain_min,500,782336,782336,782336,782336,909760,751760,1.1628763089005236
4,77,anti_first_fail,indomain_min,1000,841712,841712,841712,841712,944760,751760,1.1224266732564108
4,78,anti_first_fail,indomain_min,0,1054548,1054548,1054548,1054548,1054548,1726126,1.0
4,78,anti_first_fail,indomain_min,50,1089354,1089354,1089354,1089354,1089354,1726126,1.0
4,78,anti_first_fail,indomain_min,500,1203326,1203326,1203326,1203326,1203326,1726126,1.0
4,78,anti_first_fail,indomain_min,1000,1276126,1276126,1276126,1276126,1276126,1726126,1.0
4,79,anti_first_fail,indomain_min,0,1171622,1171622,1171622,1171622,1171622,1719978,1.0
4,79,anti_first_fail,indomain_min,50,1220028,1220028,1220028,1220028,1220028,1719978,1.0
4,79,anti_first_fail,indomain_min,500,1346028,1346028,1346028,1346028,1346028,1719978,1.0
4,79,anti_first_fail,indomain_min,1000,1438128,1438128,1438128,1438128,1438128,1719978,1.0
4,80,anti_first_fail,indomain_min,0,1197700,1197700,1197700,1197700,1197700,1867575,1.0
4,80,anti_first_fail,indomain_min,50,1218875,1218875,1218875,1218875,1218875,1867575,1.0
4,80,anti_first_fail,indomain_min,500,1340875,1340875,1340875,1340875,1340875,1867575,1.0
4,80,anti_first_fail,indomain_min,1000,1463375,1463375,1463375,1463375,1463375,1867575,1.0
4,81,anti_first_fail,indomain_min,0,356252,356252,356252,356252,356252,667890,1.0
4,81,anti_first_fail,indomain_min,50,389950,389950,389950,389950,389950,667890,1.0
4,81,anti_first_fail,indomain_min,500,455760,455760,455760,455760,455760,667890,1.0
4,81,anti_first_fail,indomain_min,1000,467760,467760,467760,467760,467760,667890,1.0
4,82,anti_first_fail,indomain_min,0,673576,673576,673576,673576,673876,688287,1.0004453840398113
4,82,anti_first_fail,indomain_min,50,704836,704836,704836,704836,704836,688287,1.0
4,82,anti_first_fail,indomain_min,500,820936,820936,820936,820936,820936,688287,1.0
4,82,anti_first_fail,indomain_min,1000,948036,948036,948036,948036,949936,688287,1.002004143302575
4,83,anti_first_fail,indomain_min,0,1705740,1705740,1705740,1705740,1734040,2488620,1.0165910396660687
4,83,anti_first_fail,indomain_min,50,1737520,1737520,1737520,1737520,1763570,2488620,1.0149926331783232
4,83,anti_first_fail,indomain_min,500,1890920,1890920,1890920,1890920,1901320,2488620,1.005499968269414
4,83,anti_first_fail,indomain_min,1000,2013820,2013820,2013820,2013820,2013820,2488620,1.0
4,84,anti_first_fail,indomain_min,0,1531535,1531535,1531535,1531535,1531595,2358490,1.0000391763818652
4,84,anti_first_fail,indomain_min,50,1609015,1609015,1609015,1609015,1622240,2358490,1.0082193143009854
4,84,anti_first_fail,indomain_min,500,2070890,2070890,2070890,2070890,2080165,2358490,1.0044787506820738
4,84,anti_first_fail,indomain_min,1000,2261690,2261690,2261690,2261690,2261690,2358490,1.0
4,85,anti_first_fail,indomain_min,0,1335736,1335736,1335736,1335736,1352536,1784344,1.0125773356411747
4,85,anti_first_fail,indomain_min,50,1374574,1374574,1374574,1374574,1381624,1784344,1.0051288617418923
4,85,anti_first_fail,indomain_min,500,1518244,1518244,1518244,1518244,1523944,1784344,1.0037543372475044
4,85,anti_first_fail,indomain_min,1000,1586344,1586344,1586344,1586344,1586344,1784344,1.0
4,86,anti_first_fail,indomain_min,0,480480,480480,480480,480480,480480,679115,1.0
4,86,anti_first_fail,indomain_min,50,499665,499665,499665,499665,499665,679115,1.0
4,86,anti_first_fail,indomain_min,500,507215,507215,507215,507215,507215,679115,1.0
4,86,anti_first_fail,indomain_min,1000,514715,514715,514715,514715,514715,679115,1.0
4,87,anti_first_fail,indomain_min,0,595316,595316,595316,595316,595450,956224,1.0002250905401502
4,87,anti_first_fail,indomain_min,50,615728,615728,615728,615728,615728,956224,1.0
4,87,anti_first_fail,indomain_min,500,678574,678574,678574,678574,678574,956224,1.0
4,87,anti_first_fail,indomain_min,1000,740374,740374,740374,740374,740374,956224,1.0
4,88,anti_first_fail,indomain_min,0,1941440,1941440,1941440,1941440,1941440,3021100,1.0
4,88,anti_first_fail,indomain_min,50,1962510,1962510,1962510,1962510,1962510,3021100,1.0
4,88,anti_first_fail,indomain_min,500,2027100,2027100,2027100,2027100,2027100,3021100,1.0
4,88,anti_first_fail,indomain_min,1000,2091100,2091100,2091100,2091100,2091100,3021100,1.0
4,89,anti_first_fail,indomain_min,0,142824,142824,142824,142824,143824,273498,1.0070016243768554
4,89,anti_first_fail,indomain_min,50,196248,196248,196248,196248,196248,273498,1.0
4,89,anti_first_fail,indomain_min,500,253928,253928,253928,253928,354648,273498,1.3966478686871868
4,89,anti_first_fail,indomain_min,1000,271428,271428,271428,271428,485148,273498,1.7873911313497501
4,90,anti_first_fail,indomain_min,0,430250,430250,430250,430250,433100,715190,1.0066240557815225
4,90,anti_first_fail,indomain_min,50,459600,459600,459600,459600,462300,715190,1.0058746736292428
4,90,anti_first_fail,indomain_min,500,590800,590800,590800,590800,608950,715190,1.0307210561949898
4,90,anti_first_fail,indomain_min,1000,613550,613550,613550,613550,613550,715190,1.0
4,91,anti_first_fail,indomain_min,0,1391176,1391176,1391176,1391176,1391176,2229438,1.0
4,91,anti_first_fail,indomain_min,50,1457556,1457556,1457556,1457556,1480382,2229438,1.0156604617592737
4,91,anti_first_fail,indomain_min,500,1873438,1873438,1873438,1873438,1873438,2229438,1.0
4,91,anti_first_fail,indomain_min,1000,2040038,2040038,2040038,2040038,2040038,2229438,1.0
4,92,anti_first_fail,indomain_min,0,52340,52340,52340,52340,52732,95728,1.007489491784486
4,92,anti_first_fail,indomain_min,50,87644,86720,87644,87644,91132,95728,1.0397973620555885
4,92,anti_first_fail,indomain_min,500,95728,95728,95728,95728,95728,95728,1.0
4,92,anti_first_fail,indomain_min,1000,95728,95728,95728,95728,95728,95728,1.0
4,93,anti_first_fail,indomain_min,0,2568088,2568088,2568088,2568088,2568088,4999556,1.0
4,93,anti_first_fail,indomain_min,50,2676626,2676626,2676626,2676626,2676626,4999556,1.0
4,93,anti_first_fail,indomain_min,500,3144756,3144756,3144756,3144756,3144756,4999556,1.0
4,93,anti_first_fail,indomain_min,1000,3559156,3559156,3559156,3559156,3559156,4999556,1.0
4,94,anti_first_fail,indomain_min,0,1704160,1704160,1704160,1704160,1711960,2748100,1.004577035020186
4,94,anti_first_fail,indomain_min,50,1754850,1754850,1754850,1754850,1761750,2748100,1.0039319599965808
4,94,anti_first_fail,indomain_min,500,2153100,2153100,2153100,2153100,2153100,2748100,1.0
4,94,anti_first_fail,indomain_min,1000,2372600,2372600,2372600,2372600,2372600,2748100,1.0
4,95,anti_first_fail,indomain_min,0,546855,546855,546855,546855,546855,763010,1.0
4,95,anti_first_fail,indomain_min,50,567710,567710,567710,567710,567710,763010,1.0
4,95,anti_first_fail,indomain_min,500,668610,668610,668610,668610,668610,763010,1.0
4,95,anti_first_fail,indomain_min,1000,744110,744110,744110,744110,744110,763010,1.0
4,96,anti_first_fail,indomain_min,0,685646,685646,685646,685646,695296,1070996,1.014074318234191
4,96,anti_first_fail,indomain_min,50,697096,697096,697096,697096,703746,1070996,1.0095395756108196
4,96,anti_first_fail,indomain_min,500,733546,733546,733546,733546,733546,1070996,1.0
4,96,anti_first_fail,indomain_min,1000,756546,756546,756546,756546,756546,1070996,1.0
4,97,anti_first_fail,indomain_min,0,658082,658082,658082,658082,658187,1332567,1.000159554584383
4,97,anti_first_fail,indomain_min,50,724853,724853,724853,724853,758799,1332567,1.0468315644689337
4,97,anti_first_fail,indomain_min,500,1089168,1089168,1089168,1089168,1095437,1332567,1.0057557695415216
4,97,anti_first_fail,indomain_min,1000,1247668,1247668,1247668,1247668,1258937,1332567,1.0090320501928398
4,98,anti_first_fail,indomain_min,0,671400,671400,671400,671400,687365,1089745,1.023778671432827
4,98,anti_first_fail,indomain_min,50,735780,735780,735780,735780,1021330,1089745,1.388091549104352
4,98,anti_first_fail,indomain_min,500,1142810,1048010,1142810,1142810,1279585,1089745,1.1196830619263045
4,98,anti_first_fail,indomain_min,1000,1376145,1144745,1376145,1376145,1516685,1089745,1.1021258660969593
4,99,anti_first_fail,indomain_min,0,1578578,1578578,1578578,1578578,1580918,1739466,1.001482346770321
4,99,anti_first_fail,indomain_min,50,1649916,1649916,1649916,1649916,1649916,1739466,1.0
4,99,anti_first_fail,indomain_min,500,1707466,1707466,1707466,1707466,1707466,1739466,1.0
4,99,anti_first_fail,indomain_min,1000,1715466,1715466,1715466,1715466,1715466,1739466,1.0
4,100,anti_first_fail,indomain_min,0,543728,543728,543728,543728,543728,892580,1.0
4,100,anti_first_fail,indomain_min,50,636322,636322,636322,636322,636322,892580,1.0
4,100,anti_first_fail,indomain_min,500,892580,892580,892580,892580,892580,892580,1.0
4,100,anti_first_fail,indomain_min,1000,892580,892580,892580,892580,892580,892580,1.0
5,1,anti_first_fail,indomain_min,0,1192128,1192128,1192128,1192128,1192128,1711128,1.0
5,1,anti_first_fail,indomain_min,50,1244220,1244220,1244220,1244220,1244220,1711128,1.0
5,1,anti_first_fail,indomain_min,500,1385428,1385428,1385428,1385428,1385428,1711128,1.0
5,1,anti_first_fail,indomain_min,1000,1448128,1448128,1448128,1448128,1448128,1711128,1.0
5,2,anti_first_fail,indomain_min,0,526578,526578,526578,526578,541772,1237850,1.0288542248251922
5,2,anti_first_fail,indomain_min,50,579972,579972,579972,579972,579972,1237850,1.0
5,2,anti_first_fail,indomain_min,500,908570,903512,908570,908570,948550,1237850,1.0440032138415312
5,2,anti_first_fail,indomain_min,1000,1012070,987012,1012070,1012070,1137550,1237850,1.1239835189265566
5,3,anti_first_fail,indomain_min,0,778575,778575,778575,778575,779175,1143295,1.0007706386667952
5,3,anti_first_fail,indomain_min,50,790395,790395,790395,790395,790745,1143295,1.0004428165664003
5,3,anti_first_fail,indomain_min,500,851295,851295,851295,851295,851295,1143295,1.0
5,3,anti_first_fail,indomain_min,1000,874495,874495,874495,874495,874495,1143295,1.0
5,4,anti_first_fail,indomain_min,0,46524,46524,46524,46524,46524,127139,1.0
5,4,anti_first_fail,indomain_min,50,67649,67649,67649,67649,67649,127139,1.0
5,4,anti_first_fail,indomain_min,500,105479,105479,105479,105479,105479,127139,1.0
5,4,anti_first_fail,indomain_min,1000,112979,112979,112979,112979,112979,127139,1.0
5,5,anti_first_fail,indomain_min,0,1252620,1252620,1252620,1252620,1255020,2855145,1.001915984097332
5,5,anti_first_fail,indomain_min,50,1327840,1327840,1327840,1327840,1329240,2855145,1.001054343896855
5,5,anti_first_fail,indomain_min,500,1826345,1826345,1826345,1826345,1826345,2855145,1.0
5,5,anti_first_fail,indomain_min,1000,2314345,2314345,2314345,2314345,2314345,2855145,1.0
5,6,anti_first_fail,indomain_min,0,789970,789970,789970,789970,789970,1226070,1.0
5,6,anti_first_fail,indomain_min,50,853220,853220,853220,853220,853220,1226070,1.0
5,6,anti_first_fail,indomain_min,500,1017920,1017920,1017920,1017920,1021420,1226070,1.0034383841559258
5,6,anti_first_fail,indomain_min,1000,1070420,1070420,1070420,1070420,1073920,1226070,1.003269744586237
5,7,anti_first_fail,indomain_min,0,381302,381302,381302,381302,382982,871112,1.004405956433483
5,7,anti_first_fail,indomain_min,50,505706,505706,505706,505706,505706,871112,1.0
5,7,anti_first_fail,indomain_min,500,713912,713912,713912,713912,713912,871112,1.0
5,7,anti_first_fail,indomain_min,1000,838712,838712,838712,838712,838712,871112,1.0
5,8,anti_first_fail,indomain_min,0,1219802,1219802,1219802,1219802,1229378,2297210,1.007850454418012
5,8,anti_first_fail,indomain_min,50,1275012,1275012,1275012,1275012,1381676,2297210,1.0836572518533159
5,8,anti_first_fail,indomain_min,500,1500110,1500110,1500110,1500110,1500110,2297210,1.0
5,8,anti_first_fail,indomain_min,1000,1618710,1618710,1618710,1618710,1618710,2297210,1.0
5,9,anti_first_fail,indomain_min,0,874628,874628,874628,874628,875928,2184660,1.0014863461951824
5,9,anti_first_fail,indomain_min,50,919910,919910,919910,919910,920760,2184660,1.0009240034351186
5,9,anti_first_fail,indomain_min,500,1202960,1202960,1202960,1202960,1209260,2184660,1.0052370818647336
5,9,anti_first_fail,indomain_min,1000,1385260,1385260,1385260,1385260,1385260,2184660,1.0
5,10,anti_first_fail,indomain_min,0,862285,862285,862285,862285,862285,1529172,1.0
5,10,anti_first_fail,indomain_min,50,892279,892279,892279,892279,892279,1529172,1.0
5,10,anti_first_fail,indomain_min,500,1014167,1014167,1014167,1014167,1014167,1529172,1.0
5,10,anti_first_fail,indomain_min,1000,1118667,1118667,1118667,1118667,1118667,1529172,1.0
5,11,anti_first_fail,indomain_min,0,634260,634260,634260,634260,634260,1191017,1.0
5,11,anti_first_fail,indomain_min,50,670254,670254,670254,670254,670254,1191017,1.0
