,,,,,Gecode,OGSA
3,18,first_fail,indomain_split_random,obj,1006896.0,1006896.0
3,18,first_fail,indomain_split_random,time,80.0,0.0002971909998450428
3,19,first_fail,indomain_split_random,obj,1655350.0,1493550.0
3,19,first_fail,indomain_split_random,time,90.0,0.00041130500085273525
3,20,first_fail,indomain_split_random,obj,614260.0,570080.0
3,20,first_fail,indomain_split_random,time,100.0,0.00043169000036868965
3,21,first_fail,indomain_split_random,obj,1901580.0,1851050.0
3,21,first_fail,indomain_split_random,time,100.0,0.0004917659998682211
3,22,first_fail,indomain_split_random,obj,602365.0,593920.0
3,22,first_fail,indomain_split_random,time,90.0,0.0003687170001285267
3,23,first_fail,indomain_split_random,obj,1100048.0,525078.0
3,23,first_fail,indomain_split_random,time,90.0,0.00048080299984576413
3,24,first_fail,indomain_split_random,obj,1903424.0,1881324.0
3,24,first_fail,indomain_split_random,time,90.0,0.00041083100040850695
3,25,first_fail,indomain_split_random,obj,1042181.0,345841.0
3,25,first_fail,indomain_split_random,time,90.0,0.0003871589997288538
3,26,first_fail,indomain_split_random,obj,1305200.0,1242500.0
3,26,first_fail,indomain_split_random,time,90.0,0.00034612699982972117
3,27,first_fail,indomain_split_random,obj,1591930.0,1051230.0
3,27,first_fail,indomain_split_random,time,100.0,0.0004072009996889392
3,28,first_fail,indomain_split_random,obj,3737026.0,3120282.0
3,28,first_fail,indomain_split_random,time,90.0,0.00041822399998636683
3,29,first_fail,indomain_split_random,obj,926445.0,655245.0
3,29,first_fail,indomain_split_random,time,100.0,0.0003407359999982873
3,30,first_fail,indomain_split_random,obj,709788.0,510584.0
3,30,first_fail,indomain_split_random,time,100.0,0.0003595389998736209
3,31,first_fail,indomain_split_random,obj,658169.0,537544.0
3,31,first_fail,indomain_split_random,time,100.0,0.00036274099966249196
3,32,first_fail,indomain_split_random,obj,2024795.0,2024795.0
3,32,first_fail,indomain_split_random,time,90.0,0.0003084840000155964
3,33,first_fail,indomain_split_random,obj,2660570.0,2319300.0
3,33,first_fail,indomain_split_random,time,100.0,0.0003742040007637115
3,34,first_fail,indomain_split_random,obj,1063320.0,296210.0
3,34,first_fail,indomain_split_random,time,90.0,0.0006295299999692361
3,35,first_fail,indomain_split_random,obj,1495687.0,1495687.0
3,35,first_fail,indomain_split_random,time,80.0,0.0004563309994409792
3,36,first_fail,indomain_split_random,obj,1045852.0,1045852.0
3,36,first_fail,indomain_split_random,time,120.0,0.0003605470001275535
3,37,first_fail,indomain_split_random,obj,3143986.0,2587274.0
3,37,first_fail,indomain_split_random,time,100.0,0.0004410419996929704
3,38,first_fail,indomain_split_random,obj,1991738.0,1613366.0
3,38,first_fail,indomain_split_random,time,100.0,0.0004056530005982495
3,39,first_fail,indomain_split_random,obj,1020720.0,948780.0
3,39,first_fail,indomain_split_random,time,100.0,0.0004862320001848275
3,40,first_fail,indomain_split_random,obj,1415800.0,1415800.0
3,40,first_fail,indomain_split_random,time,100.0,0.0003203050000593066
3,41,first_fail,indomain_split_random,obj,2558405.0,2444525.0
3,41,first_fail,indomain_split_random,time,90.0,0.0003732250006578397
3,42,first_fail,indomain_split_random,obj,664982.0,664982.0
3,42,first_fail,indomain_split_random,time,90.0,0.00028762799956894014
3,43,first_fail,indomain_split_random,obj,1429425.0,1131546.0
3,43,first_fail,indomain_split_random,time,90.0,0.0005855639992660144
3,44,first_fail,indomain_split_random,obj,972329.0,248604.0
3,44,first_fail,indomain_split_random,time,120.0,0.0007660649998797453
3,45,first_fail,indomain_split_random,obj,754165.0,754165.0
3,45,first_fail,indomain_split_random,time,90.0,0.00028707899946311954
3,46,first_fail,indomain_split_random,obj,733482.0,558762.0
3,46,first_fail,indomain_split_random,time,100.0,0.00035944600040238583
3,47,first_fail,indomain_split_random,obj,744155.0,744155.0
3,47,first_fail,indomain_split_random,time,100.0,0.00038410999968618853
3,48,first_fail,indomain_split_random,obj,1417670.0,1361970.0
3,48,first_fail,indomain_split_random,time,90.0,0.00032467999972141115
3,49,first_fail,indomain_split_random,obj,499230.0,497630.0
3,49,first_fail,indomain_split_random,time,100.0,0.0007739049997326219
3,50,first_fail,indomain_split_random,obj,184130.0,184130.0
3,50,first_fail,indomain_split_random,time,90.0,0.0004895230003967299
3,51,first_fail,indomain_split_random,obj,1167520.0,842200.0
3,51,first_fail,indomain_split_random,time,90.0,0.00036884800010739127
3,52,first_fail,indomain_split_random,obj,815907.0,815907.0
3,52,first_fail,indomain_split_random,time,100.0,0.0003369979995113681
3,53,first_fail,indomain_split_random,obj,1915088.0,1862492.0
3,53,first_fail,indomain_split_random,time,100.0,0.00036154499957774533
3,54,first_fail,indomain_split_random,obj,636180.0,246535.0
3,54,first_fail,indomain_split_random,time,90.0,0.0004973669992978103
3,55,first_fail,indomain_split_random,obj,160186.0,100033.0
3,55,first_fail,indomain_split_random,time,110.0,0.0004430620001585339
3,56,first_fail,indomain_split_random,obj,864480.0,864480.0
3,56,first_fail,indomain_split_random,time,100.0,0.00042597599986038404
3,57,first_fail,indomain_split_random,obj,1665810.0,1559030.0
3,57,first_fail,indomain_split_random,time,90.0,0.0004821329994229018
3,58,first_fail,indomain_split_random,obj,849360.0,761140.0
3,58,first_fail,indomain_split_random,time,100.0,0.00042438599939487176
3,59,first_fail,indomain_split_random,obj,704065.0,683365.0
3,59,first_fail,indomain_split_random,time,110.0,0.0005697859996871557
3,60,first_fail,indomain_split_random,obj,478431.0,296615.0
3,60,first_fail,indomain_split_random,time,110.0,0.0004021889999421546
3,61,first_fail,indomain_split_random,obj,1938628.0,1542628.0
3,61,first_fail,indomain_split_random,time,110.0,0.0006744100001014885
3,62,first_fail,indomain_split_random,obj,478865.0,412790.0
3,62,first_fail,indomain_split_random,time,100.0,0.00033320800048386445
3,63,first_fail,indomain_split_random,obj,1852388.0,1783138.0
3,63,first_fail,indomain_split_random,time,100.0,0.0004841999998461688
3,64,first_fail,indomain_split_random,obj,1416975.0,1301775.0
3,64,first_fail,indomain_split_random,time,100.0,0.0003570500002751942
3,65,first_fail,indomain_split_random,obj,1490600.0,1183750.0
3,65,first_fail,indomain_split_random,time,110.0,0.0005229739999776939
3,66,first_fail,indomain_split_random,obj,1125824.0,977496.0
3,66,first_fail,indomain_split_random,time,100.0,0.00041648400019766996
3,67,first_fail,indomain_split_random,obj,864172.0,789418.0
3,67,first_fail,indomain_split_random,time,110.0,0.000414825000007113
3,68,first_fail,indomain_split_random,obj,86179.0,86179.0
3,68,first_fail,indomain_split_random,time,180.0,0.0005584760001511313
3,69,first_fail,indomain_split_random,obj,516137.0,401102.0
3,69,first_fail,indomain_split_random,time,110.0,0.0005358440002964926
3,70,first_fail,indomain_split_random,obj,643434.0,464046.0
3,70,first_fail,indomain_split_random,time,100.0,0.0003326460000607767
3,71,first_fail,indomain_split_random,obj,1843250.0,1524950.0
3,71,first_fail,indomain_split_random,time,90.0,0.00047202899986587
3,72,first_fail,indomain_split_random,obj,2043255.0,1829940.0
3,72,first_fail,indomain_split_random,time,100.0,0.0004476309995880001
3,73,first_fail,indomain_split_random,obj,1203965.0,773465.0
3,73,first_fail,indomain_split_random,time,100.0,0.00035205499989388045
3,74,first_fail,indomain_split_random,obj,1142710.0,751985.0
3,74,first_fail,indomain_split_random,time,110.0,0.0004211109999232576
3,75,first_fail,indomain_split_random,obj,602797.0,272097.0
3,75,first_fail,indomain_split_random,time,110.0,0.00033575899942661636
3,76,first_fail,indomain_split_random,obj,1604100.0,1604100.0
3,76,first_fail,indomain_split_random,time,100.0,0.0004480679999687709
3,77,first_fail,indomain_split_random,obj,1043030.0,990880.0
3,77,first_fail,indomain_split_random,time,100.0,0.00039028999981383095
3,78,first_fail,indomain_split_random,obj,2358595.0,1980595.0
3,78,first_fail,indomain_split_random,time,110.0,0.000598923999859835
3,79,first_fail,indomain_split_random,obj,3391890.0,3287810.0
3,79,first_fail,indomain_split_random,time,100.0,0.0007651850000911509
3,80,first_fail,indomain_split_random,obj,2097184.0,2097184.0
3,80,first_fail,indomain_split_random,time,100.0,0.0004474600000321516
3,81,first_fail,indomain_split_random,obj,1237950.0,1116150.0
3,81,first_fail,indomain_split_random,time,110.0,0.00038385500010917895
3,82,first_fail,indomain_split_random,obj,1123957.0,429924.0
3,82,first_fail,indomain_split_random,time,120.0,0.00046946299971750705
3,83,first_fail,indomain_split_random,obj,677365.0,611361.0
3,83,first_fail,indomain_split_random,time,120.0,0.0003807580005741329
3,84,first_fail,indomain_split_random,obj,3892735.0,3522190.0
3,84,first_fail,indomain_split_random,time,120.0,0.00034937400050694123
3,85,first_fail,indomain_split_random,obj,1217560.0,1061960.0
3,85,first_fail,indomain_split_random,time,110.0,0.0003802479996011243
3,86,first_fail,indomain_split_random,obj,125608.0,125608.0
3,86,first_fail,indomain_split_random,time,120.0,0.0007109640000635409
3,87,first_fail,indomain_split_random,obj,732937.0,593137.0
3,87,first_fail,indomain_split_random,time,110.0,0.0003472660000625183
3,88,first_fail,indomain_split_random,obj,138441.0,102841.0
3,88,first_fail,indomain_split_random,time,100.0,0.0003323720002299524
3,89,first_fail,indomain_split_random,obj,1179859.0,1179859.0
3,89,first_fail,indomain_split_random,time,120.0,0.000350697000612854
3,90,first_fail,indomain_split_random,obj,563033.0,563033.0
3,90,first_fail,indomain_split_random,time,100.0,0.0003665869999167626
3,91,first_fail,indomain_split_random,obj,2768955.0,2708955.0
3,91,first_fail,indomain_split_random,time,100.0,0.0003407950007385807
3,92,first_fail,indomain_split_random,obj,688420.0,688420.0
3,92,first_fail,indomain_split_random,time,110.0,0.0003471909994914313
3,93,first_fail,indomain_split_random,obj,1155102.0,733102.0
3,93,first_fail,indomain_split_random,time,100.0,0.000431315999776416
3,94,first_fail,indomain_split_random,obj,1177786.0,1155734.0
3,94,first_fail,indomain_split_random,time,100.0,0.0008287410000775708
3,95,first_fail,indomain_split_random,obj,1824280.0,1604330.0
3,95,first_fail,indomain_split_random,time,140.0,0.00034149499970226316
3,96,first_fail,indomain_split_random,obj,777770.0,751160.0
3,96,first_fail,indomain_split_random,time,120.0,0.0009295370000472758
3,97,first_fail,indomain_split_random,obj,422735.0,297235.0
3,97,first_fail,indomain_split_random,time,100.0,0.0003306280004835571
3,98,first_fail,indomain_split_random,obj,1642473.0,1642473.0
3,98,first_fail,indomain_split_random,time,100.0,0.0003345439999975497
3,99,first_fail,indomain_split_random,obj,1077691.0,1033635.0
3,99,first_fail,indomain_split_random,time,100.0,0.000426769000114291
3,100,first_fail,indomain_split_random,obj,952930.0,315570.0
3,100,first_fail,indomain_split_random,time,100.0,0.0009815299999900162
4,1,first_fail,indomain_split_random,obj,579376.0,571276.0
4,1,first_fail,indomain_split_random,time,90.0,0.0004463739996936056
4,2,first_fail,indomain_split_random,obj,2274174.0,1950774.0
4,2,first_fail,indomain_split_random,time,90.0,0.00039188499977171887
4,3,first_fail,indomain_split_random,obj,2027632.0,2027632.0
4,3,first_fail,indomain_split_random,time,100.0,0.00032786100018711295
4,4,first_fail,indomain_split_random,obj,996680.0,996680.0
4,4,first_fail,indomain_split_random,time,90.0,0.0003950589998567011
4,5,first_fail,indomain_split_random,obj,2033250.0,1215054.0
4,5,first_fail,indomain_split_random,time,90.0,0.00040081500037558726
4,6,first_fail,indomain_split_random,obj,2126986.0,2126986.0
4,6,first_fail,indomain_split_random,time,90.0,0.000317660000291653
4,7,first_fail,indomain_split_random,obj,1336452.0,1336452.0
4,7,first_fail,indomain_split_random,time,90.0,0.0004129260000809154
4,8,first_fail,indomain_split_random,obj,1887180.0,1701520.0
4,8,first_fail,indomain_split_random,time,90.0,0.000434956999924907
4,9,first_fail,indomain_split_random,obj,1565929.0,1549213.0
4,9,first_fail,indomain_split_random,time,90.0,0.00037088900035087136
4,10,first_fail,indomain_split_random,obj,1169250.0,884985.0
4,10,first_fail,indomain_split_random,time,90.0,0.0006042449999767996
4,11,first_fail,indomain_split_random,obj,1194065.0,1194065.0
4,11,first_fail,indomain_split_random,time,110.0,0.0003623759998845344
4,12,first_fail,indomain_split_random,obj,1435464.0,1041764.0
4,12,first_fail,indomain_split_random,time,90.0,0.00041764800016608206
4,13,first_fail,indomain_split_random,obj,988568.0,897368.0
4,13,first_fail,indomain_split_random,time,90.0,0.0003963369999837596
4,14,first_fail,indomain_split_random,obj,492392.0,389642.0
4,14,first_fail,indomain_split_random,time,90.0,0.0004979959999218408
4,15,first_fail,indomain_split_random,obj,550559.0,297859.0
4,15,first_fail,indomain_split_random,time,90.0,0.0003495280002425716
4,16,first_fail,indomain_split_random,obj,3036930.0,2158730.0
4,16,first_fail,indomain_split_random,time,90.0,0.0003971010000896058
4,17,first_fail,indomain_split_random,obj,1220955.0,1083755.0
4,17,first_fail,indomain_split_random,time,90.0,0.000347290000263456
4,18,first_fail,indomain_split_random,obj,941064.0,941064.0
4,18,first_fail,indomain_split_random,time,90.0,0.00028341999950498575
4,19,first_fail,indomain_split_random,obj,1698525.0,1479725.0
4,19,first_fail,indomain_split_random,time,90.0,0.0004416530000526109
4,20,first_fail,indomain_split_random,obj,655680.0,609420.0
4,20,first_fail,indomain_split_random,time,100.0,0.0004383019995657378
4,21,first_fail,indomain_split_random,obj,1825310.0,1791190.0
4,21,first_fail,indomain_split_random,time,90.0,0.0005041229997004848
4,22,first_fail,indomain_split_random,obj,626440.0,618400.0
4,22,first_fail,indomain_split_random,time,90.0,0.0003387649994692765
4,23,first_fail,indomain_split_random,obj,1132032.0,554762.0
4,23,first_fail,indomain_split_random,time,100.0,0.00042426199979672674
4,24,first_fail,indomain_split_random,obj,1778912.0,1776112.0
4,24,first_fail,indomain_split_random,time,90.0,0.0003869579995807726
4,25,first_fail,indomain_split_random,obj,1036375.0,333775.0
4,25,first_fail,indomain_split_random,time,100.0,0.0004242790000716923
4,26,first_fail,indomain_split_random,obj,1198350.0,1172450.0
4,26,first_fail,indomain_split_random,time,80.0,0.00034197700006188825
4,27,first_fail,indomain_split_random,obj,1529055.0,1040055.0
4,27,first_fail,indomain_split_random,time,90.0,0.0004072499996254919
4,28,first_fail,indomain_split_random,obj,3545780.0,2958216.0
4,28,first_fail,indomain_split_random,time,90.0,0.0003921549996448448
4,29,first_fail,indomain_split_random,obj,953790.0,675990.0
4,29,first_fail,indomain_split_random,time,90.0,0.00037356200027716113
4,30,first_fail,indomain_split_random,obj,701702.0,502874.0
4,30,first_fail,indomain_split_random,time,90.0,0.0005570049997913884
4,31,first_fail,indomain_split_random,obj,664210.0,547420.0
4,31,first_fail,indomain_split_random,time,90.0,0.00033355600044160383
4,32,first_fail,indomain_split_random,obj,2069740.0,2069740.0
4,32,first_fail,indomain_split_random,time,90.0,0.00036232500042387983
4,33,first_fail,indomain_split_random,obj,2622032.0,2282632.0
4,33,first_fail,indomain_split_random,time,90.0,0.00040903199987951666
4,34,first_fail,indomain_split_random,obj,1050250.0,297000.0
4,34,first_fail,indomain_split_random,time,80.0,0.000581203000365349
4,35,first_fail,indomain_split_random,obj,1393420.0,1393420.0
4,35,first_fail,indomain_split_random,time,100.0,0.00047501100016233977
4,36,first_fail,indomain_split_random,obj,1021166.0,1021166.0
4,36,first_fail,indomain_split_random,time,100.0,0.00037896600042586215
4,37,first_fail,indomain_split_random,obj,3012347.0,2485875.0
4,37,first_fail,indomain_split_random,time,100.0,0.0004361989995231852
4,38,first_fail,indomain_split_random,obj,1913174.0,1554454.0
4,38,first_fail,indomain_split_random,time,120.0,0.0006662030000370578
4,39,first_fail,indomain_split_random,obj,963390.0,869010.0
4,39,first_fail,indomain_split_random,time,90.0,0.00047902200003591133
4,40,first_fail,indomain_split_random,obj,1375600.0,1375600.0
4,40,first_fail,indomain_split_random,time,110.0,0.0004950170005031396
4,41,first_fail,indomain_split_random,obj,2399500.0,2296750.0
4,41,first_fail,indomain_split_random,time,100.0,0.000393308000639081
4,42,first_fail,indomain_split_random,obj,688806.0,688806.0
4,42,first_fail,indomain_split_random,time,90.0,0.0002889730003516888
4,43,first_fail,indomain_split_random,obj,1406894.0,1110026.0
4,43,first_fail,indomain_split_random,time,80.0,0.00037392100057331845
4,44,first_fail,indomain_split_random,obj,968852.0,237960.0
4,44,first_fail,indomain_split_random,time,120.0,0.0005896720003875089
4,45,first_fail,indomain_split_random,obj,828860.0,828860.0
4,45,first_fail,indomain_split_random,time,100.0,0.00029108899980201386
4,46,first_fail,indomain_split_random,obj,722597.0,545482.0
4,46,first_fail,indomain_split_random,time,90.0,0.0003411640000194893
4,47,first_fail,indomain_split_random,obj,825090.0,825090.0
4,47,first_fail,indomain_split_random,time,110.0,0.00080573099967296
4,48,first_fail,indomain_split_random,obj,1351660.0,1300320.0
4,48,first_fail,indomain_split_random,time,130.0,0.0003858800000671181
4,49,first_fail,indomain_split_random,obj,507850.0,504300.0
4,49,first_fail,indomain_split_random,time,80.0,0.0004164040001342073
4,50,first_fail,indomain_split_random,obj,180907.0,180907.0
4,50,first_fail,indomain_split_random,time,90.0,0.00032848099999682745
4,51,first_fail,indomain_split_random,obj,1116540.0,792130.0
4,51,first_fail,indomain_split_random,time,90.0,0.0005844650004291907
4,52,first_fail,indomain_split_random,obj,774778.0,774778.0
4,52,first_fail,indomain_split_random,time,110.0,0.0003465109994067461
4,53,first_fail,indomain_split_random,obj,1870740.0,1801864.0
4,53,first_fail,indomain_split_random,time,90.0,0.000367257999641879
4,54,first_fail,indomain_split_random,obj,652190.0,255355.0
4,54,first_fail,indomain_split_random,time,90.0,0.0007310400005735573
4,55,first_fail,indomain_split_random,obj,168177.0,107808.0
4,55,first_fail,indomain_split_random,time,110.0,0.0004905719997623237
4,56,first_fail,indomain_split_random,obj,879040.0,879040.0
4,56,first_fail,indomain_split_random,time,110.0,0.0004430660001162323
4,57,first_fail,indomain_split_random,obj,1592560.0,1503170.0
4,57,first_fail,indomain_split_random,time,90.0,0.0004803539995918982
4,58,first_fail,indomain_split_random,obj,857260.0,774100.0
4,58,first_fail,indomain_split_random,time,110.0,0.0004399600002216175
4,59,first_fail,indomain_split_random,obj,688965.0,666465.0
4,59,first_fail,indomain_split_random,time,100.0,0.00045203399986348813
4,60,first_fail,indomain_split_random,obj,479219.0,303099.0
4,60,first_fail,indomain_split_random,time,110.0,0.0004752530003315769
4,61,first_fail,indomain_split_random,obj,2025240.0,1478124.0
4,61,first_fail,indomain_split_random,time,100.0,0.0004386350001368555
4,62,first_fail,indomain_split_random,obj,483775.0,418150.0
4,62,first_fail,indomain_split_random,time,100.0,0.0003919499995390652
4,63,first_fail,indomain_split_random,obj,1842265.0,1774066.0
4,63,first_fail,indomain_split_random,time,100.0,0.0010435519998281961
4,64,first_fail,indomain_split_random,obj,1360625.0,1280525.0
4,64,first_fail,indomain_split_random,time,100.0,0.0005086199998913798
4,65,first_fail,indomain_split_random,obj,1379250.0,1100400.0
4,65,first_fail,indomain_split_random,time,100.0,0.0004751509995912784
4,66,first_fail,indomain_split_random,obj,1180424.0,1000768.0
4,66,first_fail,indomain_split_random,time,100.0,0.0004743509998661466
4,67,first_fail,indomain_split_random,obj,892034.0,830934.0
4,67,first_fail,indomain_split_random,time,100.0,0.0004321689993957989
4,68,first_fail,indomain_split_random,obj,92428.0,92428.0
4,68,first_fail,indomain_split_random,time,200.0,0.0005101579999973183
4,69,first_fail,indomain_split_random,obj,493167.0,377637.0
4,69,first_fail,indomain_split_random,time,110.0,0.00035053699957643403
4,70,first_fail,indomain_split_random,obj,652496.0,478556.0
4,70,first_fail,indomain_split_random,time,100.0,0.00032708700018702075
4,71,first_fail,indomain_split_random,obj,1760940.0,1463940.0
4,71,first_fail,indomain_split_random,time,100.0,0.00043979200017929543
4,72,first_fail,indomain_split_random,obj,2035800.0,1769130.0
4,72,first_fail,indomain_split_random,time,100.0,0.0003882350001731538
4,73,first_fail,indomain_split_random,obj,1192680.0,768180.0
4,73,first_fail,indomain_split_random,time,100.0,0.000329861999489367
4,74,first_fail,indomain_split_random,obj,1153910.0,745000.0
4,74,first_fail,indomain_split_random,time,100.0,0.00045811699965270236
4,75,first_fail,indomain_split_random,obj,624765.0,296665.0
4,75,first_fail,indomain_split_random,time,110.0,0.0003287269992142683
4,76,first_fail,indomain_split_random,obj,1535360.0,1535360.0
4,76,first_fail,indomain_split_random,time,100.0,0.000543568000466621
4,77,first_fail,indomain_split_random,obj,993755.0,941455.0
4,77,first_fail,indomain_split_random,time,110.0,0.00041376699937245576
4,78,first_fail,indomain_split_random,obj,2327560.0,1923760.0
4,78,first_fail,indomain_split_random,time,100.0,0.0005638860002363799
4,79,first_fail,indomain_split_random,obj,3165864.0,3065334.0
4,79,first_fail,indomain_split_random,time,100.0,0.0005943989999650512
4,80,first_fail,indomain_split_random,obj,2075772.0,2075772.0
4,80,first_fail,indomain_split_random,time,100.0,0.00043733099937526276
4,81,first_fail,indomain_split_random,obj,1278950.0,1133750.0
4,81,first_fail,indomain_split_random,time,100.0,0.0003340230005051126
4,82,first_fail,indomain_split_random,obj,1079445.0,367997.0
4,82,first_fail,indomain_split_random,time,120.0,0.00036287900002207607
4,83,first_fail,indomain_split_random,obj,677340.0,608330.0
4,83,first_fail,indomain_split_random,time,110.0,0.001101734999792825
4,84,first_fail,indomain_split_random,obj,3789995.0,3306295.0
4,84,first_fail,indomain_split_random,time,110.0,0.000335655000526458
4,85,first_fail,indomain_split_random,obj,1161300.0,1107300.0
4,85,first_fail,indomain_split_random,time,100.0,0.000488784000481246
4,86,first_fail,indomain_split_random,obj,124260.0,124260.0
4,86,first_fail,indomain_split_random,time,110.0,0.0004621110001608031
4,87,first_fail,indomain_split_random,obj,703772.0,592652.0
4,87,first_fail,indomain_split_random,time,100.0,0.0003927909992853529
4,88,first_fail,indomain_split_random,obj,133718.0,94018.0
4,88,first_fail,indomain_split_random,time,90.0,0.0003515500002322369
4,89,first_fail,indomain_split_random,obj,1095272.0,1095272.0
4,89,first_fail,indomain_split_random,time,140.0,0.0008217109998440719
4,90,first_fail,indomain_split_random,obj,551463.0,551463.0
4,90,first_fail,indomain_split_random,time,150.0,0.0003427990004638559
4,91,first_fail,indomain_split_random,obj,2756515.0,2657815.0
4,91,first_fail,indomain_split_random,time,100.0,0.0003439069996602484
4,92,first_fail,indomain_split_random,obj,681968.0,681968.0
4,92,first_fail,indomain_split_random,time,100.0,0.0003496650006127311
4,93,first_fail,indomain_split_random,obj,1127434.0,752196.0
4,93,first_fail,indomain_split_random,time,100.0,0.00038439699983428
4,94,first_fail,indomain_split_random,obj,1115482.0,1101738.0
4,94,first_fail,indomain_split_random,time,100.0,0.0004318530000091414
4,95,first_fail,indomain_split_random,obj,1779020.0,1580530.0
4,95,first_fail,indomain_split_random,time,100.0,0.0003811010001300019
4,96,first_fail,indomain_split_random,obj,757230.0,703480.0
4,96,first_fail,indomain_split_random,time,120.0,0.0005610050002360367
4,97,first_fail,indomain_split_random,obj,417050.0,285395.0
4,97,first_fail,indomain_split_random,time,100.0,0.0003375129999767523
4,98,first_fail,indomain_split_random,obj,1656260.0,1656260.0
4,98,first_fail,indomain_split_random,time,90.0,0.00034789100027410313
4,99,first_fail,indomain_split_random,obj,1035068.0,1005048.0
4,99,first_fail,indomain_split_random,time,110.0,0.0004298090007068822
4,100,first_fail,indomain_split_random,obj,919700.0,309960.0
4,100,first_fail,indomain_split_random,time,100.0,0.0005565930005104747
5,1,first_fail,indomain_split_random,obj,504008.0,489308.0
5,1,first_fail,indomain_split_random,time,100.0,0.00041477200011286186
5,2,first_fail,indomain_split_random,obj,1934374.0,1687564.0
5,2,first_fail,indomain_split_random,time,90.0,0.0006234859997675812
5,3,first_fail,indomain_split_random,obj,1771182.0,1771182.0
5,3,first_fail,indomain_split_random,time,100.0,0.0002845610001713794
5,4,first_fail,indomain_split_random,obj,854760.0,854760.0
5,4,first_fail,indomain_split_random,time,90.0,0.00037312999984351336
5,5,first_fail,indomain_split_random,obj,1904870.0,1186316.0
5,5,first_fail,indomain_split_random,time,100.0,0.00038849000020491076
5,6,first_fail,indomain_split_random,obj,1824156.0,1824156.0
5,6,first_fail,indomain_split_random,time,90.0,0.00028892000000269036
5,7,first_fail,indomain_split_random,obj,1203240.0,1203240.0
5,7,first_fail,indomain_split_random,time,100.0,0.00033221699959540274
5,8,first_fail,indomain_split_random,obj,1846292.0,1540267.0
5,8,first_fail,indomain_split_random,time,100.0,0.000452659000075073
5,9,first_fail,indomain_split_random,obj,1373754.0,1351710.0
5,9,first_fail,indomain_split_random,time,90.0,0.00034785999969244585
5,10,first_fail,indomain_split_random,obj,1044480.0,793905.0
5,10,first_fail,indomain_split_random,time,90.0,0.00047424000013052137
5,11,first_fail,indomain_split_random,obj,1201570.0,1201570.0
5,11,first_fail,indomain_split_random,time,90.0,0.0003442610000092827
5,12,first_fail,indomain_split_random,obj,1334614.0,862414.0
5,12,first_fail,indomain_split_random,time,80.0,0.000429867000093509
5,13,first_fail,indomain_split_random,obj,921280.0,802430.0
5,13,first_fail,indomain_split_random,time,100.0,0.0004019329999209731
5,14,first_fail,indomain_split_random,obj,440546.0,340196.0
5,14,first_fail,indomain_split_random,time,90.0,0.0004613450000761077
5,15,first_fail,indomain_split_random,obj,529936.0,271036.0
5,15,first_fail,indomain_split_random,time,90.0,0.0003843499998765765
5,16,first_fail,indomain_split_random,obj,2824745.0,1831610.0
5,16,first_fail,indomain_split_random,time,100.0,0.00039768200031176093
5,17,first_fail,indomain_split_random,obj,1055675.0,920075.0
5,17,first_fail,indomain_split_random,time,90.0,0.0003574540005502058
5,18,first_fail,indomain_split_random,obj,818452.0,818452.0
5,18,first_fail,indomain_split_random,time,90.0,0.0002893719993153354
5,19,first_fail,indomain_split_random,obj,1587250.0,1294350.0
5,19,first_fail,indomain_split_random,time,90.0,0.0004180409996479284
5,20,first_fail,indomain_split_random,obj,641370.0,602470.0
5,20,first_fail,indomain_split_random,time,100.0,0.00044434499977796804
5,21,first_fail,indomain_split_random,obj,1562010.0,1535090.0
5,21,first_fail,indomain_split_random,time,90.0,0.00048146799963433295
5,22,first_fail,indomain_split_random,obj,576645.0,568740.0
5,22,first_fail,indomain_split_random,time,100.0,0.0003702300000441028
5,23,first_fail,indomain_split_random,obj,1137520.0,586370.0
5,23,first_fail,indomain_split_random,time,90.0,0.00042934199973387877
5,24,first_fail,indomain_split_random,obj,1503896.0,1497496.0
5,24,first_fail,indomain_split_random,time,90.0,0.0004234769994582166
5,25,first_fail,indomain_split_random,obj,1035950.0,275600.0
5,25,first_fail,indomain_split_random,time,100.0,0.0006776689997423091
5,26,first_fail,indomain_split_random,obj,1092300.0,1071900.0
5,26,first_fail,indomain_split_random,time,90.0,0.0004513949997999589
5,27,first_fail,indomain_split_random,obj,1420340.0,1101240.0
5,27,first_fail,indomain_split_random,time,90.0,0.00045699600013904274
5,28,first_fail,indomain_split_random,obj,3037084.0,2447264.0
5,28,first_fail,indomain_split_random,time,110.0,0.000422107000304095
5,29,first_fail,indomain_split_random,obj,896505.0,601805.0
5,29,first_fail,indomain_split_random,time,90.0,0.00032714200006012106
5,30,first_fail,indomain_split_random,obj,646534.0,447422.0
5,30,first_fail,indomain_split_random,time,90.0,0.0003720820004673442
5,31,first_fail,indomain_split_random,obj,610878.0,501483.0
5,31,first_fail,indomain_split_random,time,90.0,0.000340137999955914
5,32,first_fail,indomain_split_random,obj,2160590.0,2160590.0
5,32,first_fail,indomain_split_random,time,90.0,0.000308136000057857
5,33,first_fail,indomain_split_random,obj,2462988.0,2128068.0
5,33,first_fail,indomain_split_random,time,100.0,0.0003736909993676818
5,34,first_fail,indomain_split_random,obj,1010100.0,278070.0
5,34,first_fail,indomain_split_random,time,80.0,0.0005905699999857461
5,35,first_fail,indomain_split_random,obj,1197938.0,1197938.0
5,35,first_fail,indomain_split_random,time,90.0,0.00045399399914458627
5,36,first_fail,indomain_split_random,obj,1039536.0,1039536.0
