Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
3,63,6000,8200,30000,8200,6000
4,63,6000,8200,30000,6000,6000
5,63,6000,8200,30000,6000,6000
6,63,6000,8200,30000,6000,6000
7,63,6000,8200,30000,6000,6000
8,63,6000,8200,30000,8200,6000
9,63,6000,8200,30000,6000,6000
10,63,6000,8200,30000,6000,6000
11,63,6000,8200,30000,6000,6000
12,63,6000,8200,30000,8200,6000
1,64,1000,1000,5000,1000,1000
2,64,1000,1000,5000,1000,1000
3,64,1000,1000,5000,1000,1000
4,64,1000,1000,5000,1000,1000
5,64,1000,1000,5000,1000,1000
6,64,1000,1000,5000,1000,1000
7,64,1000,1000,5000,1000,1000
8,64,1000,1000,5000,1100,1000
9,64,1000,1000,5000,1000,1000
10,64,1000,1000,5000,1000,1000
11,64,1000,1000,5000,1000,1000
12,64,1000,1000,5000,1000,1000
1,65,5020,5020,25000,5020,5000
2,65,5020,5020,25000,5020,5000
3,65,5020,5020,25000,5020,5000
4,65,5020,5020,25000,5020,5000
5,65,5020,5020,25000,5020,5000
6,65,6020,6020,25000,5020,5000
7,65,5025,5025,25000,5020,5000
8,65,6000,6020,25000,5020,5000
9,65,5020,5020,25000,5020,5000
10,65,5020,5020,25000,5020,5000
11,65,5020,5020,25000,5020,5000
12,65,5020,5020,25000,5020,5000
1,66,6700,6700,17500,6700,3500
2,66,6700,6700,17500,6700,3500
3,66,6700,6700,17500,6700,3500
4,66,6700,6700,17500,6700,3500
5,66,7350,7350,17500,6700,3500
6,66,7350,7350,17500,6700,3500
7,66,6705,6705,17500,6700,3500
8,66,6705,6705,17500,6700,3500
9,66,6700,6700,17500,6700,3500
10,66,6700,6700,17500,6700,3500
11,66,6700,6700,17500,6700,3500
12,66,6705,6705,17500,6700,3500
1,67,6700,6700,17500,5500,3500
2,67,6700,6700,17500,5500,3500
3,67,6700,6700,17500,5500,3500
4,67,6700,6700,17500,5500,3500
5,67,6700,6700,17500,3500,3500
6,67,6700,6700,17500,5500,3500
7,67,6700,6700,17500,5500,3500
8,67,6700,6700,17500,5500,3500
9,67,6700,6700,17500,5500,3500
10,67,6700,6700,17500,3500,3500
11,67,6700,6700,17500,3500,3500
12,67,6700,6700,17500,5500,3500
1,68,7100,7100,25000,7100,5000
2,68,7100,7100,25000,7100,5000
3,68,7100,7100,25000,7100,5000
4,68,7100,7100,25000,7100,5000
5,68,7100,7100,25000,7100,5000
6,68,7100,7100,25000,7100,5000
7,68,7100,7100,25000,7100,5000
8,68,7100,7100,25000,7100,5000
9,68,5000,5000,25000,7100,5000
10,68,7100,7100,25000,7100,5000
11,68,7100,7100,25000,7100,5000
12,68,7100,7100,25000,7100,5000
1,69,1075,1075,5000,1075,1000
2,69,1075,1075,5000,1000,1000
3,69,1075,1075,5000,1000,1000
4,69,1075,1075,5000,1000,1000
5,69,1075,1075,5000,1000,1000
6,69,1075,1075,5000,1075,1000
7,69,1075,1075,5000,1075,1000
8,69,1075,1075,5000,1075,1000
9,69,1000,1000,5000,1000,1000
10,69,1000,1000,5000,1000,1000
11,69,1000,1000,5000,1000,1000
12,69,1075,1075,5000,1075,1000
1,70,9100,9100,30000,6000,8400
2,70,9100,9100,30000,6000,8400
3,70,9250,9250,30000,6000,8400
4,70,9100,9100,30000,6000,8400
5,70,9100,9250,30000,6000,8400
6,70,9100,9100,30000,6000,8400
7,70,9100,9100,30000,6000,8400
8,70,9100,9100,30000,6000,8400
9,70,9100,9100,30000,6000,8400
10,70,9100,9100,30000,6000,8400
11,70,9100,9100,30000,6000,8400
12,70,9250,9250,30000,6000,8400
1,71,650,650,3250,650,872
2,71,650,650,3250,650,872
3,71,650,650,3250,650,872
4,71,650,650,3250,650,872
5,71,650,650,3250,650,872
6,71,650,650,3250,650,872
7,71,650,650,3250,650,872
8,71,650,650,3250,650,872
9,71,650,650,3250,650,872
10,71,650,650,3250,650,872
11,71,650,650,3250,650,872
12,71,650,650,3250,650,872
1,72,3300,3300,12000,3300,2456
2,72,3300,3300,12000,3300,2456
3,72,3300,3300,12000,3300,2456
4,72,3300,3300,12000,3300,2456
5,72,3300,3300,12000,3300,2456
6,72,3300,3300,12000,3300,2456
7,72,3300,3300,12000,3300,2456
8,72,3350,3350,12000,3350,2456
9,72,3300,3300,12000,3300,2456
10,72,3300,3300,12000,3300,2456
11,72,3300,3300,12000,3300,2456
12,72,3300,3300,12000,3300,2456
1,73,148,148,740,148,148
2,73,148,148,740,148,148
3,73,148,148,740,148,148
4,73,148,148,740,148,148
5,73,148,148,740,148,148
6,73,223,223,740,148,148
7,73,148,148,740,148,148
8,73,148,148,740,148,148
9,73,148,148,740,148,148
10,73,223,223,740,148,148
11,73,223,223,740,148,148
12,73,223,223,740,148,148
1,74,6000,6000,30000,6000,6000
2,74,6000,6000,30000,6000,6000
3,74,6000,6000,30000,6000,6000
4,74,6000,6000,30000,6000,6000
5,74,6000,6000,30000,6000,6000
6,74,6000,6000,30000,6000,6000
7,74,6000,6000,30000,6000,6000
8,74,6000,6000,30000,6000,6000
9,74,6000,6000,30000,6000,6000
10,74,6000,6000,30000,6000,6000
11,74,6000,6000,30000,6000,6000
12,74,6000,6000,30000,6000,6000
1,75,3100,3100,12000,3100,2400
2,75,3100,3100,12000,3100,2400
3,75,3100,3100,12000,3100,2400
4,75,3100,3100,12000,3100,2400
5,75,3100,3100,12000,3100,2400
6,75,3100,3100,12000,3100,2400
7,75,3100,3100,12000,3100,2400
8,75,3100,3100,12000,3100,2400
9,75,3100,3100,12000,3100,2400
10,75,3100,3100,12000,3100,2400
11,75,3100,3100,12000,3100,2400
12,75,3100,3100,12000,3100,2400
1,76,3200,3200,6000,3000,1200
2,76,3000,3000,6000,3000,1200
3,76,3200,3200,6000,3000,1200
4,76,3200,3200,6000,3200,1200
5,76,3200,3200,6000,3200,1200
6,76,3200,3200,6000,3000,1200
7,76,3200,3200,6000,3000,1200
8,76,3200,3200,6000,3200,1200
9,76,3200,3200,6000,3000,1200
10,76,3200,3200,6000,3000,1200
11,76,3200,3200,6000,3000,1200
12,76,3200,3200,6000,3000,1200
1,77,1700,1700,8500,1700,1700
2,77,1700,1700,8500,1700,1700
3,77,1700,1700,8500,1700,1700
4,77,1700,1700,8500,1700,1700
5,77,2975,2975,8500,1805,1700
6,77,2100,2100,8500,2100,1700
7,77,2900,2900,8500,2900,1700
8,77,1700,1700,8500,1700,1700
9,77,1700,1700,8500,1700,1700
10,77,2600,2600,8500,2600,1700
11,77,1700,1700,8500,1700,1700
12,77,2100,2100,8500,1700,1700
1,78,3600,3600,12000,3600,2400
2,78,3600,3600,12000,3600,2400
3,78,3600,3600,12000,3600,2400
4,78,3600,3600,12000,3600,2400
5,78,3600,3600,12000,3600,2400
6,78,3600,3600,12000,3600,2400
7,78,3600,3600,12000,3600,2400
8,78,3600,3600,12000,3600,2400
9,78,3600,3600,12000,3600,2400
10,78,3600,3600,12000,3600,2400
11,78,3600,3600,12000,3600,2400
12,78,3600,3600,12000,3600,2400
1,79,700,700,3500,700,700
2,79,700,700,3500,700,700
3,79,700,700,3500,700,700
4,79,700,700,3500,700,700
5,79,1100,1100,3500,700,700
6,79,1100,1100,3500,700,700
7,79,1100,1100,3500,700,700
8,79,1100,1100,3500,700,700
9,79,700,700,3500,700,700
10,79,1100,1100,3500,700,700
11,79,700,700,3500,700,700
12,79,1100,1100,3500,700,700
1,80,3800,3811,17500,3800,3500
2,80,3819,3819,17500,3819,3500
3,80,3800,3811,17500,3800,3500
4,80,3819,3819,17500,3819,3500
5,80,3819,3819,17500,3819,3500
6,80,3819,3819,17500,3819,3500
7,80,3800,3811,17500,3800,3500
8,80,3819,3819,17500,3819,3500
9,80,3819,3819,17500,3819,3500
10,80,3819,3819,17500,3819,3500
11,80,3800,3811,17500,3808,3500
12,80,3800,3811,17500,3808,3500
1,81,2400,2400,12000,2400,2400
2,81,4600,4600,12000,4600,2400
3,81,3100,3100,12000,3100,2400
4,81,3100,3100,12000,3100,2400
5,81,4600,4600,12000,4600,2400
6,81,4600,4600,12000,4600,2400
7,81,2400,2400,12000,2400,2400
8,81,4600,4600,12000,4600,2400
9,81,3100,3100,12000,3100,2400
10,81,4600,4600,12000,4600,2400
11,81,3100,3100,12000,3100,2400
12,81,4600,4600,12000,4600,2400
1,82,1200,1500,6000,1200,1200
2,82,1500,1500,6000,1200,1200
3,82,1200,1200,6000,1500,1200
4,82,1200,1200,6000,1200,1200
5,82,1500,1500,6000,1500,1200
6,82,1256,1256,6000,1256,1200
7,82,1256,1256,6000,1256,1200
8,82,1256,1256,6000,1256,1200
9,82,1200,1200,6000,1200,1200
10,82,1500,1500,6000,1500,1200
11,82,1200,1200,6000,1200,1200
12,82,2200,2200,6000,2500,1200
1,83,2400,2795,12000,2400,2400
2,83,2445,2795,12000,2445,2400
3,83,2445,2795,12000,2445,2400
4,83,2445,2795,12000,2445,2400
5,83,2445,2795,12000,2795,2400
6,83,2445,2795,12000,2445,2400
7,83,2445,2795,12000,2445,2400
8,83,2445,2795,12000,2795,2400
9,83,2445,2795,12000,2445,2400
10,83,2445,2795,12000,2445,2400
11,83,2445,2795,12000,2445,2400
12,83,2445,2795,12000,2445,2400
1,84,3100,3100,10500,3100,2100
2,84,3100,3100,10500,3100,2100
3,84,3100,3100,10500,3100,2100
4,84,3100,3100,10500,3100,2100
5,84,3100,3100,10500,3100,2100
6,84,3100,3100,10500,3100,2100
7,84,3100,3100,10500,3100,2100
8,84,3190,3190,10500,3190,2100
9,84,3190,3190,10500,3190,2100
10,84,3190,3190,10500,3190,2100
11,84,3150,3150,10500,3150,2100
12,84,3100,3100,10500,3100,2100
1,85,2100,2100,10500,2100,2100
2,85,2193,2193,10500,2193,2100
3,85,2193,2193,10500,2193,2100
4,85,2193,2193,10500,2193,2100
5,85,2193,2193,10500,2193,2100
6,85,2193,2193,10500,2193,2100
7,85,2193,2193,10500,2193,2100
8,85,2193,2193,10500,2193,2100
9,85,2193,2193,10500,2193,2100
10,85,2193,2193,10500,2193,2100
11,85,2193,2193,10500,2193,2100
12,85,2193,2193,10500,2193,2100
1,86,622,622,2750,550,550
2,86,550,550,2750,550,550
3,86,622,622,2750,622,550
4,86,550,550,2750,550,550
5,86,550,550,2750,550,550
6,86,550,550,2750,550,550
7,86,550,550,2750,550,550
8,86,550,550,2750,550,550
9,86,622,622,2750,550,550
10,86,550,550,2750,550,550
11,86,550,550,2750,550,550
12,86,622,622,2750,622,550
1,87,3600,3600,12000,3600,2400
2,87,3600,3600,12000,3600,2400
3,87,3600,3600,12000,3600,2400
4,87,3600,3600,12000,3600,2400
5,87,3600,3600,12000,3600,2400
6,87,3600,3600,12000,3600,2400
7,87,3600,3600,12000,3600,2400
8,87,3600,3600,12000,3600,2400
9,87,3600,3600,12000,3600,2400
10,87,3600,3600,12000,3600,2400
11,87,3600,3600,12000,3600,2400
12,87,3600,3600,12000,3600,2400
1,88,1600,1600,5000,1600,1000
2,88,1600,1600,5000,1600,1000
3,88,1600,1600,5000,1600,1000
4,88,1600,1600,5000,1600,1000
5,88,1600,1600,5000,1600,1000
6,88,1600,1600,5000,1600,1000
7,88,1600,1600,5000,1600,1000
8,88,1600,1600,5000,1600,1000
9,88,1600,1600,5000,1600,1000
10,88,1600,1600,5000,1600,1000
11,88,1600,1600,5000,1600,1000
12,88,1600,1600,5000,1600,1000
1,89,9300,9650,30000,8750,6000
2,89,9650,9650,30000,9050,6000
3,89,9650,9650,30000,9050,6000
4,89,9650,9650,30000,9650,6000
5,89,9650,9650,30000,9650,6000
6,89,9650,9650,30000,9050,6000
7,89,9650,9650,30000,9050,6000
8,89,9650,9650,30000,9300,6000
9,89,9650,9650,30000,9050,6000
10,89,9650,9650,30000,9050,6000
11,89,9650,9650,30000,9050,6000
12,89,9650,9650,30000,9050,6000
1,90,4150,4150,11500,4150,2300
2,90,3850,3850,11500,3850,2300
3,90,4150,4150,11500,4150,2300
4,90,4150,4150,11500,4150,2300
5,90,4150,4150,11500,4150,2300
6,90,4150,4150,11500,4150,2300
7,90,4150,4150,11500,4150,2300
8,90,4150,4150,11500,4150,2300
9,90,4150,4150,11500,4150,2300
10,90,4150,4150,11500,3850,2300
11,90,4150,4150,11500,4150,2300
12,90,4150,4150,11500,4150,2300
1,91,2150,2150,5500,1800,1100
2,91,2150,2150,5500,1800,1100
3,91,1800,1800,5500,1100,1100
4,91,1800,1800,5500,2150,1100
5,91,2150,2150,5500,1800,1100
6,91,2150,2150,5500,2150,1100
7,91,1800,1800,5500,2150,1100
8,91,1800,1800,5500,2150,1100
9,91,2150,2150,5500,2150,1100
10,91,2150,2150,5500,1800,1100
11,91,1800,1800,5500,1800,1100
12,91,1800,1800,5500,1800,1100
1,92,216,216,360,216,144
2,92,216,216,360,216,144
3,92,72,72,360,72,144
4,92,144,144,360,144,144
5,92,144,144,360,144,144
6,92,100,100,360,100,144
7,92,144,144,360,144,144
8,92,144,144,360,144,144
9,92,144,144,360,144,144
10,92,144,144,360,144,144
11,92,216,216,360,216,144
12,92,144,144,360,144,144
1,93,7100,7100,30000,7100,6000
2,93,7450,7450,30000,7450,6000
3,93,7100,7100,30000,7100,6000
4,93,7450,7450,30000,7450,6000
5,93,7450,7450,30000,7450,6000
6,93,7100,7100,30000,7100,6000
7,93,7450,7450,30000,7450,6000
8,93,7450,7450,30000,7450,6000
9,93,6350,6350,30000,7100,6000
10,93,7100,7100,30000,7450,6000
11,93,7450,7450,30000,7450,6000
12,93,7100,7100,30000,7100,6000
1,94,7000,7000,30000,7000,6000
2,94,7000,7000,30000,7000,6000
3,94,7000,7000,30000,7000,6000
4,94,7000,7000,30000,7000,6000
5,94,7000,7000,30000,7000,6000
6,94,7000,7000,30000,7000,6000
7,94,7000,7000,30000,7000,6000
8,94,7075,7075,30000,7075,6000
9,94,7075,7075,30000,7075,6000
10,94,7075,7075,30000,7075,6000
11,94,7000,7000,30000,7000,6000
12,94,7000,7000,30000,7000,6000
1,95,1256,1256,6000,1256,1200
2,95,1256,1256,6000,1256,1200
3,95,1256,1256,6000,1256,1200
4,95,1256,1256,6000,1256,1200
5,95,2400,2456,6000,2456,1200
6,95,1340,1396,6000,2456,1200
7,95,1340,1340,6000,1340,1200
8,95,2400,2400,6000,2400,1200
9,95,1256,1256,6000,1256,1200
10,95,1256,1256,6000,1256,1200
11,95,2400,2400,6000,1256,1200
12,95,2400,2400,6000,1256,1200
1,96,6000,6000,30000,6015,6000
2,96,6000,6000,30000,6015,6000
3,96,6000,6000,30000,6015,6000
4,96,6000,6000,30000,6015,6000
5,96,6000,6000,30000,6015,6000
6,96,6000,6000,30000,6015,6000
7,96,6000,6000,30000,6015,6000
8,96,6000,6000,30000,6015,6000
9,96,6000,6000,30000,6015,6000
10,96,6000,6000,30000,6015,6000
11,96,6000,6000,30000,6015,6000
12,96,6000,6000,30000,6015,6000
1,97,3900,3900,12000,2848,2400
2,97,2848,2848,12000,2848,2400
3,97,4048,4048,12000,2848,2400
4,97,4048,4048,12000,2848,2400
5,97,2848,2848,12000,2848,2400
6,97,4048,4048,12000,2848,2400
7,97,4048,4048,12000,2848,2400
8,97,4048,4048,12000,2848,2400
9,97,4048,4048,12000,2848,2400
10,97,4048,4048,12000,2848,2400
11,97,4048,4048,12000,2848,2400
12,97,4048,4048,12000,2848,2400
1,98,5100,5100,20000,8000,4052
2,98,8000,8000,20000,4900,4052
3,98,5100,5100,20000,4900,4052
4,98,8000,8000,20000,4900,4052
5,98,8000,8000,20000,4900,4052
6,98,5100,5100,20000,4900,4052
7,98,8000,8000,20000,8000,4052
8,98,5100,5100,20000,4900,4052
9,98,8000,8000,20000,4900,4052
10,98,8000,8000,20000,4900,4052
11,98,8000,8000,20000,4900,4052
12,98,5100,5100,20000,8000,4052
1,99,2100,2100,7500,2100,1500
2,99,3100,3100,7500,3100,1500
3,99,3100,3100,7500,3100,1500
4,99,3100,3100,7500,3100,1500
5,99,3100,3100,7500,3100,1500
6,99,3100,3100,7500,3100,1500
7,99,3100,3100,7500,3100,1500
8,99,3100,3100,7500,3100,1500
9,99,2100,2100,7500,2100,1500
10,99,3100,3100,7500,3100,1500
11,99,3100,3100,7500,3100,1500
12,99,3100,3100,7500,3100,1500
1,100,4200,4200,10000,3200,2000
2,100,2300,2300,10000,2300,2000
3,100,3200,3200,10000,2300,2000
4,100,3200,3200,10000,3200,2000
5,100,3200,3200,10000,3200,2000
6,100,4200,4200,10000,3200,2000
7,100,3200,3200,10000,2300,2000
8,100,3200,3200,10000,3200,2000
9,100,4200,4200,10000,2300,2000
10,100,4200,4200,10000,2300,2000
11,100,2300,2300,10000,2300,2000
12,100,3200,3200,10000,2300,2000
