,,,,,Gecode,Gurobi,Gecode,Gurobi,OGSA,Solver Run Time Ratio,Solver Run Time Ratio,Model Run Time Ratio,Model Run Time Ratio
2,35,anti_first_fail,indomain_min,0,70.0,90.0,70.0,70.0,0.00019143428653478622,1.2857142857142858,1.0,1.2857142857142858,1.0
2,35,anti_first_fail,indomain_min,20,80.0,90.0,70.0,70.0,0.00019224826246500015,1.125,1.0,1.2857142857142858,1.1428571428571428
2,35,anti_first_fail,indomain_min,50,70.0,90.0,60.0,70.0,0.0001959218643605709,1.2857142857142858,1.1666666666666667,1.2857142857142858,1.1666666666666667
2,35,anti_first_fail,indomain_min,80,70.0,90.0,70.0,70.0,0.00019432511180639267,1.2857142857142858,1.0,1.2857142857142858,1.0
2,35,anti_first_fail,indomain_min,200,70.0,100.0,70.0,70.0,0.00021033873781561852,1.4285714285714286,1.0,1.4285714285714286,1.0
2,35,anti_first_fail,indomain_min,500,70.0,100.0,70.0,70.0,0.0001942119561135769,1.4285714285714286,1.0,1.4285714285714286,1.0
2,35,anti_first_fail,indomain_min,800,70.0,90.0,70.0,70.0,0.00019314000383019447,1.2857142857142858,1.0,1.2857142857142858,1.0
2,35,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.00019279168918728828,1.2857142857142858,1.0,1.2857142857142858,1.0
2,36,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.0002052709460258484,1.5714285714285714,1.4285714285714286,1.1,1.0
2,36,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.00020434381440281868,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,36,anti_first_fail,indomain_min,50,70.0,100.0,70.0,90.0,0.00020497292280197144,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,36,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.0002008979208767414,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,36,anti_first_fail,indomain_min,200,80.0,110.0,70.0,90.0,0.00020291004329919815,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
2,36,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.0002079070545732975,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,36,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.00020287791267037392,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,36,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,90.0,0.00020500505343079567,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,37,anti_first_fail,indomain_min,0,70.0,100.0,70.0,90.0,0.00019756192341446877,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,37,anti_first_fail,indomain_min,20,70.0,100.0,70.0,90.0,0.00019582081586122513,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,37,anti_first_fail,indomain_min,50,70.0,100.0,70.0,90.0,0.00019985809922218323,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,37,anti_first_fail,indomain_min,80,70.0,100.0,70.0,90.0,0.00019684014841914177,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,37,anti_first_fail,indomain_min,200,70.0,100.0,70.0,90.0,0.00019859476014971733,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,37,anti_first_fail,indomain_min,500,70.0,100.0,70.0,90.0,0.00019626598805189133,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,37,anti_first_fail,indomain_min,800,80.0,100.0,70.0,80.0,0.00022391881793737411,1.25,1.1428571428571428,1.25,1.1428571428571428
2,37,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.00019720196723937988,1.4285714285714286,1.1428571428571428,1.25,1.0
2,38,anti_first_fail,indomain_min,0,70.0,120.0,70.0,100.0,0.00020671263337135315,1.7142857142857142,1.4285714285714286,1.2,1.0
2,38,anti_first_fail,indomain_min,20,70.0,110.0,70.0,110.0,0.00021195178851485252,1.5714285714285714,1.5714285714285714,1.0,1.0
2,38,anti_first_fail,indomain_min,50,70.0,120.0,70.0,100.0,0.0002910131588578224,1.7142857142857142,1.4285714285714286,1.2,1.0
2,38,anti_first_fail,indomain_min,80,70.0,120.0,70.0,100.0,0.00021431734785437584,1.7142857142857142,1.4285714285714286,1.2,1.0
2,38,anti_first_fail,indomain_min,200,70.0,120.0,70.0,100.0,0.0002102241851389408,1.7142857142857142,1.4285714285714286,1.2,1.0
2,38,anti_first_fail,indomain_min,500,70.0,130.0,70.0,110.0,0.00020775385200977325,1.8571428571428572,1.5714285714285714,1.1818181818181819,1.0
2,38,anti_first_fail,indomain_min,800,70.0,120.0,70.0,120.0,0.00021324912086129189,1.7142857142857142,1.7142857142857142,1.0,1.0
2,38,anti_first_fail,indomain_min,1000,80.0,120.0,70.0,100.0,0.00021127983927726746,1.5,1.4285714285714286,1.2,1.1428571428571428
2,39,anti_first_fail,indomain_min,0,70.0,110.0,70.0,90.0,0.00020111771300435066,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,39,anti_first_fail,indomain_min,20,70.0,110.0,70.0,100.0,0.00019625620916485786,1.5714285714285714,1.4285714285714286,1.1,1.0
2,39,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.00019728206098079681,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,39,anti_first_fail,indomain_min,80,70.0,110.0,80.0,90.0,0.00020345626398921013,1.5714285714285714,1.125,1.2222222222222223,0.875
2,39,anti_first_fail,indomain_min,200,70.0,110.0,70.0,90.0,0.00020478013902902603,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,39,anti_first_fail,indomain_min,500,80.0,110.0,80.0,90.0,0.00020094402134418488,1.375,1.125,1.2222222222222223,1.0
2,39,anti_first_fail,indomain_min,800,80.0,110.0,80.0,90.0,0.0001951390877366066,1.375,1.125,1.2222222222222223,1.0
2,39,anti_first_fail,indomain_min,1000,80.0,110.0,80.0,90.0,0.0001952769234776497,1.375,1.125,1.2222222222222223,1.0
2,40,anti_first_fail,indomain_min,0,70.0,110.0,70.0,90.0,0.00020821718499064445,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,40,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.000213508028537035,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,40,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.0002132132649421692,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,40,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.00021340278908610344,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,40,anti_first_fail,indomain_min,200,70.0,100.0,70.0,90.0,0.00020505022257566452,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,40,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00021003419533371925,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,40,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.00020389631390571594,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,40,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.0002081352286040783,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,41,anti_first_fail,indomain_min,0,70.0,100.0,70.0,90.0,0.00019958801567554474,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,41,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.00019952468574047089,1.4285714285714286,1.1428571428571428,1.25,1.0
2,41,anti_first_fail,indomain_min,50,80.0,110.0,70.0,80.0,0.00020263763144612312,1.375,1.1428571428571428,1.375,1.1428571428571428
2,41,anti_first_fail,indomain_min,80,70.0,100.0,70.0,80.0,0.00019948789849877357,1.4285714285714286,1.1428571428571428,1.25,1.0
2,41,anti_first_fail,indomain_min,200,70.0,110.0,70.0,80.0,0.0002018003724515438,1.5714285714285714,1.1428571428571428,1.375,1.0
2,41,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.00021592294797301292,1.4285714285714286,1.1428571428571428,1.25,1.0
2,41,anti_first_fail,indomain_min,800,70.0,100.0,70.0,80.0,0.0001982618123292923,1.4285714285714286,1.1428571428571428,1.25,1.0
2,41,anti_first_fail,indomain_min,1000,80.0,100.0,70.0,80.0,0.00019879918545484543,1.25,1.1428571428571428,1.25,1.1428571428571428
2,42,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.00022327015176415443,1.5714285714285714,1.4285714285714286,1.1,1.0
2,42,anti_first_fail,indomain_min,20,70.0,110.0,70.0,100.0,0.00022916728630661964,1.5714285714285714,1.4285714285714286,1.1,1.0
2,42,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.00022584013640880585,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,42,anti_first_fail,indomain_min,80,70.0,110.0,70.0,100.0,0.00022843293845653534,1.5714285714285714,1.4285714285714286,1.1,1.0
2,42,anti_first_fail,indomain_min,200,70.0,120.0,70.0,100.0,0.00022664805874228477,1.7142857142857142,1.4285714285714286,1.2,1.0
2,42,anti_first_fail,indomain_min,500,70.0,120.0,70.0,100.0,0.00022415677085518837,1.7142857142857142,1.4285714285714286,1.2,1.0
2,42,anti_first_fail,indomain_min,800,80.0,110.0,70.0,100.0,0.00021938281133770943,1.375,1.4285714285714286,1.1,1.1428571428571428
2,42,anti_first_fail,indomain_min,1000,80.0,110.0,70.0,100.0,0.00022854795679450035,1.375,1.4285714285714286,1.1,1.1428571428571428
2,43,anti_first_fail,indomain_min,0,70.0,110.0,70.0,90.0,0.00022364920005202293,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,43,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.00022518495097756386,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,43,anti_first_fail,indomain_min,50,70.0,120.0,70.0,90.0,0.00022482872009277344,1.7142857142857142,1.2857142857142858,1.3333333333333333,1.0
2,43,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.00022725528106093407,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,43,anti_first_fail,indomain_min,200,70.0,110.0,70.0,90.0,0.00022630812600255013,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,43,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00022854888811707497,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,43,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.00022815726697444916,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,43,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.00022827787324786186,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,44,anti_first_fail,indomain_min,0,70.0,110.0,60.0,90.0,0.00020772404968738556,1.5714285714285714,1.5,1.2222222222222223,1.1666666666666667
2,44,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.00020860694348812103,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,44,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.00020727096125483513,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,44,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.0002075587399303913,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,44,anti_first_fail,indomain_min,200,70.0,110.0,70.0,100.0,0.00020475685596466064,1.5714285714285714,1.4285714285714286,1.1,1.0
2,44,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00020513497292995453,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,44,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.00020776689052581787,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,44,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.0002060718834400177,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,45,anti_first_fail,indomain_min,0,70.0,110.0,60.0,100.0,0.00020547304302453995,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
2,45,anti_first_fail,indomain_min,20,70.0,110.0,70.0,100.0,0.0002086414024233818,1.5714285714285714,1.4285714285714286,1.1,1.0
2,45,anti_first_fail,indomain_min,50,70.0,110.0,70.0,100.0,0.00021419813856482506,1.5714285714285714,1.4285714285714286,1.1,1.0
2,45,anti_first_fail,indomain_min,80,70.0,110.0,70.0,100.0,0.000209141056984663,1.5714285714285714,1.4285714285714286,1.1,1.0
2,45,anti_first_fail,indomain_min,200,70.0,120.0,70.0,90.0,0.00020807702094316483,1.7142857142857142,1.2857142857142858,1.3333333333333333,1.0
2,45,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.0002069389447569847,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,45,anti_first_fail,indomain_min,800,80.0,100.0,70.0,90.0,0.0002096276730298996,1.25,1.2857142857142858,1.1111111111111112,1.1428571428571428
2,45,anti_first_fail,indomain_min,1000,70.0,110.0,80.0,90.0,0.00021911878138780594,1.5714285714285714,1.125,1.2222222222222223,0.875
2,46,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.00022193090990185738,1.5714285714285714,1.4285714285714286,1.1,1.0
2,46,anti_first_fail,indomain_min,20,70.0,110.0,70.0,100.0,0.00020727096125483513,1.5714285714285714,1.4285714285714286,1.1,1.0
2,46,anti_first_fail,indomain_min,50,80.0,110.0,70.0,90.0,0.00020828377455472946,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
2,46,anti_first_fail,indomain_min,80,70.0,110.0,70.0,100.0,0.0002064742147922516,1.5714285714285714,1.4285714285714286,1.1,1.0
2,46,anti_first_fail,indomain_min,200,70.0,120.0,70.0,100.0,0.00020317314192652702,1.7142857142857142,1.4285714285714286,1.2,1.0
2,46,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.0002038460224866867,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,46,anti_first_fail,indomain_min,800,80.0,110.0,70.0,90.0,0.0001984178088605404,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
2,46,anti_first_fail,indomain_min,1000,80.0,110.0,70.0,90.0,0.00020337523892521858,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
2,47,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00021502887830138206,1.4285714285714286,1.1428571428571428,1.25,1.0
2,47,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.00021916627883911133,1.4285714285714286,1.1428571428571428,1.25,1.0
2,47,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.00022188620641827583,1.4285714285714286,1.1428571428571428,1.25,1.0
2,47,anti_first_fail,indomain_min,80,70.0,100.0,70.0,80.0,0.00022250786423683167,1.4285714285714286,1.1428571428571428,1.25,1.0
2,47,anti_first_fail,indomain_min,200,70.0,100.0,70.0,80.0,0.0002203010953962803,1.4285714285714286,1.1428571428571428,1.25,1.0
2,47,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.00022680778056383133,1.4285714285714286,1.1428571428571428,1.25,1.0
2,47,anti_first_fail,indomain_min,800,80.0,100.0,70.0,80.0,0.0002204468473792076,1.25,1.1428571428571428,1.25,1.1428571428571428
2,47,anti_first_fail,indomain_min,1000,70.0,100.0,70.0,80.0,0.00022549694404006004,1.4285714285714286,1.1428571428571428,1.25,1.0
2,48,anti_first_fail,indomain_min,0,70.0,90.0,70.0,70.0,0.00019258586689829826,1.2857142857142858,1.0,1.2857142857142858,1.0
2,48,anti_first_fail,indomain_min,20,70.0,90.0,70.0,70.0,0.000193858053535223,1.2857142857142858,1.0,1.2857142857142858,1.0
2,48,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.00021065212786197662,1.2857142857142858,1.0,1.2857142857142858,1.0
2,48,anti_first_fail,indomain_min,80,70.0,90.0,70.0,70.0,0.00020304275676608086,1.2857142857142858,1.0,1.2857142857142858,1.0
2,48,anti_first_fail,indomain_min,200,70.0,90.0,70.0,70.0,0.0001908969134092331,1.2857142857142858,1.0,1.2857142857142858,1.0
2,48,anti_first_fail,indomain_min,500,70.0,90.0,70.0,70.0,0.00019396981224417686,1.2857142857142858,1.0,1.2857142857142858,1.0
2,48,anti_first_fail,indomain_min,800,70.0,90.0,70.0,70.0,0.00018999772146344185,1.2857142857142858,1.0,1.2857142857142858,1.0
2,48,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.00019384082406759262,1.2857142857142858,1.0,1.2857142857142858,1.0
2,49,anti_first_fail,indomain_min,0,70.0,120.0,70.0,100.0,0.0002264757640659809,1.7142857142857142,1.4285714285714286,1.2,1.0
2,49,anti_first_fail,indomain_min,20,70.0,120.0,70.0,100.0,0.00022346200421452522,1.7142857142857142,1.4285714285714286,1.2,1.0
2,49,anti_first_fail,indomain_min,50,70.0,130.0,70.0,100.0,0.0002239118330180645,1.8571428571428572,1.4285714285714286,1.3,1.0
2,49,anti_first_fail,indomain_min,80,80.0,120.0,70.0,100.0,0.00022556306794285774,1.5,1.4285714285714286,1.2,1.1428571428571428
2,49,anti_first_fail,indomain_min,200,70.0,120.0,70.0,100.0,0.00022539636120200157,1.7142857142857142,1.4285714285714286,1.2,1.0
2,49,anti_first_fail,indomain_min,500,70.0,110.0,70.0,100.0,0.00022225407883524895,1.5714285714285714,1.4285714285714286,1.1,1.0
2,49,anti_first_fail,indomain_min,800,80.0,110.0,70.0,100.0,0.00022714398801326752,1.375,1.4285714285714286,1.1,1.1428571428571428
2,49,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,100.0,0.00022006919607520103,1.5714285714285714,1.4285714285714286,1.1,1.0
2,50,anti_first_fail,indomain_min,0,70.0,90.0,70.0,70.0,0.00018838001415133476,1.2857142857142858,1.0,1.2857142857142858,1.0
2,50,anti_first_fail,indomain_min,20,70.0,90.0,70.0,70.0,0.00019516702741384506,1.2857142857142858,1.0,1.2857142857142858,1.0
2,50,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.00019253091886639595,1.2857142857142858,1.0,1.2857142857142858,1.0
2,50,anti_first_fail,indomain_min,80,70.0,90.0,70.0,70.0,0.00019608577713370323,1.2857142857142858,1.0,1.2857142857142858,1.0
2,50,anti_first_fail,indomain_min,200,70.0,90.0,70.0,70.0,0.00019291182979941368,1.2857142857142858,1.0,1.2857142857142858,1.0
2,50,anti_first_fail,indomain_min,500,70.0,90.0,70.0,70.0,0.00019116001203656197,1.2857142857142858,1.0,1.2857142857142858,1.0
2,50,anti_first_fail,indomain_min,800,80.0,100.0,70.0,70.0,0.00023369397968053818,1.25,1.0,1.4285714285714286,1.1428571428571428
2,50,anti_first_fail,indomain_min,1000,80.0,90.0,70.0,70.0,0.0001935800537467003,1.125,1.0,1.2857142857142858,1.1428571428571428
2,51,anti_first_fail,indomain_min,0,70.0,100.0,70.0,80.0,0.00021244538947939873,1.4285714285714286,1.1428571428571428,1.25,1.0
2,51,anti_first_fail,indomain_min,20,70.0,100.0,70.0,90.0,0.0002091466449201107,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,51,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.0002079489640891552,1.4285714285714286,1.1428571428571428,1.25,1.0
2,51,anti_first_fail,indomain_min,80,70.0,100.0,70.0,90.0,0.00020903116092085838,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,51,anti_first_fail,indomain_min,200,70.0,100.0,70.0,90.0,0.00020336313173174858,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,51,anti_first_fail,indomain_min,500,70.0,100.0,70.0,80.0,0.00020980602130293846,1.4285714285714286,1.1428571428571428,1.25,1.0
2,51,anti_first_fail,indomain_min,800,70.0,100.0,70.0,80.0,0.00021003186702728271,1.4285714285714286,1.1428571428571428,1.25,1.0
2,51,anti_first_fail,indomain_min,1000,80.0,100.0,70.0,80.0,0.0002086777240037918,1.25,1.1428571428571428,1.25,1.1428571428571428
2,52,anti_first_fail,indomain_min,0,70.0,110.0,60.0,100.0,0.00022516725584864616,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
2,52,anti_first_fail,indomain_min,20,70.0,110.0,60.0,100.0,0.00022660568356513977,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
2,52,anti_first_fail,indomain_min,50,70.0,110.0,60.0,100.0,0.00023372191935777664,1.5714285714285714,1.6666666666666667,1.1,1.1666666666666667
2,52,anti_first_fail,indomain_min,80,70.0,120.0,60.0,100.0,0.00022890325635671616,1.7142857142857142,1.6666666666666667,1.2,1.1666666666666667
2,52,anti_first_fail,indomain_min,200,70.0,110.0,70.0,100.0,0.00022827694192528725,1.5714285714285714,1.4285714285714286,1.1,1.0
2,52,anti_first_fail,indomain_min,500,70.0,110.0,70.0,100.0,0.00023248372599482536,1.5714285714285714,1.4285714285714286,1.1,1.0
2,52,anti_first_fail,indomain_min,800,80.0,120.0,70.0,100.0,0.00022857123985886574,1.5,1.4285714285714286,1.2,1.1428571428571428
2,52,anti_first_fail,indomain_min,1000,70.0,120.0,80.0,110.0,0.00022853631526231766,1.7142857142857142,1.375,1.0909090909090908,0.875
2,53,anti_first_fail,indomain_min,0,70.0,110.0,70.0,100.0,0.00023196497932076454,1.5714285714285714,1.4285714285714286,1.1,1.0
2,53,anti_first_fail,indomain_min,20,70.0,110.0,80.0,100.0,0.00023742206394672394,1.5714285714285714,1.25,1.1,0.875
2,53,anti_first_fail,indomain_min,50,70.0,120.0,70.0,100.0,0.00023495405912399292,1.7142857142857142,1.4285714285714286,1.2,1.0
2,53,anti_first_fail,indomain_min,80,70.0,130.0,70.0,100.0,0.00023175589740276337,1.8571428571428572,1.4285714285714286,1.3,1.0
2,53,anti_first_fail,indomain_min,200,80.0,120.0,70.0,100.0,0.00023704487830400467,1.5,1.4285714285714286,1.2,1.1428571428571428
2,53,anti_first_fail,indomain_min,500,70.0,120.0,70.0,100.0,0.00023400597274303436,1.7142857142857142,1.4285714285714286,1.2,1.0
2,53,anti_first_fail,indomain_min,800,70.0,120.0,70.0,100.0,0.00024353386834263802,1.7142857142857142,1.4285714285714286,1.2,1.0
2,53,anti_first_fail,indomain_min,1000,70.0,120.0,70.0,100.0,0.00024108076468110085,1.7142857142857142,1.4285714285714286,1.2,1.0
2,54,anti_first_fail,indomain_min,0,70.0,90.0,70.0,70.0,0.00020916806533932686,1.2857142857142858,1.0,1.2857142857142858,1.0
2,54,anti_first_fail,indomain_min,20,70.0,90.0,70.0,70.0,0.00019240565598011017,1.2857142857142858,1.0,1.2857142857142858,1.0
2,54,anti_first_fail,indomain_min,50,70.0,90.0,70.0,70.0,0.00019530998542904854,1.2857142857142858,1.0,1.2857142857142858,1.0
2,54,anti_first_fail,indomain_min,80,70.0,90.0,70.0,70.0,0.00019238796085119247,1.2857142857142858,1.0,1.2857142857142858,1.0
2,54,anti_first_fail,indomain_min,200,70.0,90.0,70.0,70.0,0.00019278982654213905,1.2857142857142858,1.0,1.2857142857142858,1.0
2,54,anti_first_fail,indomain_min,500,70.0,90.0,70.0,70.0,0.00019246526062488556,1.2857142857142858,1.0,1.2857142857142858,1.0
2,54,anti_first_fail,indomain_min,800,70.0,90.0,70.0,70.0,0.00019054580479860306,1.2857142857142858,1.0,1.2857142857142858,1.0
2,54,anti_first_fail,indomain_min,1000,70.0,90.0,70.0,70.0,0.0001983642578125,1.2857142857142858,1.0,1.2857142857142858,1.0
2,55,anti_first_fail,indomain_min,0,70.0,100.0,70.0,90.0,0.00022385502234101295,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
2,55,anti_first_fail,indomain_min,20,70.0,100.0,70.0,80.0,0.00020135799422860146,1.4285714285714286,1.1428571428571428,1.25,1.0
2,55,anti_first_fail,indomain_min,50,70.0,110.0,70.0,90.0,0.0002026059664785862,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,55,anti_first_fail,indomain_min,80,70.0,110.0,70.0,90.0,0.00020350469276309013,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,55,anti_first_fail,indomain_min,200,80.0,110.0,70.0,90.0,0.00020004203543066978,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
2,55,anti_first_fail,indomain_min,500,80.0,110.0,70.0,90.0,0.00020682904869318008,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
2,55,anti_first_fail,indomain_min,800,80.0,100.0,80.0,90.0,0.00020198896527290344,1.25,1.125,1.1111111111111112,1.0
2,55,anti_first_fail,indomain_min,1000,80.0,100.0,80.0,90.0,0.00020301714539527893,1.25,1.125,1.1111111111111112,1.0
2,56,anti_first_fail,indomain_min,0,70.0,140.0,90.0,100.0,0.00027550291270017624,2.0,1.1111111111111112,1.4,0.7777777777777778
2,56,anti_first_fail,indomain_min,20,70.0,130.0,70.0,100.0,0.00027372781187295914,1.8571428571428572,1.4285714285714286,1.3,1.0
2,56,anti_first_fail,indomain_min,50,70.0,140.0,70.0,100.0,0.00027584610506892204,2.0,1.4285714285714286,1.4,1.0
2,56,anti_first_fail,indomain_min,80,70.0,140.0,70.0,100.0,0.00028185686096549034,2.0,1.4285714285714286,1.4,1.0
2,56,anti_first_fail,indomain_min,200,70.0,120.0,70.0,90.0,0.000273335725069046,1.7142857142857142,1.2857142857142858,1.3333333333333333,1.0
2,56,anti_first_fail,indomain_min,500,80.0,120.0,70.0,90.0,0.0002741650678217411,1.5,1.2857142857142858,1.3333333333333333,1.1428571428571428
2,56,anti_first_fail,indomain_min,800,70.0,110.0,70.0,90.0,0.00030320510268211365,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,56,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.00028054602444171906,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,57,anti_first_fail,indomain_min,0,70.0,110.0,70.0,90.0,0.000213713850826025,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,57,anti_first_fail,indomain_min,20,70.0,110.0,70.0,90.0,0.00021384889259934425,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,57,anti_first_fail,indomain_min,50,80.0,110.0,70.0,90.0,0.00021199602633714676,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
2,57,anti_first_fail,indomain_min,80,80.0,100.0,70.0,90.0,0.0002103736624121666,1.25,1.2857142857142858,1.1111111111111112,1.1428571428571428
2,57,anti_first_fail,indomain_min,200,70.0,110.0,70.0,90.0,0.00021131988614797592,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,57,anti_first_fail,indomain_min,500,70.0,110.0,70.0,90.0,0.00021476531401276588,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,57,anti_first_fail,indomain_min,800,80.0,110.0,70.0,90.0,0.00020979903638362885,1.375,1.2857142857142858,1.2222222222222223,1.1428571428571428
2,57,anti_first_fail,indomain_min,1000,70.0,110.0,70.0,90.0,0.0002133711241185665,1.5714285714285714,1.2857142857142858,1.2222222222222223,1.0
2,58,anti_first_fail,indomain_min,0,80.0,100.0,70.0,90.0,0.00020897621288895607,1.25,1.2857142857142858,1.1111111111111112,1.1428571428571428
2,58,anti_first_fail,indomain_min,20,70.0,100.0,60.0,90.0,0.00021917233243584633,1.4285714285714286,1.5,1.1111111111111112,1.1666666666666667
2,58,anti_first_fail,indomain_min,50,70.0,100.0,70.0,80.0,0.00020418502390384674,1.4285714285714286,1.1428571428571428,1.25,1.0
2,58,anti_first_fail,indomain_min,80,70.0,100.0,70.0,90.0,0.00020265905186533928,1.4285714285714286,1.2857142857142858,1.1111111111111112,1.0
