,,,,,Gecode,Gecode,OGSA,Preferred,Objective Ratio
4,36,anti_first_fail,indomain_min,400,895293,895293,895293,1209908,1.0
4,36,anti_first_fail,indomain_min,600,949293,949293,949293,1209908,1.0
4,36,anti_first_fail,indomain_min,800,1002493,1002493,1002493,1209908,1.0
4,36,anti_first_fail,indomain_min,1000,1054493,1054493,1054493,1209908,1.0
4,37,anti_first_fail,indomain_min,0,690300,690300,690500,1013375,1.0002897291032884
4,37,anti_first_fail,indomain_min,200,776575,776575,776575,1013375,1.0
4,37,anti_first_fail,indomain_min,400,852175,852175,852175,1013375,1.0
4,37,anti_first_fail,indomain_min,600,895175,895175,895175,1013375,1.0
4,37,anti_first_fail,indomain_min,800,921775,921775,921775,1013375,1.0
4,37,anti_first_fail,indomain_min,1000,946775,946775,946775,1013375,1.0
4,38,anti_first_fail,indomain_min,0,290055,290055,290505,491471,1.0015514299012256
4,38,anti_first_fail,indomain_min,200,327983,327983,327983,491471,1.0
4,38,anti_first_fail,indomain_min,400,354671,354671,354671,491471,1.0
4,38,anti_first_fail,indomain_min,600,381071,381071,381071,491471,1.0
4,38,anti_first_fail,indomain_min,800,406671,406671,406671,491471,1.0
4,38,anti_first_fail,indomain_min,1000,432271,432271,432271,491471,1.0
4,39,anti_first_fail,indomain_min,0,342844,342844,342876,560704,1.0000933369112484
4,39,anti_first_fail,indomain_min,200,505480,505480,540188,560704,1.0686634486033078
4,39,anti_first_fail,indomain_min,400,559480,559480,622148,560704,1.1120111532136985
4,39,anti_first_fail,indomain_min,600,561880,561880,662576,560704,1.1792126432690253
4,39,anti_first_fail,indomain_min,800,561880,561880,688548,560704,1.2254360361643055
4,39,anti_first_fail,indomain_min,1000,561880,561880,740588,560704,1.3180536769416957
4,40,anti_first_fail,indomain_min,0,935915,935915,1245830,1585535,1.33113584032738
4,40,anti_first_fail,indomain_min,200,1185515,1185515,1298335,1585535,1.0951653922556863
4,40,anti_first_fail,indomain_min,400,1346435,1346435,1373935,1585535,1.020424305666445
4,40,anti_first_fail,indomain_min,600,1430335,1430335,1471735,1585535,1.0289442683007828
4,40,anti_first_fail,indomain_min,800,1513135,1513135,1527535,1585535,1.0095166657304206
4,40,anti_first_fail,indomain_min,1000,1566735,1566735,1566735,1585535,1.0
4,41,anti_first_fail,indomain_min,0,3280260,3280260,3280260,4667170,1.0
4,41,anti_first_fail,indomain_min,200,3434570,3434570,3434570,4667170,1.0
4,41,anti_first_fail,indomain_min,400,3508970,3508970,3508970,4667170,1.0
4,41,anti_first_fail,indomain_min,600,3565170,3565170,3565170,4667170,1.0
4,41,anti_first_fail,indomain_min,800,3621220,3621220,3621220,4667170,1.0
4,41,anti_first_fail,indomain_min,1000,3647820,3647820,3647820,4667170,1.0
4,42,anti_first_fail,indomain_min,0,535328,535328,535328,867963,1.0
4,42,anti_first_fail,indomain_min,200,740688,740688,740688,867963,1.0
4,42,anti_first_fail,indomain_min,400,749788,749788,749788,867963,1.0
4,42,anti_first_fail,indomain_min,600,756188,756188,756188,867963,1.0
4,42,anti_first_fail,indomain_min,800,762588,762588,762588,867963,1.0
4,42,anti_first_fail,indomain_min,1000,768988,768988,768988,867963,1.0
4,43,anti_first_fail,indomain_min,0,476420,476420,476540,905660,1.0002518785945174
4,43,anti_first_fail,indomain_min,200,585260,585260,585260,905660,1.0
4,43,anti_first_fail,indomain_min,400,674060,674060,674060,905660,1.0
4,43,anti_first_fail,indomain_min,600,717860,717860,717860,905660,1.0
4,43,anti_first_fail,indomain_min,800,746560,746560,746560,905660,1.0
4,43,anti_first_fail,indomain_min,1000,762260,762260,762260,905660,1.0
4,44,anti_first_fail,indomain_min,0,647629,647629,648832,941754,1.001857544983316
4,44,anti_first_fail,indomain_min,200,800454,800454,800454,941754,1.0
4,44,anti_first_fail,indomain_min,400,920154,920154,920154,941754,1.0
4,44,anti_first_fail,indomain_min,600,941754,941754,941754,941754,1.0
4,44,anti_first_fail,indomain_min,800,941754,941754,941754,941754,1.0
4,44,anti_first_fail,indomain_min,1000,941754,941754,941754,941754,1.0
4,45,anti_first_fail,indomain_min,0,715160,715160,750460,1055800,1.049359583869344
4,45,anti_first_fail,indomain_min,200,914950,914950,997600,1055800,1.0903328050713155
4,45,anti_first_fail,indomain_min,400,994550,994550,1008800,1055800,1.0143280880800363
4,45,anti_first_fail,indomain_min,600,1016000,1016000,1019600,1055800,1.0035433070866142
4,45,anti_first_fail,indomain_min,800,1024800,1024800,1026400,1055800,1.0015612802498048
4,45,anti_first_fail,indomain_min,1000,1032200,1032200,1032200,1055800,1.0
4,46,anti_first_fail,indomain_min,0,2660968,2660968,2661436,4123840,1.0001758758466843
4,46,anti_first_fail,indomain_min,200,2831944,2831944,2831944,4123840,1.0
4,46,anti_first_fail,indomain_min,400,2984344,2984344,2984344,4123840,1.0
4,46,anti_first_fail,indomain_min,600,3133944,3133944,3133944,4123840,1.0
4,46,anti_first_fail,indomain_min,800,3283544,3283544,3283544,4123840,1.0
4,46,anti_first_fail,indomain_min,1000,3429144,3429144,3429144,4123840,1.0
4,47,anti_first_fail,indomain_min,0,594450,594450,594450,946380,1.0
4,47,anti_first_fail,indomain_min,200,709030,709030,709030,946380,1.0
4,47,anti_first_fail,indomain_min,400,760730,760730,760730,946380,1.0
4,47,anti_first_fail,indomain_min,600,797430,797430,797430,946380,1.0
4,47,anti_first_fail,indomain_min,800,828630,828630,828630,946380,1.0
4,47,anti_first_fail,indomain_min,1000,859830,859830,859830,946380,1.0
4,48,anti_first_fail,indomain_min,0,807000,807000,820250,1338250,1.0164188351920693
4,48,anti_first_fail,indomain_min,200,1033850,1033850,1033850,1338250,1.0
4,48,anti_first_fail,indomain_min,400,1135650,1135650,1135650,1338250,1.0
4,48,anti_first_fail,indomain_min,600,1202050,1202050,1202050,1338250,1.0
4,48,anti_first_fail,indomain_min,800,1217650,1217650,1217650,1338250,1.0
4,48,anti_first_fail,indomain_min,1000,1227250,1227250,1227250,1338250,1.0
4,49,anti_first_fail,indomain_min,0,294960,294960,295940,372360,1.003322484404665
4,49,anti_first_fail,indomain_min,200,351220,351220,351220,372360,1.0
4,49,anti_first_fail,indomain_min,400,356060,356060,356060,372360,1.0
4,49,anti_first_fail,indomain_min,600,360060,360060,360060,372360,1.0
4,49,anti_first_fail,indomain_min,800,362310,362310,362310,372360,1.0
4,49,anti_first_fail,indomain_min,1000,363510,363510,363510,372360,1.0
4,50,anti_first_fail,indomain_min,0,437709,437709,443704,669953,1.0136963142178936
4,50,anti_first_fail,indomain_min,200,536253,536253,536253,669953,1.0
4,50,anti_first_fail,indomain_min,400,560353,560353,560353,669953,1.0
4,50,anti_first_fail,indomain_min,600,583753,583753,583753,669953,1.0
4,50,anti_first_fail,indomain_min,800,603553,603553,603553,669953,1.0
4,50,anti_first_fail,indomain_min,1000,621553,621553,621553,669953,1.0
4,51,anti_first_fail,indomain_min,0,1371415,1371415,1371775,2290075,1.000262502597682
4,51,anti_first_fail,indomain_min,200,1644875,1644875,1644875,2290075,1.0
4,51,anti_first_fail,indomain_min,400,1807275,1807275,1807275,2290075,1.0
4,51,anti_first_fail,indomain_min,600,1850675,1850675,1850675,2290075,1.0
4,51,anti_first_fail,indomain_min,800,1892675,1892675,1892675,2290075,1.0
4,51,anti_first_fail,indomain_min,1000,1928875,1928875,1928875,2290075,1.0
4,52,anti_first_fail,indomain_min,0,453390,453390,458930,757550,1.0122190608526875
4,52,anti_first_fail,indomain_min,200,602950,602950,652050,757550,1.0814329546396881
4,52,anti_first_fail,indomain_min,400,658850,658850,668350,757550,1.0144190635197694
4,52,anti_first_fail,indomain_min,600,676750,676750,676750,757550,1.0
4,52,anti_first_fail,indomain_min,800,685150,685150,685150,757550,1.0
4,52,anti_first_fail,indomain_min,1000,693550,693550,693550,757550,1.0
4,53,anti_first_fail,indomain_min,0,1697600,1697600,1697600,2476850,1.0
4,53,anti_first_fail,indomain_min,200,1884450,1884450,1884450,2476850,1.0
4,53,anti_first_fail,indomain_min,400,2028850,2028850,2028850,2476850,1.0
4,53,anti_first_fail,indomain_min,600,2125250,2125250,2125250,2476850,1.0
4,53,anti_first_fail,indomain_min,800,2220050,2220050,2220050,2476850,1.0
4,53,anti_first_fail,indomain_min,1000,2313050,2313050,2313050,2476850,1.0
4,54,anti_first_fail,indomain_min,0,1737238,1737238,1737347,2990347,1.0000627432740936
4,54,anti_first_fail,indomain_min,200,2059102,2059102,2059102,2990347,1.0
4,54,anti_first_fail,indomain_min,400,2374442,2374442,2374442,2990347,1.0
4,54,anti_first_fail,indomain_min,600,2501347,2501347,2682442,2990347,1.072398991423421
4,54,anti_first_fail,indomain_min,800,2545347,2545347,2923242,2990347,1.1484650226472068
4,54,anti_first_fail,indomain_min,1000,2589347,2589347,3164042,2990347,1.2219459191834852
4,55,anti_first_fail,indomain_min,0,1057600,1057600,1057650,1650900,1.0000472768532527
4,55,anti_first_fail,indomain_min,200,1088150,1088150,1088150,1650900,1.0
4,55,anti_first_fail,indomain_min,400,1101150,1101150,1101150,1650900,1.0
4,55,anti_first_fail,indomain_min,600,1114150,1114150,1114150,1650900,1.0
4,55,anti_first_fail,indomain_min,800,1126350,1126350,1126350,1650900,1.0
4,55,anti_first_fail,indomain_min,1000,1138550,1138550,1138550,1650900,1.0
4,56,anti_first_fail,indomain_min,0,35810,35810,37650,58240,1.0513822954481988
4,56,anti_first_fail,indomain_min,200,57740,57740,57740,58240,1.0
4,56,anti_first_fail,indomain_min,400,57740,57740,57740,58240,1.0
4,56,anti_first_fail,indomain_min,600,57740,57740,57740,58240,1.0
4,56,anti_first_fail,indomain_min,800,57740,57740,57740,58240,1.0
4,56,anti_first_fail,indomain_min,1000,57740,57740,57740,58240,1.0
4,57,anti_first_fail,indomain_min,0,523780,523780,523880,850584,1.0001909198518462
4,57,anti_first_fail,indomain_min,200,655660,655660,655876,850584,1.000329439038526
4,57,anti_first_fail,indomain_min,400,771060,771060,776076,850584,1.0065053303244884
4,57,anti_first_fail,indomain_min,600,829736,829736,895976,850584,1.07983262146032
4,57,anti_first_fail,indomain_min,800,879336,879336,999760,850584,1.1369487886314218
4,57,anti_first_fail,indomain_min,1000,909936,909936,1094360,850584,1.202677990539994
4,58,anti_first_fail,indomain_min,0,801636,801636,802836,1348707,1.0014969387602353
4,58,anti_first_fail,indomain_min,200,1134086,1134086,1134254,1348707,1.000148136913779
4,58,anti_first_fail,indomain_min,400,1365086,1365086,1384924,1348707,1.0145324177377835
4,58,anti_first_fail,indomain_min,600,1467807,1467807,1578324,1348707,1.0752939589469188
4,58,anti_first_fail,indomain_min,800,1511607,1511607,1726066,1348707,1.141874839161237
4,58,anti_first_fail,indomain_min,1000,1555407,1555407,1868066,1348707,1.2010142682911933
4,59,anti_first_fail,indomain_min,0,692800,692800,692800,1044300,1.0
4,59,anti_first_fail,indomain_min,200,800700,800700,800700,1044300,1.0
4,59,anti_first_fail,indomain_min,400,860300,860300,860300,1044300,1.0
4,59,anti_first_fail,indomain_min,600,891100,891100,891100,1044300,1.0
4,59,anti_first_fail,indomain_min,800,915100,915100,915100,1044300,1.0
4,59,anti_first_fail,indomain_min,1000,936700,936700,936700,1044300,1.0
4,60,anti_first_fail,indomain_min,0,1820445,1820445,1820445,2881295,1.0
4,60,anti_first_fail,indomain_min,200,1916805,1916805,1916805,2881295,1.0
4,60,anti_first_fail,indomain_min,400,2009805,2009805,2009805,2881295,1.0
4,60,anti_first_fail,indomain_min,600,2098205,2098205,2098205,2881295,1.0
4,60,anti_first_fail,indomain_min,800,2178405,2178405,2178405,2881295,1.0
4,60,anti_first_fail,indomain_min,1000,2258305,2258305,2258305,2881295,1.0
4,61,anti_first_fail,indomain_min,0,432432,432432,432622,701727,1.0004393754393754
4,61,anti_first_fail,indomain_min,200,498077,498077,498077,701727,1.0
4,61,anti_first_fail,indomain_min,400,547327,547327,547327,701727,1.0
4,61,anti_first_fail,indomain_min,600,586527,586527,586527,701727,1.0
4,61,anti_first_fail,indomain_min,800,625727,625727,625727,701727,1.0
4,61,anti_first_fail,indomain_min,1000,664927,664927,664927,701727,1.0
4,62,anti_first_fail,indomain_min,0,1759180,1759180,1768380,2845180,1.0052297092963767
4,62,anti_first_fail,indomain_min,200,1840780,1840780,1857980,2845180,1.0093438651006639
4,62,anti_first_fail,indomain_min,400,1913980,1913980,1964780,2845180,1.0265415521583299
4,62,anti_first_fail,indomain_min,600,1983580,1983580,2027380,2845180,1.022081287369302
4,62,anti_first_fail,indomain_min,800,2038380,2038380,2133180,2845180,1.0465075206781855
4,62,anti_first_fail,indomain_min,1000,2089380,2089380,2177180,2845180,1.0420220352449052
4,63,anti_first_fail,indomain_min,0,229730,229730,229730,349020,1.0
4,63,anti_first_fail,indomain_min,200,278300,278300,278300,349020,1.0
4,63,anti_first_fail,indomain_min,400,296120,296120,296120,349020,1.0
4,63,anti_first_fail,indomain_min,600,296120,296120,296120,349020,1.0
4,63,anti_first_fail,indomain_min,800,296120,296120,296120,349020,1.0
4,63,anti_first_fail,indomain_min,1000,296120,296120,296120,349020,1.0
4,64,anti_first_fail,indomain_min,0,262716,262716,267816,411872,1.019412597633947
4,64,anti_first_fail,indomain_min,200,375372,375372,377272,411872,1.0050616455143164
4,64,anti_first_fail,indomain_min,400,426372,426372,429472,411872,1.007270646290094
4,64,anti_first_fail,indomain_min,600,474972,474972,479872,411872,1.0103163975981742
4,64,anti_first_fail,indomain_min,800,521772,521772,528672,411872,1.0132241668774866
4,64,anti_first_fail,indomain_min,1000,560472,560472,576172,411872,1.028012104083701
4,65,anti_first_fail,indomain_min,0,2195000,2195000,2219300,3763400,1.0110706150341686
4,65,anti_first_fail,indomain_min,200,2375500,2375500,2393500,3763400,1.0075773521363924
4,65,anti_first_fail,indomain_min,400,2519700,2519700,2597600,3763400,1.0309163789340001
4,65,anti_first_fail,indomain_min,600,2663500,2663500,2728400,3763400,1.0243664351417308
4,65,anti_first_fail,indomain_min,800,2806500,2806500,2858400,3763400,1.0184927846071619
4,65,anti_first_fail,indomain_min,1000,2944200,2944200,3073600,3763400,1.0439508185585218
4,66,anti_first_fail,indomain_min,0,324945,324945,324945,462595,1.0
4,66,anti_first_fail,indomain_min,200,380295,380295,380295,462595,1.0
4,66,anti_first_fail,indomain_min,400,384495,384495,384495,462595,1.0
4,66,anti_first_fail,indomain_min,600,387495,387495,387495,462595,1.0
4,66,anti_first_fail,indomain_min,800,390495,390495,390495,462595,1.0
4,66,anti_first_fail,indomain_min,1000,393495,393495,393495,462595,1.0
4,67,anti_first_fail,indomain_min,0,1841000,1841000,1841000,2710050,1.0
4,67,anti_first_fail,indomain_min,200,1955450,1955450,1955450,2710050,1.0
4,67,anti_first_fail,indomain_min,400,2058750,2058750,2058750,2710050,1.0
4,67,anti_first_fail,indomain_min,600,2158950,2158950,2158950,2710050,1.0
4,67,anti_first_fail,indomain_min,800,2213350,2213350,2213350,2710050,1.0
4,67,anti_first_fail,indomain_min,1000,2240350,2240350,2240350,2710050,1.0
4,68,anti_first_fail,indomain_min,0,1542320,1542320,1545720,2137840,1.0022044711862648
4,68,anti_first_fail,indomain_min,200,1661240,1661240,1661840,2137840,1.0003611759890203
4,68,anti_first_fail,indomain_min,400,1774240,1774240,1774240,2137840,1.0
4,68,anti_first_fail,indomain_min,600,1884840,1884840,1884840,2137840,1.0
4,68,anti_first_fail,indomain_min,800,1938240,1938240,1938240,2137840,1.0
4,68,anti_first_fail,indomain_min,1000,1961240,1961240,1961240,2137840,1.0
4,69,anti_first_fail,indomain_min,0,33389,33389,33389,56207,1.0
4,69,anti_first_fail,indomain_min,200,56007,56007,56007,56207,1.0
4,69,anti_first_fail,indomain_min,400,56207,56207,56207,56207,1.0
4,69,anti_first_fail,indomain_min,600,56207,56207,56207,56207,1.0
4,69,anti_first_fail,indomain_min,800,56207,56207,56207,56207,1.0
4,69,anti_first_fail,indomain_min,1000,56207,56207,56207,56207,1.0
4,70,anti_first_fail,indomain_min,0,369654,369654,374782,578886,1.0138724320580867
4,70,anti_first_fail,indomain_min,200,405638,405638,407466,578886,1.0045064811482158
4,70,anti_first_fail,indomain_min,400,425638,425638,429166,578886,1.008288733618709
4,70,anti_first_fail,indomain_min,600,437238,437238,439966,578886,1.0062391649399183
4,70,anti_first_fail,indomain_min,800,444602,444602,446566,578886,1.0044174340196401
4,70,anti_first_fail,indomain_min,1000,450866,450866,450866,578886,1.0
4,71,anti_first_fail,indomain_min,0,781440,781440,781440,967560,1.0
4,71,anti_first_fail,indomain_min,200,938620,938620,938620,967560,1.0
4,71,anti_first_fail,indomain_min,400,952560,952560,952560,967560,1.0
4,71,anti_first_fail,indomain_min,600,961560,961560,961560,967560,1.0
4,71,anti_first_fail,indomain_min,800,967360,967360,967360,967560,1.0
4,71,anti_first_fail,indomain_min,1000,967560,967560,967560,967560,1.0
4,72,anti_first_fail,indomain_min,0,199900,199900,201100,312125,1.0060030015007504
4,72,anti_first_fail,indomain_min,200,288325,288325,288325,312125,1.0
4,72,anti_first_fail,indomain_min,400,288525,288525,288525,312125,1.0
4,72,anti_first_fail,indomain_min,600,288725,288725,288725,312125,1.0
4,72,anti_first_fail,indomain_min,800,288925,288925,288925,312125,1.0
4,72,anti_first_fail,indomain_min,1000,289125,289125,289125,312125,1.0
4,73,anti_first_fail,indomain_min,0,1156900,1156900,1156900,1887850,1.0
4,73,anti_first_fail,indomain_min,200,1275450,1275450,1275450,1887850,1.0
4,73,anti_first_fail,indomain_min,400,1384450,1384450,1384450,1887850,1.0
4,73,anti_first_fail,indomain_min,600,1485050,1485050,1485050,1887850,1.0
4,73,anti_first_fail,indomain_min,800,1579850,1579850,1579850,1887850,1.0
4,73,anti_first_fail,indomain_min,1000,1614250,1614250,1614250,1887850,1.0
4,74,anti_first_fail,indomain_min,0,974159,974159,977459,1448221,1.003387537352732
4,74,anti_first_fail,indomain_min,200,1043471,1043471,1043471,1448221,1.0
4,74,anti_first_fail,indomain_min,400,1107871,1107871,1107871,1448221,1.0
4,74,anti_first_fail,indomain_min,600,1142671,1142671,1142671,1448221,1.0
4,74,anti_first_fail,indomain_min,800,1153971,1153971,1153971,1448221,1.0
4,74,anti_first_fail,indomain_min,1000,1165171,1165171,1165171,1448221,1.0
4,75,anti_first_fail,indomain_min,0,1393053,1393053,1393077,2304005,1.0000172283466602
4,75,anti_first_fail,indomain_min,200,1547005,1547005,1547005,2304005,1.0
4,75,anti_first_fail,indomain_min,400,1693005,1693005,1693005,2304005,1.0
4,75,anti_first_fail,indomain_min,600,1752605,1752605,1752605,2304005,1.0
4,75,anti_first_fail,indomain_min,800,1769605,1769605,1769605,2304005,1.0
4,75,anti_first_fail,indomain_min,1000,1784805,1784805,1784805,2304005,1.0
4,76,anti_first_fail,indomain_min,0,177245,177245,177245,270680,1.0
4,76,anti_first_fail,indomain_min,200,245980,245980,245980,270680,1.0
4,76,anti_first_fail,indomain_min,400,261080,261080,261080,270680,1.0
4,76,anti_first_fail,indomain_min,600,266680,266680,266680,270680,1.0
4,76,anti_first_fail,indomain_min,800,268680,268680,268680,270680,1.0
4,76,anti_first_fail,indomain_min,1000,270680,270680,273702,270680,1.0111644746564208
4,77,anti_first_fail,indomain_min,0,1372152,1372152,1408224,1998628,1.0262886327462264
4,77,anti_first_fail,indomain_min,200,1532348,1532348,1563436,1998628,1.0202878197380751
4,77,anti_first_fail,indomain_min,400,1647948,1647948,1654436,1998628,1.0039370174301616
4,77,anti_first_fail,indomain_min,600,1745436,1745436,1745436,1998628,1.0
4,77,anti_first_fail,indomain_min,800,1836436,1836436,1836436,1998628,1.0
4,77,anti_first_fail,indomain_min,1000,1927436,1927436,1932464,1998628,1.0026086469278357
4,78,anti_first_fail,indomain_min,0,263812,263812,270427,482680,1.025074674389338
4,78,anti_first_fail,indomain_min,200,314755,314755,316200,482680,1.0045908722657304
4,78,anti_first_fail,indomain_min,400,358355,358355,361400,482680,1.0084971606367987
4,78,anti_first_fail,indomain_min,600,401055,401055,405700,482680,1.0115819526000174
4,78,anti_first_fail,indomain_min,800,442255,442255,448500,482680,1.0141208126533334
4,78,anti_first_fail,indomain_min,1000,482655,482655,490500,482680,1.0162538459147838
4,79,anti_first_fail,indomain_min,0,260794,260794,262934,429220,1.0082057102540702
4,79,anti_first_fail,indomain_min,200,393330,393330,394770,429220,1.0036610479749828
4,79,anti_first_fail,indomain_min,400,422970,422970,422970,429220,1.0
4,79,anti_first_fail,indomain_min,600,423470,423470,423470,429220,1.0
4,79,anti_first_fail,indomain_min,800,423470,423470,423470,429220,1.0
4,79,anti_first_fail,indomain_min,1000,423470,423470,423470,429220,1.0
4,80,anti_first_fail,indomain_min,0,186328,186328,186332,229642,1.0000214675196428
4,80,anti_first_fail,indomain_min,200,226792,226792,226792,229642,1.0
4,80,anti_first_fail,indomain_min,400,228842,228842,228842,229642,1.0
4,80,anti_first_fail,indomain_min,600,229042,229042,229042,229642,1.0
4,80,anti_first_fail,indomain_min,800,229242,229242,229242,229642,1.0
4,80,anti_first_fail,indomain_min,1000,229442,229442,229442,229642,1.0
4,81,anti_first_fail,indomain_min,0,64085,64085,64130,85025,1.0007021924007178
4,81,anti_first_fail,indomain_min,200,84885,84885,84885,85025,1.0
4,81,anti_first_fail,indomain_min,400,84885,84885,84885,85025,1.0
4,81,anti_first_fail,indomain_min,600,84885,84885,84885,85025,1.0
4,81,anti_first_fail,indomain_min,800,84885,84885,84885,85025,1.0
4,81,anti_first_fail,indomain_min,1000,84885,84885,84885,85025,1.0
4,82,anti_first_fail,indomain_min,0,536218,536218,536218,960516,1.0
4,82,anti_first_fail,indomain_min,200,595026,595026,595026,960516,1.0
4,82,anti_first_fail,indomain_min,400,599226,599226,599226,960516,1.0
4,82,anti_first_fail,indomain_min,600,602426,602426,602426,960516,1.0
4,82,anti_first_fail,indomain_min,800,604446,604446,604446,960516,1.0
4,82,anti_first_fail,indomain_min,1000,605316,605316,605316,960516,1.0
4,83,anti_first_fail,indomain_min,0,1698280,1698280,1783680,2599400,1.0502861718915608
4,83,anti_first_fail,indomain_min,200,1804880,1804880,1877480,2599400,1.0402242808386153
4,83,anti_first_fail,indomain_min,400,1902580,1902580,1963180,2599400,1.0318514858770722
4,83,anti_first_fail,indomain_min,600,1945680,1945680,1999280,2599400,1.0275482093663912
4,83,anti_first_fail,indomain_min,800,1986880,1986880,1993580,2599400,1.0033721211145112
4,83,anti_first_fail,indomain_min,1000,2027680,2027680,2035580,2599400,1.003896078276651
4,84,anti_first_fail,indomain_min,0,742732,742732,742842,1273208,1.0001481018725462
4,84,anti_first_fail,indomain_min,200,840208,840208,840208,1273208,1.0
4,84,anti_first_fail,indomain_min,400,866308,866308,866308,1273208,1.0
4,84,anti_first_fail,indomain_min,600,872808,872808,872808,1273208,1.0
4,84,anti_first_fail,indomain_min,800,872808,872808,872808,1273208,1.0
4,84,anti_first_fail,indomain_min,1000,872808,872808,872808,1273208,1.0
4,85,anti_first_fail,indomain_min,0,2032296,2032296,2034624,3280650,1.0011455024268119
4,85,anti_first_fail,indomain_min,200,2326250,2326250,2326250,3280650,1.0
4,85,anti_first_fail,indomain_min,400,2611450,2611450,2611450,3280650,1.0
4,85,anti_first_fail,indomain_min,600,2875650,2875650,2875650,3280650,1.0
4,85,anti_first_fail,indomain_min,800,3096050,3096050,3096050,3280650,1.0
4,85,anti_first_fail,indomain_min,1000,3315450,3315450,3315450,3280650,1.0
4,86,anti_first_fail,indomain_min,0,2137414,2137414,2166970,3489018,1.0138279247726458
4,86,anti_first_fail,indomain_min,200,2244462,2244462,2273418,3489018,1.0129010872093178
4,86,anti_first_fail,indomain_min,400,2349662,2349662,2378018,3489018,1.012068118733673
4,86,anti_first_fail,indomain_min,600,2452262,2452262,2480018,3489018,1.0113185295861535
4,86,anti_first_fail,indomain_min,800,2536162,2536162,2563318,3489018,1.0107075178951501
4,86,anti_first_fail,indomain_min,1000,2562762,2562762,2589318,3489018,1.010362257595516
4,87,anti_first_fail,indomain_min,0,733205,733205,740675,936270,1.010188146562012
4,87,anti_first_fail,indomain_min,200,779610,779610,782010,936270,1.003078462308077
4,87,anti_first_fail,indomain_min,400,806520,806520,806520,936270,1.0
4,87,anti_first_fail,indomain_min,600,812420,812420,813970,936270,1.0019078801605081
4,87,anti_first_fail,indomain_min,800,817420,817420,818370,936270,1.0011621932421522
4,87,anti_first_fail,indomain_min,1000,822420,822420,822770,936270,1.000425573308042
4,88,anti_first_fail,indomain_min,0,1678500,1678500,1688400,2569700,1.0058981233243969
4,88,anti_first_fail,indomain_min,200,1964600,1964600,1991900,2569700,1.0138959584648275
4,88,anti_first_fail,indomain_min,400,2224800,2224800,2239300,2569700,1.0065174397698669
4,88,anti_first_fail,indomain_min,600,2305500,2305500,2313900,2569700,1.003643461288224
4,88,anti_first_fail,indomain_min,800,2346900,2346900,2352100,2569700,1.002215688780945
4,88,anti_first_fail,indomain_min,1000,2378700,2378700,2380700,2569700,1.0008407953924412
4,89,anti_first_fail,indomain_min,0,1232600,1232600,1232600,1657800,1.0
4,89,anti_first_fail,indomain_min,200,1409600,1409600,1409600,1657800,1.0
4,89,anti_first_fail,indomain_min,400,1504800,1504800,1504800,1657800,1.0
4,89,anti_first_fail,indomain_min,600,1546600,1546600,1546600,1657800,1.0
4,89,anti_first_fail,indomain_min,800,1581300,1581300,1581300,1657800,1.0
4,89,anti_first_fail,indomain_min,1000,1589600,1589600,1589600,1657800,1.0
4,90,anti_first_fail,indomain_min,0,73216,73216,73216,115296,1.0
4,90,anti_first_fail,indomain_min,200,104246,104246,104246,115296,1.0
4,90,anti_first_fail,indomain_min,400,113646,113646,113646,115296,1.0
4,90,anti_first_fail,indomain_min,600,114596,114596,114596,115296,1.0
4,90,anti_first_fail,indomain_min,800,114796,114796,114796,115296,1.0
4,90,anti_first_fail,indomain_min,1000,114996,114996,114996,115296,1.0
4,91,anti_first_fail,indomain_min,0,415317,415317,416562,652814,1.0029977101828242
4,91,anti_first_fail,indomain_min,200,515314,515314,539814,652814,1.0475438276468327
4,91,anti_first_fail,indomain_min,400,580214,580214,626014,652814,1.0789363924345154
4,91,anti_first_fail,indomain_min,600,640314,640314,704414,652814,1.1001071349369216
4,91,anti_first_fail,indomain_min,800,681514,681514,764814,652814,1.1222278632573945
4,91,anti_first_fail,indomain_min,1000,687914,687914,790414,652814,1.1490011832874458
4,92,anti_first_fail,indomain_min,0,877480,877480,882580,1223995,1.0058120982814422
4,92,anti_first_fail,indomain_min,200,1079595,1079595,1080495,1223995,1.000833645950565
4,92,anti_first_fail,indomain_min,400,1104795,1104795,1104795,1223995,1.0
4,92,anti_first_fail,indomain_min,600,1116995,1116995,1116995,1223995,1.0
4,92,anti_first_fail,indomain_min,800,1127395,1127395,1127395,1223995,1.0
4,92,anti_first_fail,indomain_min,1000,1137795,1137795,1139495,1223995,1.0014941180089558
4,93,anti_first_fail,indomain_min,0,71063,71063,72414,110984,1.019011299832543
4,93,anti_first_fail,indomain_min,200,109608,109608,109608,110984,1.0
4,93,anti_first_fail,indomain_min,400,110408,110408,110408,110984,1.0
4,93,anti_first_fail,indomain_min,600,110984,110984,110984,110984,1.0
4,93,anti_first_fail,indomain_min,800,110984,110984,110984,110984,1.0
4,93,anti_first_fail,indomain_min,1000,110984,110984,110984,110984,1.0
4,94,anti_first_fail,indomain_min,0,505995,505995,507095,795890,1.0021739345250447
4,94,anti_first_fail,indomain_min,200,705190,705190,725150,795890,1.0283044285937124
4,94,anti_first_fail,indomain_min,400,778390,778390,778390,795890,1.0
4,94,anti_first_fail,indomain_min,600,795090,795090,795090,795890,1.0
4,94,anti_first_fail,indomain_min,800,795690,795690,795690,795890,1.0
4,94,anti_first_fail,indomain_min,1000,795890,795890,795890,795890,1.0
