,,,,,Gecode,OGSA
3,18,first_fail,indomain_split_random,time,100.0,0.00022835599975223886
3,19,first_fail,indomain_split_random,obj,960660.0,901860.0
3,19,first_fail,indomain_split_random,time,130.0,0.0003811209999184939
3,20,first_fail,indomain_split_random,obj,841388.0,841388.0
3,20,first_fail,indomain_split_random,time,90.0,0.00019770100061577978
3,21,first_fail,indomain_split_random,obj,731815.0,731815.0
3,21,first_fail,indomain_split_random,time,170.0,0.00020835800023633055
3,22,first_fail,indomain_split_random,obj,307649.0,307649.0
3,22,first_fail,indomain_split_random,time,140.0,0.00015489599991269642
3,23,first_fail,indomain_split_random,obj,1495502.0,1229998.0
3,23,first_fail,indomain_split_random,time,110.0,0.00018870799976866692
3,24,first_fail,indomain_split_random,obj,1746000.0,1744860.0
3,24,first_fail,indomain_split_random,time,100.0,0.00017158100035885582
3,25,first_fail,indomain_split_random,obj,3498590.0,3095030.0
3,25,first_fail,indomain_split_random,time,100.0,0.0002843000002030749
3,26,first_fail,indomain_split_random,obj,1812570.0,1502390.0
3,26,first_fail,indomain_split_random,time,100.0,0.00025361099960719
3,27,first_fail,indomain_split_random,obj,772770.0,269590.0
3,27,first_fail,indomain_split_random,time,110.0,0.00017382300029566977
3,28,first_fail,indomain_split_random,obj,1628900.0,1628900.0
3,28,first_fail,indomain_split_random,time,110.0,0.00017993300025409553
3,29,first_fail,indomain_split_random,obj,2875950.0,2236820.0
3,29,first_fail,indomain_split_random,time,100.0,0.0003694690003612777
3,30,first_fail,indomain_split_random,obj,3203576.0,2896956.0
3,30,first_fail,indomain_split_random,time,180.0,0.00041495999994367594
3,31,first_fail,indomain_split_random,obj,1237378.0,961678.0
3,31,first_fail,indomain_split_random,time,130.0,0.00039424299939128105
3,32,first_fail,indomain_split_random,obj,797894.0,506168.0
3,32,first_fail,indomain_split_random,time,150.0,0.00041925999994418817
3,33,first_fail,indomain_split_random,obj,1025725.0,860065.0
3,33,first_fail,indomain_split_random,time,110.0,0.0004043580001962255
3,34,first_fail,indomain_split_random,obj,761750.0,589650.0
3,34,first_fail,indomain_split_random,time,90.0,0.0005309400003170595
3,35,first_fail,indomain_split_random,obj,1438590.0,1357570.0
3,35,first_fail,indomain_split_random,time,100.0,0.00018335799995838897
3,36,first_fail,indomain_split_random,obj,789508.0,519508.0
3,36,first_fail,indomain_split_random,time,110.0,0.0003903599999830476
3,37,first_fail,indomain_split_random,obj,1499874.0,1238179.0
3,37,first_fail,indomain_split_random,time,100.0,0.00039895400004752446
3,38,first_fail,indomain_split_random,obj,822958.0,761728.0
3,38,first_fail,indomain_split_random,time,120.0,0.0004031929993288941
3,39,first_fail,indomain_split_random,obj,453152.0,213312.0
3,39,first_fail,indomain_split_random,time,140.0,0.00018922500021290034
3,40,first_fail,indomain_split_random,obj,1816700.0,1809600.0
3,40,first_fail,indomain_split_random,time,110.0,0.0004556240000965772
3,41,first_fail,indomain_split_random,obj,327815.0,327815.0
3,41,first_fail,indomain_split_random,time,100.0,0.00023940499977470608
3,42,first_fail,indomain_split_random,obj,597525.0,595770.0
3,42,first_fail,indomain_split_random,time,110.0,0.00018196200016973307
3,43,first_fail,indomain_split_random,obj,283002.0,283002.0
3,43,first_fail,indomain_split_random,time,100.0,0.00035645600019051926
3,44,first_fail,indomain_split_random,obj,352975.0,255175.0
3,44,first_fail,indomain_split_random,time,90.0,0.0003520029995343066
3,45,first_fail,indomain_split_random,obj,768480.0,760050.0
3,45,first_fail,indomain_split_random,time,130.0,0.0003427860001465888
3,46,first_fail,indomain_split_random,obj,2675050.0,2444450.0
3,46,first_fail,indomain_split_random,time,90.0,0.00020117700023547513
3,47,first_fail,indomain_split_random,obj,1068086.0,657658.0
3,47,first_fail,indomain_split_random,time,100.0,0.00019227100074203918
3,48,first_fail,indomain_split_random,obj,747654.0,735072.0
3,48,first_fail,indomain_split_random,time,100.0,0.00017334400035906583
3,49,first_fail,indomain_split_random,obj,2452235.0,1864730.0
3,49,first_fail,indomain_split_random,time,100.0,0.00021227700017334428
3,50,first_fail,indomain_split_random,obj,154404.0,154404.0
3,50,first_fail,indomain_split_random,time,100.0,0.00017396799921698403
3,51,first_fail,indomain_split_random,obj,884154.0,332094.0
3,51,first_fail,indomain_split_random,time,120.0,0.0004173930001343251
3,52,first_fail,indomain_split_random,obj,1149351.0,923667.0
3,52,first_fail,indomain_split_random,time,100.0,0.00022868999985803384
3,53,first_fail,indomain_split_random,obj,2775020.0,2446380.0
3,53,first_fail,indomain_split_random,time,100.0,0.00020689299981313525
3,54,first_fail,indomain_split_random,obj,990988.0,903613.0
3,54,first_fail,indomain_split_random,time,150.0,0.0004711599995061988
3,55,first_fail,indomain_split_random,obj,1178351.0,384938.0
3,55,first_fail,indomain_split_random,time,100.0,0.0002196969999204157
3,56,first_fail,indomain_split_random,obj,1111933.0,1037773.0
3,56,first_fail,indomain_split_random,time,250.0,0.0001819100007196539
3,57,first_fail,indomain_split_random,obj,458535.0,356475.0
3,57,first_fail,indomain_split_random,time,100.0,0.0003756520000024466
3,58,first_fail,indomain_split_random,obj,925980.0,925980.0
3,58,first_fail,indomain_split_random,time,220.0,0.0003924530001313542
3,59,first_fail,indomain_split_random,obj,807390.0,463610.0
3,59,first_fail,indomain_split_random,time,180.0,0.000223621999793977
3,60,first_fail,indomain_split_random,obj,1661985.0,1470405.0
3,60,first_fail,indomain_split_random,time,200.0,0.00039941199975146446
3,61,first_fail,indomain_split_random,obj,498406.0,490406.0
3,61,first_fail,indomain_split_random,time,130.0,0.00019065500055148732
3,62,first_fail,indomain_split_random,obj,1933800.0,1776700.0
3,62,first_fail,indomain_split_random,time,100.0,0.0002237959997728467
3,63,first_fail,indomain_split_random,obj,1866158.0,1784169.0
3,63,first_fail,indomain_split_random,time,100.0,0.00017659999957686523
3,64,first_fail,indomain_split_random,obj,450930.0,450930.0
3,64,first_fail,indomain_split_random,time,100.0,0.00019344799966347637
3,65,first_fail,indomain_split_random,obj,2028591.0,2019291.0
3,65,first_fail,indomain_split_random,time,140.0,0.00018842100053007016
3,66,first_fail,indomain_split_random,obj,2098368.0,1616468.0
3,66,first_fail,indomain_split_random,time,140.0,0.00021731200013164198
3,67,first_fail,indomain_split_random,obj,809143.0,432463.0
3,67,first_fail,indomain_split_random,time,160.0,0.0003027040002052672
3,68,first_fail,indomain_split_random,obj,384098.0,297584.0
3,68,first_fail,indomain_split_random,time,240.0,0.0005755470001531648
3,69,first_fail,indomain_split_random,obj,2139650.0,2047160.0
3,69,first_fail,indomain_split_random,time,110.0,0.0005632729998978903
3,70,first_fail,indomain_split_random,obj,1332335.0,225790.0
3,70,first_fail,indomain_split_random,time,150.0,0.0003026550002687145
3,71,first_fail,indomain_split_random,obj,2545405.0,2258565.0
3,71,first_fail,indomain_split_random,time,100.0,0.00042764000045281136
3,72,first_fail,indomain_split_random,obj,2943412.0,2138176.0
3,72,first_fail,indomain_split_random,time,140.0,0.0003566609993868042
3,73,first_fail,indomain_split_random,obj,891520.0,891520.0
3,73,first_fail,indomain_split_random,time,100.0,0.0002141980003216304
3,74,first_fail,indomain_split_random,obj,1123078.0,1020623.0
3,74,first_fail,indomain_split_random,time,250.0,0.00031398600003740285
3,75,first_fail,indomain_split_random,obj,712190.0,545645.0
3,75,first_fail,indomain_split_random,time,170.0,0.00019145599981129635
3,76,first_fail,indomain_split_random,obj,711502.0,645502.0
3,76,first_fail,indomain_split_random,time,90.0,0.00023655600034544477
3,77,first_fail,indomain_split_random,obj,618900.0,408600.0
3,77,first_fail,indomain_split_random,time,130.0,0.00026046400034829276
3,78,first_fail,indomain_split_random,obj,1117938.0,865668.0
3,78,first_fail,indomain_split_random,time,110.0,0.00019595999947341625
3,79,first_fail,indomain_split_random,obj,3626360.0,3604660.0
3,79,first_fail,indomain_split_random,time,100.0,0.0003717400004461524
3,80,first_fail,indomain_split_random,obj,597400.0,430150.0
3,80,first_fail,indomain_split_random,time,120.0,0.0005572529998971731
3,81,first_fail,indomain_split_random,obj,4283200.0,4267000.0
3,81,first_fail,indomain_split_random,time,100.0,0.00021377999928517966
3,82,first_fail,indomain_split_random,obj,108045.0,106965.0
3,82,first_fail,indomain_split_random,time,100.0,0.00017732199921738356
3,83,first_fail,indomain_split_random,obj,1136020.0,963620.0
3,83,first_fail,indomain_split_random,time,140.0,0.00020874300025752746
3,84,first_fail,indomain_split_random,obj,726144.0,686576.0
3,84,first_fail,indomain_split_random,time,120.0,0.00019105499995930586
3,85,first_fail,indomain_split_random,obj,476355.0,476355.0
3,85,first_fail,indomain_split_random,time,90.0,0.000178646000676963
3,86,first_fail,indomain_split_random,obj,790420.0,790420.0
3,86,first_fail,indomain_split_random,time,120.0,0.00022391900074580917
3,87,first_fail,indomain_split_random,obj,1636846.0,1636846.0
3,87,first_fail,indomain_split_random,time,140.0,0.00031381400003738236
3,88,first_fail,indomain_split_random,obj,994069.0,994069.0
3,88,first_fail,indomain_split_random,time,100.0,0.0001850100006777211
3,89,first_fail,indomain_split_random,obj,942862.0,904398.0
3,89,first_fail,indomain_split_random,time,110.0,0.00042037200000777375
3,90,first_fail,indomain_split_random,obj,432860.0,432860.0
3,90,first_fail,indomain_split_random,time,140.0,0.00024838999979692744
3,91,first_fail,indomain_split_random,obj,1236750.0,1023930.0
3,91,first_fail,indomain_split_random,time,150.0,0.0003603830000429298
3,92,first_fail,indomain_split_random,obj,1131572.0,1094620.0
3,92,first_fail,indomain_split_random,time,150.0,0.00038032999964343617
3,93,first_fail,indomain_split_random,obj,2925600.0,1895850.0
3,93,first_fail,indomain_split_random,time,90.0,0.00020536300053208834
3,94,first_fail,indomain_split_random,obj,703250.0,127550.0
3,94,first_fail,indomain_split_random,time,100.0,0.00017718199978844495
3,95,first_fail,indomain_split_random,obj,470160.0,419796.0
3,95,first_fail,indomain_split_random,time,110.0,0.00029398199967545224
3,96,first_fail,indomain_split_random,obj,1139940.0,567620.0
3,96,first_fail,indomain_split_random,time,100.0,0.00021441400076582795
3,97,first_fail,indomain_split_random,obj,448443.0,349743.0
3,97,first_fail,indomain_split_random,time,90.0,0.0002447970000503119
3,98,first_fail,indomain_split_random,obj,619695.0,463625.0
3,98,first_fail,indomain_split_random,time,100.0,0.00035350999951333506
3,99,first_fail,indomain_split_random,obj,354904.0,279304.0
3,99,first_fail,indomain_split_random,time,130.0,0.0003230380007153144
3,100,first_fail,indomain_split_random,obj,2497848.0,2160448.0
3,100,first_fail,indomain_split_random,time,100.0,0.0002280509997945046
4,1,first_fail,indomain_split_random,obj,1167268.0,1036168.0
4,1,first_fail,indomain_split_random,time,100.0,0.0002174540004489245
4,2,first_fail,indomain_split_random,obj,1878483.0,1218183.0
4,2,first_fail,indomain_split_random,time,90.0,0.0002353529998799786
4,3,first_fail,indomain_split_random,obj,263976.0,248106.0
4,3,first_fail,indomain_split_random,time,90.0,0.0002161800002795644
4,4,first_fail,indomain_split_random,obj,1455484.0,1455484.0
4,4,first_fail,indomain_split_random,time,90.0,0.00018752799951471388
4,5,first_fail,indomain_split_random,obj,1642328.0,1642328.0
4,5,first_fail,indomain_split_random,time,90.0,0.00019405700004426762
4,6,first_fail,indomain_split_random,obj,2998600.0,2383300.0
4,6,first_fail,indomain_split_random,time,100.0,0.0004989520002709469
4,7,first_fail,indomain_split_random,obj,1563095.0,1420395.0
4,7,first_fail,indomain_split_random,time,100.0,0.00017663499966147356
4,8,first_fail,indomain_split_random,obj,1800724.0,1780144.0
4,8,first_fail,indomain_split_random,time,90.0,0.00020546300038404297
4,9,first_fail,indomain_split_random,obj,456262.0,413582.0
4,9,first_fail,indomain_split_random,time,100.0,0.00017720999949233374
4,10,first_fail,indomain_split_random,obj,610470.0,424130.0
4,10,first_fail,indomain_split_random,time,100.0,0.00023237699952005642
4,11,first_fail,indomain_split_random,obj,994231.0,789572.0
4,11,first_fail,indomain_split_random,time,110.0,0.0001923299996633432
4,12,first_fail,indomain_split_random,obj,1449690.0,1449690.0
4,12,first_fail,indomain_split_random,time,110.0,0.00019277299998066155
4,13,first_fail,indomain_split_random,obj,2551100.0,1973400.0
4,13,first_fail,indomain_split_random,time,90.0,0.00018095100040227408
4,14,first_fail,indomain_split_random,obj,1575780.0,1521720.0
4,14,first_fail,indomain_split_random,time,100.0,0.0004098800000065239
4,15,first_fail,indomain_split_random,obj,1171316.0,1019208.0
4,15,first_fail,indomain_split_random,time,140.0,0.0003433479996601818
4,16,first_fail,indomain_split_random,obj,336734.0,205190.0
4,16,first_fail,indomain_split_random,time,100.0,0.00017429500076104887
4,17,first_fail,indomain_split_random,obj,862555.0,453075.0
4,17,first_fail,indomain_split_random,time,110.0,0.0002157099997930345
4,18,first_fail,indomain_split_random,obj,1077795.0,711565.0
4,18,first_fail,indomain_split_random,time,170.0,0.00021142600053281058
4,19,first_fail,indomain_split_random,obj,945600.0,869700.0
4,19,first_fail,indomain_split_random,time,110.0,0.0002137120000043069
4,20,first_fail,indomain_split_random,obj,842640.0,842640.0
4,20,first_fail,indomain_split_random,time,90.0,0.00019290999989607371
4,21,first_fail,indomain_split_random,obj,745255.0,745255.0
4,21,first_fail,indomain_split_random,time,170.0,0.00019110800076305168
4,22,first_fail,indomain_split_random,obj,322538.0,322538.0
4,22,first_fail,indomain_split_random,time,130.0,0.0002819399996951688
4,23,first_fail,indomain_split_random,obj,1483126.0,1202204.0
4,23,first_fail,indomain_split_random,time,100.0,0.00020218999998178333
4,24,first_fail,indomain_split_random,obj,1741660.0,1740360.0
4,24,first_fail,indomain_split_random,time,100.0,0.0003916140003639157
4,25,first_fail,indomain_split_random,obj,3291520.0,3027640.0
4,25,first_fail,indomain_split_random,time,110.0,0.000453783999546431
4,26,first_fail,indomain_split_random,obj,1833390.0,1521870.0
4,26,first_fail,indomain_split_random,time,100.0,0.00040576199990027817
4,27,first_fail,indomain_split_random,obj,775630.0,272390.0
4,27,first_fail,indomain_split_random,time,100.0,0.0003139220007142285
4,28,first_fail,indomain_split_random,obj,1572650.0,1572650.0
4,28,first_fail,indomain_split_random,time,140.0,0.00023195999983727233
4,29,first_fail,indomain_split_random,obj,2804790.0,2189950.0
4,29,first_fail,indomain_split_random,time,100.0,0.0003675280004244996
4,30,first_fail,indomain_split_random,obj,3200492.0,2893366.0
4,30,first_fail,indomain_split_random,time,190.0,0.0004149309997956152
4,31,first_fail,indomain_split_random,obj,1247380.0,935980.0
4,31,first_fail,indomain_split_random,time,130.0,0.0003997590001745266
4,32,first_fail,indomain_split_random,obj,744082.0,482362.0
4,32,first_fail,indomain_split_random,time,140.0,0.0003872799998134724
4,33,first_fail,indomain_split_random,obj,1040668.0,874928.0
4,33,first_fail,indomain_split_random,time,110.0,0.00025887900028465083
4,34,first_fail,indomain_split_random,obj,731730.0,588930.0
4,34,first_fail,indomain_split_random,time,90.0,0.0002810420000969316
4,35,first_fail,indomain_split_random,obj,1377460.0,1260170.0
4,35,first_fail,indomain_split_random,time,100.0,0.000297526999929687
4,36,first_fail,indomain_split_random,obj,836076.0,502776.0
4,36,first_fail,indomain_split_random,time,110.0,0.000191307000022789
4,37,first_fail,indomain_split_random,obj,1527318.0,1237580.0
4,37,first_fail,indomain_split_random,time,100.0,0.0004350540002633352
4,38,first_fail,indomain_split_random,obj,815980.0,759160.0
4,38,first_fail,indomain_split_random,time,110.0,0.00025294300030509476
4,39,first_fail,indomain_split_random,obj,453504.0,214604.0
4,39,first_fail,indomain_split_random,time,140.0,0.00022612700013269205
4,40,first_fail,indomain_split_random,obj,1705300.0,1705300.0
4,40,first_fail,indomain_split_random,time,100.0,0.00024683799983904464
4,41,first_fail,indomain_split_random,obj,318050.0,318050.0
4,41,first_fail,indomain_split_random,time,100.0,0.000154778000251099
4,42,first_fail,indomain_split_random,obj,617830.0,616075.0
4,42,first_fail,indomain_split_random,time,120.0,0.0001822869999159593
4,43,first_fail,indomain_split_random,obj,297806.0,297806.0
4,43,first_fail,indomain_split_random,time,110.0,0.00019600500036176527
4,44,first_fail,indomain_split_random,obj,350048.0,261952.0
4,44,first_fail,indomain_split_random,time,100.0,0.0005316110000421759
4,45,first_fail,indomain_split_random,obj,728120.0,718490.0
4,45,first_fail,indomain_split_random,time,130.0,0.00021945099979348015
4,46,first_fail,indomain_split_random,obj,2536080.0,2409080.0
4,46,first_fail,indomain_split_random,time,90.0,0.0001992170000448823
4,47,first_fail,indomain_split_random,obj,1088416.0,697780.0
4,47,first_fail,indomain_split_random,time,160.0,0.0002182219996029744
4,48,first_fail,indomain_split_random,obj,750780.0,735390.0
4,48,first_fail,indomain_split_random,time,100.0,0.00019015900033991784
4,49,first_fail,indomain_split_random,obj,2496775.0,1905030.0
4,49,first_fail,indomain_split_random,time,100.0,0.0002533510005378048
4,50,first_fail,indomain_split_random,obj,167390.0,167390.0
4,50,first_fail,indomain_split_random,time,100.0,0.00017553699944983236
4,51,first_fail,indomain_split_random,obj,886864.0,295279.0
4,51,first_fail,indomain_split_random,time,110.0,0.00021749600000475766
4,52,first_fail,indomain_split_random,obj,1044160.0,856030.0
4,52,first_fail,indomain_split_random,time,120.0,0.0005513859996426618
4,53,first_fail,indomain_split_random,obj,2604980.0,2312120.0
4,53,first_fail,indomain_split_random,time,90.0,0.00035559099978854647
4,54,first_fail,indomain_split_random,obj,1099422.0,1007672.0
4,54,first_fail,indomain_split_random,time,170.0,0.0005023810008424334
4,55,first_fail,indomain_split_random,obj,1160262.0,373068.0
4,55,first_fail,indomain_split_random,time,100.0,0.00047584499952790793
4,56,first_fail,indomain_split_random,obj,1044562.0,976450.0
4,56,first_fail,indomain_split_random,time,120.0,0.00020228300036251312
4,57,first_fail,indomain_split_random,obj,463935.0,361350.0
4,57,first_fail,indomain_split_random,time,120.0,0.0006426629997804412
4,58,first_fail,indomain_split_random,obj,872070.0,872070.0
4,58,first_fail,indomain_split_random,time,190.0,0.00033066899959521834
4,59,first_fail,indomain_split_random,obj,797566.0,446066.0
4,59,first_fail,indomain_split_random,time,210.0,0.00021069400008855155
4,60,first_fail,indomain_split_random,obj,1642950.0,1388600.0
4,60,first_fail,indomain_split_random,time,130.0,0.0003957070002797991
4,61,first_fail,indomain_split_random,obj,518457.0,476753.0
4,61,first_fail,indomain_split_random,time,120.0,0.00017839899919636082
4,62,first_fail,indomain_split_random,obj,1831900.0,1676000.0
4,62,first_fail,indomain_split_random,time,100.0,0.0002475319997756742
4,63,first_fail,indomain_split_random,obj,1822827.0,1740763.0
4,63,first_fail,indomain_split_random,time,100.0,0.0001967489997696248
4,64,first_fail,indomain_split_random,obj,385140.0,385140.0
4,64,first_fail,indomain_split_random,time,90.0,0.00032603500039840583
4,65,first_fail,indomain_split_random,obj,1904886.0,1895586.0
4,65,first_fail,indomain_split_random,time,150.0,0.00032019200079957955
4,66,first_fail,indomain_split_random,obj,2003719.0,1607019.0
4,66,first_fail,indomain_split_random,time,230.0,0.00022179099960339954
4,67,first_fail,indomain_split_random,obj,760240.0,426087.0
4,67,first_fail,indomain_split_random,time,150.0,0.0005064330007371609
4,68,first_fail,indomain_split_random,obj,393522.0,306918.0
4,68,first_fail,indomain_split_random,time,110.0,0.0005793540003651287
4,69,first_fail,indomain_split_random,obj,2034215.0,1943005.0
4,69,first_fail,indomain_split_random,time,210.0,0.0004645119997803704
4,70,first_fail,indomain_split_random,obj,1303070.0,240969.0
4,70,first_fail,indomain_split_random,time,130.0,0.0005390609994719853
4,71,first_fail,indomain_split_random,obj,2461415.0,2169030.0
4,71,first_fail,indomain_split_random,time,120.0,0.00028345200007606763
4,72,first_fail,indomain_split_random,obj,2930884.0,2038048.0
4,72,first_fail,indomain_split_random,time,200.0,0.0001760989998729201
4,73,first_fail,indomain_split_random,obj,831645.0,826145.0
4,73,first_fail,indomain_split_random,time,90.0,0.00021676899996236898
4,74,first_fail,indomain_split_random,obj,1149388.0,1018008.0
4,74,first_fail,indomain_split_random,time,140.0,0.0005148259997440618
4,75,first_fail,indomain_split_random,obj,719639.0,553037.0
4,75,first_fail,indomain_split_random,time,120.0,0.0002034819999607862
4,76,first_fail,indomain_split_random,obj,704634.0,618078.0
4,76,first_fail,indomain_split_random,time,100.0,0.0002138580002792878
4,77,first_fail,indomain_split_random,obj,607300.0,399900.0
4,77,first_fail,indomain_split_random,time,110.0,0.0004218829999445006
4,78,first_fail,indomain_split_random,obj,1137776.0,814786.0
4,78,first_fail,indomain_split_random,time,120.0,0.00017827800002123695
4,79,first_fail,indomain_split_random,obj,3424430.0,3405430.0
4,79,first_fail,indomain_split_random,time,100.0,0.0002320080002391478
4,80,first_fail,indomain_split_random,obj,577020.0,394352.0
4,80,first_fail,indomain_split_random,time,100.0,0.00026750699998956406
4,81,first_fail,indomain_split_random,obj,4322900.0,4125800.0
4,81,first_fail,indomain_split_random,time,100.0,0.00024657900030433666
4,82,first_fail,indomain_split_random,obj,94745.0,92495.0
4,82,first_fail,indomain_split_random,time,100.0,0.0003468189997875015
4,83,first_fail,indomain_split_random,obj,1040260.0,900660.0
4,83,first_fail,indomain_split_random,time,100.0,0.0005699690000255941
4,84,first_fail,indomain_split_random,obj,734720.0,695348.0
4,84,first_fail,indomain_split_random,time,100.0,0.000190763999853516
4,85,first_fail,indomain_split_random,obj,479755.0,479755.0
4,85,first_fail,indomain_split_random,time,160.0,0.00029081899992888793
4,86,first_fail,indomain_split_random,obj,799860.0,799860.0
4,86,first_fail,indomain_split_random,time,150.0,0.00030830499963485636
4,87,first_fail,indomain_split_random,obj,1628154.0,1610224.0
4,87,first_fail,indomain_split_random,time,110.0,0.0004048250002597342
4,88,first_fail,indomain_split_random,obj,947825.0,947825.0
4,88,first_fail,indomain_split_random,time,100.0,0.0005441670000436716
4,89,first_fail,indomain_split_random,obj,911348.0,872470.0
4,89,first_fail,indomain_split_random,time,170.0,0.00020947200027876534
4,90,first_fail,indomain_split_random,obj,427590.0,427590.0
4,90,first_fail,indomain_split_random,time,210.0,0.0005181359993002843
4,91,first_fail,indomain_split_random,obj,1239830.0,985990.0
4,91,first_fail,indomain_split_random,time,120.0,0.00023137200059863972
4,92,first_fail,indomain_split_random,obj,1123114.0,1092722.0
4,92,first_fail,indomain_split_random,time,190.0,0.00035005899917450733
4,93,first_fail,indomain_split_random,obj,2816800.0,1819450.0
4,93,first_fail,indomain_split_random,time,90.0,0.00019237800006521866
4,94,first_fail,indomain_split_random,obj,719830.0,133630.0
4,94,first_fail,indomain_split_random,time,100.0,0.0001817519996620831
4,95,first_fail,indomain_split_random,obj,471456.0,423992.0
4,95,first_fail,indomain_split_random,time,110.0,0.0003746249994946993
4,96,first_fail,indomain_split_random,obj,1122290.0,586530.0
4,96,first_fail,indomain_split_random,time,100.0,0.0003238499994040467
4,97,first_fail,indomain_split_random,obj,388332.0,310532.0
4,97,first_fail,indomain_split_random,time,90.0,0.00048405300003651064
4,98,first_fail,indomain_split_random,obj,588930.0,432700.0
4,98,first_fail,indomain_split_random,time,100.0,0.0001797599998099031
4,99,first_fail,indomain_split_random,obj,378572.0,303172.0
4,99,first_fail,indomain_split_random,time,120.0,0.0002189739998357254
4,100,first_fail,indomain_split_random,obj,2570364.0,2184364.0
4,100,first_fail,indomain_split_random,time,90.0,0.000261008000052243
5,1,first_fail,indomain_split_random,obj,1076906.0,947306.0
5,1,first_fail,indomain_split_random,time,120.0,0.00019033599983231397
5,2,first_fail,indomain_split_random,obj,1689910.0,1100710.0
5,2,first_fail,indomain_split_random,time,90.0,0.00023424600021826336
5,3,first_fail,indomain_split_random,obj,244638.0,224498.0
5,3,first_fail,indomain_split_random,time,90.0,0.0003179380000801757
5,4,first_fail,indomain_split_random,obj,1228932.0,1228932.0
5,4,first_fail,indomain_split_random,time,90.0,0.0001549179996800376
5,5,first_fail,indomain_split_random,obj,1390424.0,1390424.0
5,5,first_fail,indomain_split_random,time,100.0,0.00016856700040079886
5,6,first_fail,indomain_split_random,obj,2899900.0,2444400.0
5,6,first_fail,indomain_split_random,time,100.0,0.00023116000011214055
5,7,first_fail,indomain_split_random,obj,1352900.0,1211300.0
5,7,first_fail,indomain_split_random,time,100.0,0.0001972919999388978
5,8,first_fail,indomain_split_random,obj,1516940.0,1486520.0
5,8,first_fail,indomain_split_random,time,90.0,0.0003458319997662329
5,9,first_fail,indomain_split_random,obj,483280.0,440920.0
5,9,first_fail,indomain_split_random,time,100.0,0.00019069800055149244
5,10,first_fail,indomain_split_random,obj,600030.0,407460.0
5,10,first_fail,indomain_split_random,time,100.0,0.0002075299998978153
5,11,first_fail,indomain_split_random,obj,1033506.0,776457.0
5,11,first_fail,indomain_split_random,time,110.0,0.00019120300021313597
5,12,first_fail,indomain_split_random,obj,1260670.0,1260670.0
5,12,first_fail,indomain_split_random,time,210.0,0.0001996889996007667
5,13,first_fail,indomain_split_random,obj,2307800.0,1734200.0
5,13,first_fail,indomain_split_random,time,140.0,0.000175329000740021
5,14,first_fail,indomain_split_random,obj,1397580.0,1321350.0
5,14,first_fail,indomain_split_random,time,110.0,0.0001931809993038769
5,15,first_fail,indomain_split_random,obj,1189572.0,1020074.0
5,15,first_fail,indomain_split_random,time,100.0,0.000221466000766668
5,16,first_fail,indomain_split_random,obj,342526.0,219190.0
5,16,first_fail,indomain_split_random,time,150.0,0.00023447100011253497
5,17,first_fail,indomain_split_random,obj,822710.0,479305.0
5,17,first_fail,indomain_split_random,time,110.0,0.0003615279993027798
5,18,first_fail,indomain_split_random,obj,1062825.0,652925.0
5,18,first_fail,indomain_split_random,time,110.0,0.0006716769994454808
5,19,first_fail,indomain_split_random,obj,899700.0,786600.0
5,19,first_fail,indomain_split_random,time,100.0,0.0001780359998519998
5,20,first_fail,indomain_split_random,obj,793200.0,793200.0
5,20,first_fail,indomain_split_random,time,100.0,0.0001994260001083603
5,21,first_fail,indomain_split_random,obj,714595.0,714595.0
5,21,first_fail,indomain_split_random,time,150.0,0.00019267700008640531
5,22,first_fail,indomain_split_random,obj,293650.0,293650.0
5,22,first_fail,indomain_split_random,time,110.0,0.00016516699997737305
5,23,first_fail,indomain_split_random,obj,1582934.0,1191654.0
5,23,first_fail,indomain_split_random,time,150.0,0.00019151299966324586
5,24,first_fail,indomain_split_random,obj,1507540.0,1505920.0
5,24,first_fail,indomain_split_random,time,100.0,0.00020630899962270632
5,25,first_fail,indomain_split_random,obj,2867910.0,2591670.0
5,25,first_fail,indomain_split_random,time,110.0,0.00020862700057477923
5,26,first_fail,indomain_split_random,obj,1891940.0,1581700.0
5,26,first_fail,indomain_split_random,time,100.0,0.00026929000068776077
5,27,first_fail,indomain_split_random,obj,801600.0,299800.0
5,27,first_fail,indomain_split_random,time,110.0,0.00017708999985188711
5,28,first_fail,indomain_split_random,obj,1424450.0,1424450.0
5,28,first_fail,indomain_split_random,time,110.0,0.0004008859996247338
5,29,first_fail,indomain_split_random,obj,2507430.0,1910140.0
5,29,first_fail,indomain_split_random,time,110.0,0.000315686999783793
5,30,first_fail,indomain_split_random,obj,3028574.0,2723366.0
5,30,first_fail,indomain_split_random,time,160.0,0.0005498910004462232
5,31,first_fail,indomain_split_random,obj,1294392.0,923492.0
5,31,first_fail,indomain_split_random,time,140.0,0.00044990300011704676
5,32,first_fail,indomain_split_random,obj,666098.0,402964.0
5,32,first_fail,indomain_split_random,time,130.0,0.0003957919998356374
5,33,first_fail,indomain_split_random,obj,1061559.0,895965.0
5,33,first_fail,indomain_split_random,time,120.0,0.00018799400004354538
5,34,first_fail,indomain_split_random,obj,658060.0,530860.0
5,34,first_fail,indomain_split_random,time,90.0,0.00022728000021743355
5,35,first_fail,indomain_split_random,obj,1151480.0,1028120.0
5,35,first_fail,indomain_split_random,time,100.0,0.00024196099911932833
5,36,first_fail,indomain_split_random,obj,774260.0,452660.0
5,36,first_fail,indomain_split_random,time,140.0,0.00022296399947663303
