day_num,household_num,result_type,model_type,"mip, gurobi","cp, gecode"
11,72,time,initial,120,70
11,73,time,initial,90,60
11,74,time,initial,100,70
11,75,time,initial,120,60
11,76,time,initial,120,70
11,77,time,initial,120,60
11,78,time,initial,150,70
11,79,time,initial,110,60
11,80,time,initial,120,60
11,81,time,initial,210,100
11,82,time,initial,120,60
11,83,time,initial,160,70
11,84,time,initial,110,70
11,85,time,initial,110,70
11,86,time,initial,170,70
11,87,time,initial,100,70
11,88,time,initial,170,60
11,89,time,initial,120,60
11,90,time,initial,140,60
11,91,time,initial,180,60
11,92,time,initial,130,70
11,93,time,initial,100,60
11,94,time,initial,150,70
11,95,time,initial,110,60
11,96,time,initial,90,60
11,97,time,initial,110,60
11,98,time,initial,140,70
11,99,time,initial,120,70
11,100,time,initial,150,60
12,1,time,initial,150,70
12,2,time,initial,120,70
12,3,time,initial,90,60
12,4,time,initial,110,70
12,5,time,initial,120,60
12,6,time,initial,100,60
12,7,time,initial,110,70
12,8,time,initial,120,70
12,9,time,initial,110,60
12,10,time,initial,120,60
12,11,time,initial,130,70
12,12,time,initial,110,70
12,13,time,initial,110,70
12,14,time,initial,120,60
12,15,time,initial,130,60
12,16,time,initial,100,60
12,17,time,initial,110,60
12,18,time,initial,250,80
12,19,time,initial,120,70
12,20,time,initial,120,60
12,21,time,initial,170,60
12,22,time,initial,100,60
12,23,time,initial,110,60
12,24,time,initial,100,60
12,25,time,initial,110,60
12,26,time,initial,110,60
12,27,time,initial,100,60
12,28,time,initial,110,70
12,29,time,initial,150,70
12,30,time,initial,110,70
12,31,time,initial,90,60
12,32,time,initial,120,70
12,33,time,initial,110,60
12,34,time,initial,110,70
12,35,time,initial,130,70
12,36,time,initial,110,90
12,37,time,initial,140,60
12,38,time,initial,110,70
12,39,time,initial,130,70
12,40,time,initial,130,70
12,41,time,initial,120,70
12,42,time,initial,110,70
12,43,time,initial,130,70
12,44,time,initial,100,70
12,45,time,initial,110,80
12,46,time,initial,110,60
12,47,time,initial,140,60
12,48,time,initial,110,60
12,49,time,initial,120,80
12,50,time,initial,120,70
12,51,time,initial,120,60
12,52,time,initial,160,70
12,53,time,initial,120,60
12,54,time,initial,90,60
12,55,time,initial,170,70
12,56,time,initial,120,60
12,57,time,initial,120,70
12,58,time,initial,110,60
12,59,time,initial,140,70
12,60,time,initial,110,60
12,61,time,initial,120,60
12,62,time,initial,120,60
12,63,time,initial,120,60
12,64,time,initial,130,70
12,65,time,initial,120,70
12,66,time,initial,120,60
12,67,time,initial,140,70
12,68,time,initial,130,60
12,69,time,initial,160,60
12,70,time,initial,110,70
12,71,time,initial,120,60
12,72,time,initial,120,70
12,73,time,initial,90,60
12,74,time,initial,100,70
12,75,time,initial,110,60
12,76,time,initial,120,70
12,77,time,initial,110,70
12,78,time,initial,150,60
12,79,time,initial,110,60
12,80,time,initial,140,70
12,81,time,initial,200,70
12,82,time,initial,110,60
12,83,time,initial,130,60
12,84,time,initial,110,70
12,85,time,initial,100,60
12,86,time,initial,360,70
12,87,time,initial,100,60
12,88,time,initial,150,60
12,89,time,initial,120,60
12,90,time,initial,120,60
12,91,time,initial,150,60
12,92,time,initial,130,70
12,93,time,initial,100,60
12,94,time,initial,200,90
12,95,time,initial,110,60
12,96,time,initial,100,70
12,97,time,initial,110,60
12,98,time,initial,130,60
12,99,time,initial,130,80
12,100,time,initial,130,60
