Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
1,63,1100,1100,5500,1100,1100
2,63,1100,1100,5500,1100,1100
3,63,1100,1100,5500,1100,1100
4,63,1100,1100,5500,1100,1100
5,63,1100,1100,5500,1100,1100
6,63,1100,1100,5500,1100,1100
7,63,1100,1100,5500,1100,1100
8,63,1100,1100,5500,1100,1100
9,63,1100,1100,5500,1100,1100
10,63,1100,1100,5500,1100,1100
11,63,1100,1100,5500,1100,1100
12,63,1100,1100,5500,1100,1100
1,64,900,900,4500,900,900
2,64,900,900,4500,900,900
3,64,900,900,4500,900,900
4,64,900,900,4500,900,900
5,64,900,900,4500,900,900
6,64,1450,1450,4500,1450,900
7,64,1450,1450,4500,1450,900
8,64,900,900,4500,900,900
9,64,900,900,4500,1450,900
10,64,900,900,4500,900,900
11,64,900,900,4500,900,900
12,64,900,900,4500,900,900
1,65,6000,6000,30000,6000,6000
2,65,6000,6000,30000,6000,6000
3,65,6000,6000,30000,6000,6000
4,65,6000,6000,30000,6000,6000
5,65,6000,6000,30000,6000,6000
6,65,6000,6000,30000,6000,6000
7,65,6000,6000,30000,6000,6000
8,65,6000,6000,30000,6000,6000
9,65,6000,6000,30000,6000,6000
10,65,6000,6000,30000,6000,6000
11,65,6000,6000,30000,6000,6000
12,65,6000,6000,30000,6000,6000
1,66,2400,2400,12000,2700,2400
2,66,2400,2400,12000,2400,2400
3,66,2400,2400,12000,2700,2400
4,66,2400,2400,12000,2400,2400
5,66,2400,2400,12000,2400,2400
6,66,2700,2700,12000,2400,2400
7,66,2400,2400,12000,2400,2400
8,66,2400,2400,12000,2400,2400
9,66,2700,2700,12000,2400,2400
10,66,2700,2700,12000,2400,2400
11,66,2400,2400,12000,2400,2400
12,66,2400,2400,12000,2400,2400
1,67,1200,1200,6000,1200,1200
2,67,1200,1200,6000,1200,1200
3,67,1200,1200,6000,1200,1200
4,67,1200,1200,6000,1200,1200
5,67,1200,1200,6000,1200,1200
6,67,1200,1200,6000,1200,1200
7,67,1200,1200,6000,1200,1200
8,67,1200,1200,6000,1200,1200
9,67,1200,1200,6000,1200,1200
10,67,1200,1200,6000,1200,1200
11,67,1200,1200,6000,1200,1200
12,67,1200,1200,6000,1200,1200
1,68,2400,2400,12000,2400,2400
2,68,2400,2400,12000,2400,2400
3,68,2400,2400,12000,2400,2400
4,68,2400,2400,12000,2400,2400
5,68,2400,2400,12000,2400,2400
6,68,2400,2400,12000,2400,2400
7,68,2400,2400,12000,2400,2400
8,68,2400,2400,12000,2400,2400
9,68,2400,2400,12000,2400,2400
10,68,2400,2400,12000,2400,2400
11,68,2400,2400,12000,2400,2400
12,68,2400,2400,12000,2400,2400
1,69,5600,5600,17500,5600,3500
2,69,5600,5600,17500,5600,3500
3,69,3500,3500,17500,3500,3500
4,69,5600,5600,17500,5600,3500
5,69,5600,5600,17500,5600,3500
6,69,5600,5600,17500,5600,3500
7,69,3500,3500,17500,3500,3500
8,69,5600,5600,17500,5600,3500
9,69,3500,3500,17500,3500,3500
10,69,3500,3500,17500,3500,3500
11,69,3500,3500,17500,3500,3500
12,69,3500,3500,17500,3500,3500
1,70,2400,2400,12000,2400,2400
2,70,2400,2400,12000,2400,2400
3,70,2400,2400,12000,2400,2400
4,70,2400,2400,12000,2400,2400
5,70,2400,2400,12000,2400,2400
6,70,2400,2400,12000,2400,2400
7,70,2400,2400,12000,2400,2400
8,70,2400,2400,12000,2400,2400
9,70,2400,2400,12000,2400,2400
10,70,2520,2520,12000,2500,2400
11,70,2400,2400,12000,2400,2400
12,70,2400,2400,12000,2400,2400
1,71,2400,2400,12000,2400,2400
2,71,2400,2400,12000,2400,2400
3,71,2400,2400,12000,2400,2400
4,71,2400,2400,12000,2400,2400
5,71,2400,2400,12000,2400,2400
6,71,3600,3600,12000,3600,2400
7,71,3600,3600,12000,3600,2400
8,71,3600,3600,12000,3600,2400
9,71,2400,2400,12000,2400,2400
10,71,2400,2400,12000,2400,2400
11,71,2400,2400,12000,2400,2400
12,71,2400,2400,12000,2400,2400
1,72,2000,2000,10000,2000,2000
2,72,2005,2005,10000,2005,2000
3,72,2005,2005,10000,2005,2000
4,72,2005,2005,10000,2005,2000
5,72,2005,2005,10000,2005,2000
6,72,2005,2005,10000,2005,2000
7,72,2005,2005,10000,2005,2000
8,72,2005,2005,10000,2005,2000
9,72,2000,2000,10000,2000,2000
10,72,2050,2050,10000,2050,2000
11,72,2000,2000,10000,2000,2000
12,72,2005,2005,10000,2005,2000
1,73,5050,5050,25000,5050,6000
2,73,5050,5050,25000,5050,6000
3,73,5050,5050,25000,5050,6000
4,73,5050,5050,25000,5050,6000
5,73,5050,5050,25000,5050,6000
6,73,6250,6250,25000,6250,6000
7,73,6200,6200,25000,6200,6000
8,73,6250,6250,25000,6250,6000
9,73,5050,5050,25000,5050,6000
10,73,5050,5050,25000,5050,6000
11,73,5050,5050,25000,5050,6000
12,73,5050,5050,25000,5050,6000
1,74,2400,2400,12000,2400,2400
2,74,2400,2400,12000,2400,2400
3,74,2400,2400,12000,2400,2400
4,74,2400,2400,12000,2400,2400
5,74,2400,2400,12000,2400,2400
6,74,2400,2400,12000,2400,2400
7,74,2400,2400,12000,2400,2400
8,74,2400,2400,12000,2400,2400
9,74,2400,2400,12000,2400,2400
10,74,2400,2400,12000,2400,2400
11,74,2400,2400,12000,2400,2400
12,74,2400,2400,12000,2400,2400
1,75,1100,1100,5500,1100,1100
2,75,1100,1100,5500,1100,1100
3,75,1100,1100,5500,1100,1100
4,75,1100,1100,5500,1100,1100
5,75,1100,1100,5500,1100,1100
6,75,1100,1100,5500,1100,1100
7,75,1100,1100,5500,1100,1100
8,75,1100,1100,5500,1100,1100
9,75,1100,1100,5500,1100,1100
10,75,1100,1100,5500,1100,1100
11,75,1100,1100,5500,1100,1100
12,75,1100,1100,5500,1100,1100
1,76,500,500,2500,500,500
2,76,500,500,2500,500,500
3,76,500,500,2500,500,500
4,76,500,500,2500,500,500
5,76,500,500,2500,500,500
6,76,500,500,2500,545,500
7,76,500,500,2500,545,500
8,76,500,500,2500,500,500
9,76,500,500,2500,500,500
10,76,500,500,2500,500,500
11,76,500,500,2500,500,500
12,76,500,500,2500,500,500
1,77,700,700,3500,700,700
2,77,700,700,3500,700,700
3,77,700,700,3500,700,700
4,77,700,700,3500,700,700
5,77,700,700,3500,700,700
6,77,700,700,3500,700,700
7,77,700,700,3500,700,700
8,77,700,700,3500,700,700
9,77,700,700,3500,700,700
10,77,700,700,3500,700,700
11,77,700,700,3500,700,700
12,77,700,700,3500,700,700
1,78,3510,3510,17500,3510,3500
2,78,3510,3510,17500,3510,3500
3,78,3510,3510,17500,3510,3500
4,78,3510,3510,17500,3510,3500
5,78,3510,3510,17500,3510,3500
6,78,3510,3510,17500,3510,3500
7,78,3500,3500,17500,3500,3500
8,78,5800,5800,17500,5800,3500
9,78,3500,3500,17500,3500,3500
10,78,3510,3510,17500,3510,3500
11,78,3510,3510,17500,3510,3500
12,78,3510,3510,17500,3510,3500
1,79,2700,2700,12000,2700,2700
2,79,2700,2700,12000,2700,2700
3,79,2700,2700,12000,2700,2700
4,79,2700,2700,12000,2700,2700
5,79,3600,3900,12000,3600,2700
6,79,2700,2700,12000,2700,2700
7,79,2700,2700,12000,2700,2700
8,79,2700,2700,12000,2700,2700
9,79,2700,2700,12000,2700,2700
10,79,3900,3900,12000,3900,2700
11,79,2700,2700,12000,2700,2700
12,79,2700,2700,12000,2700,2700
1,80,6000,6140,30000,6140,6000
2,80,6140,6140,30000,6140,6000
3,80,6000,6140,30000,6000,6000
4,80,6140,6140,30000,6140,6000
5,80,6140,6140,30000,6140,6000
6,80,6140,6140,30000,6140,6000
7,80,6000,6140,30000,6000,6000
8,80,6140,6140,30000,6140,6000
9,80,6140,6140,30000,6140,6000
10,80,6140,6140,30000,6140,6000
11,80,6000,6140,30000,6000,6000
12,80,6000,6140,30000,6000,6000
1,81,5000,5000,25000,5000,5000
2,81,5000,5000,25000,5000,5000
3,81,5000,5000,25000,5000,5000
4,81,5210,5210,25000,5000,5000
5,81,7200,7200,25000,5000,5000
6,81,5000,5000,25000,5300,5000
7,81,5210,5210,25000,5000,5000
8,81,5210,5210,25000,5000,5000
9,81,5210,5210,25000,5000,5000
10,81,7200,7200,25000,5000,5000
11,81,7200,7200,25000,5000,5000
12,81,7200,7200,25000,5000,5000
1,82,700,700,3500,700,700
2,82,700,700,3500,700,700
3,82,700,700,3500,700,700
4,82,700,700,3500,700,700
5,82,700,700,3500,700,700
6,82,700,700,3500,700,700
7,82,700,700,3500,700,700
8,82,700,700,3500,700,700
9,82,700,700,3500,700,700
10,82,700,700,3500,700,700
11,82,700,700,3500,700,700
12,82,700,700,3500,700,700
1,83,2500,2500,12000,2500,2400
2,83,2400,2400,12000,2400,2400
3,83,2400,2400,12000,2400,2400
4,83,2400,2400,12000,2400,2400
5,83,2400,2400,12000,2400,2400
6,83,2400,2400,12000,2400,2400
7,83,2400,2400,12000,2400,2400
8,83,2400,2400,12000,2400,2400
9,83,2400,2400,12000,2400,2400
10,83,2400,2400,12000,2400,2400
11,83,2400,2400,12000,2400,2400
12,83,2500,2500,12000,2500,2400
1,84,1100,1100,5500,1100,1115
2,84,1200,1200,5500,1200,1115
3,84,1100,1100,5500,1105,1115
4,84,1100,1100,5500,1100,1115
5,84,1105,1105,5500,1100,1115
6,84,1100,1100,5500,1100,1115
7,84,1100,1100,5500,1100,1115
8,84,1100,1100,5500,1100,1115
9,84,1100,1100,5500,1100,1115
10,84,1100,1100,5500,1100,1115
11,84,1100,1100,5500,1105,1115
12,84,1100,1100,5500,1100,1115
1,85,1000,1000,5000,1000,1000
2,85,1000,1000,5000,1000,1000
3,85,1000,1000,5000,1000,1000
4,85,1000,1000,5000,1000,1000
5,85,1000,1000,5000,1000,1000
6,85,1000,1000,5000,1000,1000
7,85,1000,1000,5000,1000,1000
8,85,1000,1000,5000,1000,1000
9,85,1000,1000,5000,1000,1000
10,85,1000,1000,5000,1000,1000
11,85,1000,1000,5000,1000,1000
12,85,1000,1000,5000,1000,1000
1,86,1500,1500,7500,1500,1500
2,86,1500,1500,7500,1500,1500
3,86,1648,1648,7500,1648,1500
4,86,1500,1500,7500,1500,1500
5,86,1500,1500,7500,1500,1500
6,86,1500,1500,7500,1500,1500
7,86,1500,1500,7500,1500,1500
8,86,1500,1500,7500,1500,1500
9,86,1500,1500,7500,1500,1500
10,86,1648,1648,7500,1648,1500
11,86,1500,1500,7500,1500,1500
12,86,1500,1500,7500,1500,1500
1,87,2400,2400,12000,2400,4800
2,87,2400,2400,12000,2400,4800
3,87,2400,2400,12000,2400,4800
4,87,4800,4800,12000,4800,4800
5,87,2400,2400,12000,2400,4800
6,87,4800,4800,12000,4800,4800
7,87,4800,4800,12000,4800,4800
8,87,4800,4800,12000,4800,4800
9,87,4800,4800,12000,4800,4800
10,87,4800,4800,12000,4800,4800
11,87,2400,2400,12000,2400,4800
12,87,4800,4800,12000,4800,4800
1,88,1200,1200,6000,1200,1200
2,88,1200,1200,6000,1200,1200
3,88,1200,1200,6000,1200,1200
4,88,1200,1200,6000,1200,1200
5,88,1200,1200,6000,1200,1200
6,88,1200,1200,6000,1200,1200
7,88,1200,1200,6000,1200,1200
8,88,1200,1200,6000,1200,1200
9,88,1200,1200,6000,1200,1200
10,88,1200,1200,6000,1200,1200
11,88,1200,1200,6000,1200,1200
12,88,1200,1200,6000,1200,1200
1,89,1200,1200,6000,1200,1200
2,89,1200,1200,6000,1200,1200
3,89,1200,1200,6000,1200,1200
4,89,1200,1200,6000,1200,1200
5,89,1200,1200,6000,1200,1200
6,89,1200,1200,6000,1200,1200
7,89,1200,1200,6000,1200,1200
8,89,1200,1200,6000,1200,1200
9,89,1200,1200,6000,1200,1200
10,89,1200,1200,6000,1200,1200
11,89,1200,1200,6000,1200,1200
12,89,1200,1200,6000,1200,1200
1,90,2000,2000,10000,2000,3100
2,90,2000,2000,10000,2000,3100
3,90,2000,2000,10000,2000,3100
4,90,2000,2000,10000,2000,3100
5,90,2000,2000,10000,2000,3100
6,90,2000,2000,10000,2000,3100
7,90,2000,2000,10000,2000,3100
8,90,2000,2000,10000,2000,3100
9,90,2000,2000,10000,2000,3100
10,90,2000,2000,10000,2000,3100
11,90,2000,2000,10000,2000,3100
12,90,2000,2000,10000,2000,3100
1,91,3000,3000,10000,3000,2000
2,91,3000,3000,10000,3000,2000
3,91,2000,2000,10000,2000,2000
4,91,3000,3000,10000,3000,2000
5,91,2000,2000,10000,2000,2000
6,91,2000,2000,10000,2000,2000
7,91,2000,2000,10000,2000,2000
8,91,2000,2000,10000,2000,2000
9,91,2000,2000,10000,2000,2000
10,91,3000,3000,10000,3000,2000
11,91,2000,2000,10000,2000,2000
12,91,3000,3000,10000,3000,2000
1,92,2400,2400,12000,2400,2400
2,92,2400,2400,12000,2400,2400
3,92,2520,2520,12000,2400,2400
4,92,2400,2400,12000,2400,2400
5,92,2400,2400,12000,2400,2400
6,92,2400,2400,12000,2400,2400
7,92,2400,2400,12000,2400,2400
8,92,2400,2400,12000,2400,2400
9,92,2520,2520,12000,2400,2400
10,92,2520,2520,12000,2400,2400
11,92,2520,2520,12000,2400,2400
12,92,2400,2400,12000,2400,2400
1,93,7100,7100,25000,7100,5000
2,93,5000,5000,25000,5000,5000
3,93,5000,5000,25000,5000,5000
4,93,7100,7100,25000,7100,5000
5,93,7100,7100,25000,7100,5000
6,93,7100,7100,25000,7100,5000
7,93,5000,7100,25000,7100,5000
8,93,7100,7100,25000,7100,5000
9,93,5000,5000,25000,5000,5000
10,93,5000,5000,25000,5000,5000
11,93,5000,5000,25000,5000,5000
12,93,7100,7100,25000,7100,5000
1,94,2000,2000,10000,2000,2000
2,94,2000,2000,10000,2000,2000
3,94,2000,2000,10000,2000,2000
4,94,2000,2000,10000,2000,2000
5,94,2000,2000,10000,2000,2000
6,94,2000,2000,10000,2000,2000
7,94,2000,2000,10000,2000,2000
8,94,2000,2000,10000,2056,2000
9,94,2068,2068,10000,2000,2000
10,94,2000,2000,10000,2000,2000
11,94,2000,2000,10000,2000,2000
12,94,2000,2000,10000,2000,2000
1,95,2000,2000,10000,2000,2000
2,95,2050,2050,10000,2050,2000
3,95,2000,2000,10000,2000,2000
4,95,2000,2000,10000,2000,2000
5,95,2000,2000,10000,2004,2000
6,95,2000,2000,10000,2004,2000
7,95,2120,2120,10000,2000,2000
8,95,2120,2120,10000,2004,2000
9,95,2004,2004,10000,2004,2000
10,95,2000,2000,10000,2000,2000
11,95,2000,2000,10000,2000,2000
12,95,2000,2000,10000,2000,2000
1,96,900,900,4500,900,900
2,96,900,900,4500,900,900
3,96,900,900,4500,900,900
4,96,900,900,4500,900,900
5,96,900,900,4500,900,900
6,96,900,900,4500,900,900
7,96,900,900,4500,900,900
8,96,900,900,4500,900,900
9,96,900,900,4500,900,900
10,96,900,900,4500,900,900
11,96,900,900,4500,900,900
12,96,900,900,4500,900,900
1,97,2400,2400,12000,2400,2400
2,97,2400,2400,12000,2400,2400
3,97,2400,2400,12000,2400,2400
4,97,2400,2400,12000,2400,2400
5,97,2400,2400,12000,2400,2400
6,97,2400,2400,12000,2400,2400
7,97,2400,2400,12000,2400,2400
8,97,2400,2400,12000,2400,2400
9,97,2400,2400,12000,2400,2400
10,97,2400,2400,12000,2400,2400
11,97,2400,2400,12000,2400,2400
12,97,2400,2400,12000,2400,2400
1,98,3600,3600,18000,3600,3600
2,98,3600,3600,18000,3600,3600
3,98,3600,3600,18000,3600,3600
4,98,3600,3600,18000,3600,3600
5,98,3600,3600,18000,3600,3600
6,98,3600,3600,18000,3600,3600
7,98,3600,3600,18000,3600,3600
8,98,3600,3600,18000,3600,3600
9,98,3600,3600,18000,3600,3600
10,98,3600,3600,18000,3600,3600
11,98,3600,3600,18000,3600,3600
12,98,3600,3600,18000,3600,3600
1,99,2950,2950,12000,2450,2400
2,99,2950,2950,12000,2400,2400
3,99,2400,2400,12000,2450,2400
4,99,2400,2400,12000,2450,2400
5,99,2400,2400,12000,2450,2400
6,99,2950,2950,12000,2450,2400
7,99,2950,2950,12000,2450,2400
8,99,2950,2950,12000,2450,2400
9,99,2400,2400,12000,2400,2400
10,99,2400,2400,12000,2450,2400
11,99,2400,2400,12000,2400,2400
12,99,2400,2400,12000,2400,2400
1,100,1000,1000,5000,1000,1000
2,100,1000,1000,5000,1000,1000
3,100,1000,1000,5000,1000,1000
4,100,1000,1000,5000,1000,1000
5,100,1000,1000,5000,1000,1000
6,100,1000,1000,5000,1000,1000
7,100,1000,1000,5000,1000,1000
8,100,1000,1000,5000,1000,1000
9,100,1000,1000,5000,1000,1000
10,100,1000,1000,5000,1000,1000
11,100,1000,1000,5000,1000,1000
12,100,1000,1000,5000,1000,1000
