,,,,,Gecode,Gurobi,OGSA,Preferred,Objective Ratio,,
,,,,,Modified,Modified,Modified,Modified,Modified,,
Month,House,Variable choices,Constraint variables,Result,,,,,,,
9,38,anti_first_fail,indomain_min,obj,1562454,1562454,1562454,2157954,1,,28%
9,38,anti_first_fail,indomain_min,time,60,70,0.000194264,,3.24E-06,,
9,39,anti_first_fail,indomain_min,obj,1327350,1327350,1327350,1396750,1,,5%
9,39,anti_first_fail,indomain_min,time,60,70,0.000211001,,3.52E-06,,
9,40,anti_first_fail,indomain_min,obj,875160,875160,875160,1077960,1,,19%
9,40,anti_first_fail,indomain_min,time,50,90,0.000210652,,4.21E-06,,
9,41,anti_first_fail,indomain_min,obj,655366,655366,706366,553066,1.077819112,,-28%
9,41,anti_first_fail,indomain_min,time,60,80,0.000209362,,3.49E-06,,
9,42,anti_first_fail,indomain_min,obj,495676,495676,495676,904776,1,,45%
9,42,anti_first_fail,indomain_min,time,60,70,0.000210185,,3.50E-06,,
9,43,anti_first_fail,indomain_min,obj,1963200,1963200,1963200,2632350,1,,25%
9,43,anti_first_fail,indomain_min,time,60,70,0.000200252,,3.34E-06,,
9,44,anti_first_fail,indomain_min,obj,819242,819242,825432,839627,1.007555765,,2%
9,44,anti_first_fail,indomain_min,time,60,80,0.000201323,,3.36E-06,,
9,45,anti_first_fail,indomain_min,obj,943015,943015,943015,964400,1,,2%
9,45,anti_first_fail,indomain_min,time,60,100,0.000257251,,4.29E-06,,
9,46,anti_first_fail,indomain_min,obj,1822300,1822300,1822300,2002150,1,,9%
9,46,anti_first_fail,indomain_min,time,50,80,0.000234071,,4.68E-06,,
9,47,anti_first_fail,indomain_min,obj,59248,59248,94284,65496,1.591344856,,-44%
9,47,anti_first_fail,indomain_min,time,60,80,0.000209661,,3.49E-06,,
9,48,anti_first_fail,indomain_min,obj,249850,249850,249850,269450,1,,7%
9,48,anti_first_fail,indomain_min,time,50,60,0.00019059,,3.81E-06,,
9,49,anti_first_fail,indomain_min,obj,1827208,1827208,1827208,3426148,1,,47%
9,49,anti_first_fail,indomain_min,time,50,90,0.000244484,,4.89E-06,,
9,50,anti_first_fail,indomain_min,obj,186594,186594,245364,290394,1.314961896,,16%
9,50,anti_first_fail,indomain_min,time,60,80,0.000213695,,3.56E-06,,
9,51,anti_first_fail,indomain_min,obj,303235,303235,303235,458635,1,,34%
9,51,anti_first_fail,indomain_min,time,60,80,0.000200182,,3.34E-06,,
9,52,anti_first_fail,indomain_min,obj,939172,939172,939172,998472,1,,6%
9,52,anti_first_fail,indomain_min,time,60,70,0.000190307,,3.17E-06,,
9,53,anti_first_fail,indomain_min,obj,1216898,1216898,1240043,1711755,1.019019671,,28%
9,53,anti_first_fail,indomain_min,time,50,100,0.000243534,,4.87E-06,,
9,54,anti_first_fail,indomain_min,obj,1845800,1845800,1845800,2647100,1,,30%
9,54,anti_first_fail,indomain_min,time,50,70,0.000191197,,3.82E-06,,
9,55,anti_first_fail,indomain_min,obj,619334,619334,619334,589034,1,,-5%
9,55,anti_first_fail,indomain_min,time,60,90,0.00020425,,3.40E-06,,
9,56,anti_first_fail,indomain_min,obj,1321579,1321579,1321579,1666579,1,,21%
9,56,anti_first_fail,indomain_min,time,50,60,0.0001919,,3.84E-06,,
9,57,anti_first_fail,indomain_min,obj,2135750,2135750,2135750,2549900,1,,16%
9,57,anti_first_fail,indomain_min,time,90,80,0.000330913,,3.68E-06,,
9,58,anti_first_fail,indomain_min,obj,2604100,2604100,2604100,3317800,1,,22%
9,58,anti_first_fail,indomain_min,time,60,70,0.000191364,,3.19E-06,,
9,59,anti_first_fail,indomain_min,obj,241891,241891,241891,226091,1,,-7%
9,59,anti_first_fail,indomain_min,time,60,90,0.000220647,,3.68E-06,,
9,60,anti_first_fail,indomain_min,obj,1847000,1847000,1873700,2745600,1.014455874,,32%
9,60,anti_first_fail,indomain_min,time,50,90,0.000214355,,4.29E-06,,
9,61,anti_first_fail,indomain_min,obj,449300,449300,449300,446700,1,,-1%
9,61,anti_first_fail,indomain_min,time,60,80,0.000208641,,3.48E-06,,
9,62,anti_first_fail,indomain_min,obj,1500300,1500300,1500300,1582000,1,,5%
9,62,anti_first_fail,indomain_min,time,50,80,0.000211555,,4.23E-06,,
9,63,anti_first_fail,indomain_min,obj,422988,422988,422988,463028,1,,9%
9,63,anti_first_fail,indomain_min,time,60,80,0.000203025,,3.38E-06,,
9,64,anti_first_fail,indomain_min,obj,457728,457728,457728,541428,1,,15%
9,64,anti_first_fail,indomain_min,time,50,70,0.000217749,,4.35E-06,,
9,65,anti_first_fail,indomain_min,obj,2971680,2971680,2971680,5881980,1,,49%
9,65,anti_first_fail,indomain_min,time,60,130,0.000197442,,3.29E-06,,
9,66,anti_first_fail,indomain_min,obj,785552,785552,821752,904156,1.046082245,,9%
9,66,anti_first_fail,indomain_min,time,60,80,0.000191352,,3.19E-06,,
9,67,anti_first_fail,indomain_min,obj,931260,931260,931260,932160,1,,0%
9,67,anti_first_fail,indomain_min,time,50,70,0.000203183,,4.06E-06,,
9,68,anti_first_fail,indomain_min,obj,558410,558410,577310,657010,1.033846099,,12%
9,68,anti_first_fail,indomain_min,time,60,80,0.000211381,,3.52E-06,,
9,69,anti_first_fail,indomain_min,obj,1937977,1937977,1937977,3533701,1,,45%
9,69,anti_first_fail,indomain_min,time,60,80,0.000204382,,3.41E-06,,
9,70,anti_first_fail,indomain_min,obj,361724,361724,367384,403824,1.015647289,,9%
9,70,anti_first_fail,indomain_min,time,60,80,0.000216376,,3.61E-06,,
9,71,anti_first_fail,indomain_min,obj,1465290,1465290,1465290,2404890,1,,39%
9,71,anti_first_fail,indomain_min,time,60,60,0.00019489,,3.25E-06,,
9,72,anti_first_fail,indomain_min,obj,683990,683990,683990,829780,1,,18%
9,72,anti_first_fail,indomain_min,time,50,90,0.000193014,,3.86E-06,,
9,73,anti_first_fail,indomain_min,obj,3313050,3313050,3313050,3702050,1,,11%
9,73,anti_first_fail,indomain_min,time,60,70,0.000204306,,3.41E-06,,
9,74,anti_first_fail,indomain_min,obj,1658250,1658250,1756500,1629300,1.059249209,,-8%
9,74,anti_first_fail,indomain_min,time,60,100,0.000211748,,3.53E-06,,
9,75,anti_first_fail,indomain_min,obj,1016128,1016128,1016128,1100728,1,,8%
9,75,anti_first_fail,indomain_min,time,60,80,0.00020817,,3.47E-06,,
9,76,anti_first_fail,indomain_min,obj,338385,338385,404645,474285,1.195812462,,15%
9,76,anti_first_fail,indomain_min,time,60,110,0.000251797,,4.20E-06,,
9,77,anti_first_fail,indomain_min,obj,400419,400419,400419,201584,1,,-99%
9,77,anti_first_fail,indomain_min,time,50,90,0.000243393,,4.87E-06,,
9,78,anti_first_fail,indomain_min,obj,3319540,3319540,3319540,3616340,1,,8%
9,78,anti_first_fail,indomain_min,time,60,80,0.000221703,,3.70E-06,,
9,79,anti_first_fail,indomain_min,obj,970980,970980,970980,980280,1,,1%
9,79,anti_first_fail,indomain_min,time,50,90,0.000211254,,4.23E-06,,
9,80,anti_first_fail,indomain_min,obj,802100,802100,802100,842280,1,,5%
9,80,anti_first_fail,indomain_min,time,60,90,0.000254624,,4.24E-06,,
9,81,anti_first_fail,indomain_min,obj,3610632,3610632,3766245,4776425,1.043098549,,21%
9,81,anti_first_fail,indomain_min,time,50,80,0.000210633,,4.21E-06,,
9,82,anti_first_fail,indomain_min,obj,206654,206654,206654,318654,1,,35%
9,82,anti_first_fail,indomain_min,time,70,70,0.000453536,,6.48E-06,,
9,83,anti_first_fail,indomain_min,obj,459430,459430,459430,591430,1,,22%
9,83,anti_first_fail,indomain_min,time,60,90,0.000204055,,3.40E-06,,
9,84,anti_first_fail,indomain_min,obj,307631,307631,307979,205979,1.001131225,,-50%
9,84,anti_first_fail,indomain_min,time,80,100,0.000224652,,2.81E-06,,
9,85,anti_first_fail,indomain_min,obj,314904,314904,314904,354239,1,,11%
9,85,anti_first_fail,indomain_min,time,70,80,0.000200697,,2.87E-06,,
9,86,anti_first_fail,indomain_min,obj,1182652,1182652,1213312,1384412,1.025924786,,12%
9,86,anti_first_fail,indomain_min,time,50,80,0.000193439,,3.87E-06,,
9,87,anti_first_fail,indomain_min,obj,2121096,2121096,2121096,2520096,1,,16%
9,87,anti_first_fail,indomain_min,time,60,80,0.000212914,,3.55E-06,,
9,88,anti_first_fail,indomain_min,obj,546970,546970,546970,584170,1,,6%
9,88,anti_first_fail,indomain_min,time,60,80,0.000191958,,3.20E-06,,
9,89,anti_first_fail,indomain_min,obj,431160,431160,431160,435260,1,,1%
9,89,anti_first_fail,indomain_min,time,50,70,0.000202983,,4.06E-06,,
9,90,anti_first_fail,indomain_min,obj,1443989,1443989,1445589,2173889,1.001108042,,34%
9,90,anti_first_fail,indomain_min,time,60,90,0.000207044,,3.45E-06,,
9,91,anti_first_fail,indomain_min,obj,1163808,1163808,1163808,1444308,1,,19%
9,91,anti_first_fail,indomain_min,time,60,60,0.00019177,,3.20E-06,,
9,92,anti_first_fail,indomain_min,obj,1078350,1078350,1156355,996875,1.072337367,,-16%
9,92,anti_first_fail,indomain_min,time,60,100,0.0002096,,3.49E-06,,
9,93,anti_first_fail,indomain_min,obj,2300540,2300540,2300540,2768740,1,,17%
9,93,anti_first_fail,indomain_min,time,60,90,0.000208899,,3.48E-06,,
9,94,anti_first_fail,indomain_min,obj,1386700,1386700,1628872,1862768,1.174639071,,13%
9,94,anti_first_fail,indomain_min,time,60,90,0.000203205,,3.39E-06,,
9,95,anti_first_fail,indomain_min,obj,455248,455248,455248,656628,1,,31%
9,95,anti_first_fail,indomain_min,time,60,80,0.00022084,,3.68E-06,,
9,96,anti_first_fail,indomain_min,obj,737400,737400,737400,737400,1,,0%
9,96,anti_first_fail,indomain_min,time,60,70,0.000232897,,3.88E-06,,
9,97,anti_first_fail,indomain_min,obj,243190,243190,248814,288414,1.023125951,,14%
9,97,anti_first_fail,indomain_min,time,60,190,0.000204651,,3.41E-06,,
9,98,anti_first_fail,indomain_min,obj,2328852,2328852,2328852,2617652,1,,11%
9,98,anti_first_fail,indomain_min,time,60,70,0.00020819,,3.47E-06,,
9,99,anti_first_fail,indomain_min,obj,944979,944979,993051,1008684,1.050870972,,2%
9,99,anti_first_fail,indomain_min,time,60,80,0.000217489,,3.62E-06,,
9,100,anti_first_fail,indomain_min,obj,359454,359454,560198,189890,1.558469234,,-195%
9,100,anti_first_fail,indomain_min,time,60,100,0.000205774,,3.43E-06,,
10,1,anti_first_fail,indomain_min,obj,546070,546070,546070,613430,1,,11%
10,1,anti_first_fail,indomain_min,time,50,80,0.000203705,,4.07E-06,,
10,2,anti_first_fail,indomain_min,obj,1351851,1351851,1351851,2091216,1,,35%
10,2,anti_first_fail,indomain_min,time,60,80,0.000202465,,3.37E-06,,
10,3,anti_first_fail,indomain_min,obj,750798,750798,750798,829428,1,,9%
10,3,anti_first_fail,indomain_min,time,50,80,0.000279895,,5.60E-06,,
10,4,anti_first_fail,indomain_min,obj,3026810,3026810,3026810,3172910,1,,5%
10,4,anti_first_fail,indomain_min,time,70,70,0.000192022,,2.74E-06,,
10,5,anti_first_fail,indomain_min,obj,2311004,2311004,2311004,2974404,1,,22%
10,5,anti_first_fail,indomain_min,time,130,120,0.000507743,,3.91E-06,,
10,6,anti_first_fail,indomain_min,obj,1692760,1692760,1959620,2077520,1.157647865,,6%
10,6,anti_first_fail,indomain_min,time,60,130,0.000371676,,6.19E-06,,
10,7,anti_first_fail,indomain_min,obj,1589400,1589400,1589400,1670900,1,,5%
10,7,anti_first_fail,indomain_min,time,70,90,0.000275194,,3.93E-06,,
10,8,anti_first_fail,indomain_min,obj,2514444,2514444,2514444,3429552,1,,27%
10,8,anti_first_fail,indomain_min,time,60,100,0.000282776,,4.71E-06,,
10,9,anti_first_fail,indomain_min,obj,2037324,2037324,2037324,2494324,1,,18%
10,9,anti_first_fail,indomain_min,time,60,80,0.000248406,,4.14E-06,,
10,10,anti_first_fail,indomain_min,obj,2438580,2438580,2438580,2542880,1,,4%
10,10,anti_first_fail,indomain_min,time,60,70,0.000192577,,3.21E-06,,
10,11,anti_first_fail,indomain_min,obj,1518600,1518600,1518600,1602000,1,,5%
10,11,anti_first_fail,indomain_min,time,60,70,0.000220395,,3.67E-06,,
10,12,anti_first_fail,indomain_min,obj,317752,317752,339388,220776,1.068090838,,-54%
10,12,anti_first_fail,indomain_min,time,60,100,0.000197974,,3.30E-06,,
10,13,anti_first_fail,indomain_min,obj,1633990,1633990,1633990,1667790,1,,2%
10,13,anti_first_fail,indomain_min,time,60,80,0.000227571,,3.79E-06,,
10,14,anti_first_fail,indomain_min,obj,277160,277160,277160,280850,1,,1%
10,14,anti_first_fail,indomain_min,time,60,110,0.000209155,,3.49E-06,,
10,15,anti_first_fail,indomain_min,obj,2267640,2267640,2429040,2750140,1.071175319,,12%
10,15,anti_first_fail,indomain_min,time,60,90,0.000225182,,3.75E-06,,
10,16,anti_first_fail,indomain_min,obj,1656136,1656136,1784812,1908140,1.077696518,,6%
10,16,anti_first_fail,indomain_min,time,60,80,0.00019522,,3.25E-06,,
10,17,anti_first_fail,indomain_min,obj,4518600,4518600,4518600,4904000,1,,8%
10,17,anti_first_fail,indomain_min,time,60,70,0.000196563,,3.28E-06,,
10,18,anti_first_fail,indomain_min,obj,962593,962593,962593,1013521,1,,5%
10,18,anti_first_fail,indomain_min,time,70,100,0.000201635,,2.88E-06,,
10,19,anti_first_fail,indomain_min,obj,1429230,1429230,1429230,1872330,1,,24%
10,19,anti_first_fail,indomain_min,time,50,70,0.00019656,,3.93E-06,,
10,20,anti_first_fail,indomain_min,obj,345145,345145,345145,345145,1,,0%
10,20,anti_first_fail,indomain_min,time,70,90,0.000210922,,3.01E-06,,
10,21,anti_first_fail,indomain_min,obj,619642,619642,619642,632542,1,,2%
10,21,anti_first_fail,indomain_min,time,60,80,0.000206045,,3.43E-06,,
10,22,anti_first_fail,indomain_min,obj,385016,385016,385016,406516,1,,5%
10,22,anti_first_fail,indomain_min,time,60,80,0.000199765,,3.33E-06,,
10,23,anti_first_fail,indomain_min,obj,1781600,1781600,1781600,2189200,1,,19%
10,23,anti_first_fail,indomain_min,time,60,90,0.000228179,,3.80E-06,,
10,24,anti_first_fail,indomain_min,obj,800950,800950,800950,834400,1,,4%
10,24,anti_first_fail,indomain_min,time,60,90,0.000197234,,3.29E-06,,
10,25,anti_first_fail,indomain_min,obj,646095,646095,653395,735095,1.011298648,,11%
10,25,anti_first_fail,indomain_min,time,60,80,0.000233202,,3.89E-06,,
10,26,anti_first_fail,indomain_min,obj,695542,695542,713454,785454,1.025752579,,9%
10,26,anti_first_fail,indomain_min,time,60,90,0.0002311,,3.85E-06,,
10,27,anti_first_fail,indomain_min,obj,97078,97078,100578,97078,1.036053483,,-4%
10,27,anti_first_fail,indomain_min,time,50,80,0.000204619,,4.09E-06,,
10,28,anti_first_fail,indomain_min,obj,654400,654400,786400,606400,1.201711491,,-30%
10,28,anti_first_fail,indomain_min,time,60,90,0.000228335,,3.81E-06,,
10,29,anti_first_fail,indomain_min,obj,1682950,1682950,1682950,2159550,1,,22%
10,29,anti_first_fail,indomain_min,time,60,80,0.00025872,,4.31E-06,,
10,30,anti_first_fail,indomain_min,obj,1654257,1654257,1654257,2131057,1,,22%
10,30,anti_first_fail,indomain_min,time,50,70,0.000190404,,3.81E-06,,
10,31,anti_first_fail,indomain_min,obj,1810163,1810163,1810163,2897663,1,,38%
10,31,anti_first_fail,indomain_min,time,60,80,0.000223592,,3.73E-06,,
10,32,anti_first_fail,indomain_min,obj,3203027,3203027,3550672,4269472,1.108536394,,17%
10,32,anti_first_fail,indomain_min,time,60,110,0.00022054,,3.68E-06,,
10,33,anti_first_fail,indomain_min,obj,1281220,1281220,1288420,1296520,1.005619644,,1%
10,33,anti_first_fail,indomain_min,time,60,80,0.000206928,,3.45E-06,,
10,34,anti_first_fail,indomain_min,obj,1019885,1019885,1125855,884055,1.103903872,,-27%
10,34,anti_first_fail,indomain_min,time,60,90,0.00026983,,4.50E-06,,
10,35,anti_first_fail,indomain_min,obj,3651104,3651104,3651104,5004472,1,,27%
10,35,anti_first_fail,indomain_min,time,50,60,0.000190902,,3.82E-06,,
10,36,anti_first_fail,indomain_min,obj,690074,690074,690074,690074,1,,0%
10,36,anti_first_fail,indomain_min,time,60,90,0.000193329,,3.22E-06,,
10,37,anti_first_fail,indomain_min,obj,2356348,2356348,2356348,2725048,1,,14%
10,37,anti_first_fail,indomain_min,time,50,90,0.000212184,,4.24E-06,,
10,38,anti_first_fail,indomain_min,obj,1812498,1812498,1812498,2566998,1,,29%
10,38,anti_first_fail,indomain_min,time,60,70,0.000192209,,3.20E-06,,
10,39,anti_first_fail,indomain_min,obj,1467244,1467244,1467244,1722344,1,,15%
10,39,anti_first_fail,indomain_min,time,60,80,0.0002077,,3.46E-06,,
10,40,anti_first_fail,indomain_min,obj,1044355,1044355,1044355,1266955,1,,18%
10,40,anti_first_fail,indomain_min,time,60,80,0.000216983,,3.62E-06,,
10,41,anti_first_fail,indomain_min,obj,715430,715430,795130,583730,1.111401535,,-36%
10,41,anti_first_fail,indomain_min,time,60,80,0.000209615,,3.49E-06,,
10,42,anti_first_fail,indomain_min,obj,571884,571884,695234,732834,1.215690595,,5%
10,42,anti_first_fail,indomain_min,time,50,70,0.000205964,,4.12E-06,,
10,43,anti_first_fail,indomain_min,obj,2226668,2226668,2226668,3371718,1,,34%
10,43,anti_first_fail,indomain_min,time,50,80,0.000200886,,4.02E-06,,
10,44,anti_first_fail,indomain_min,obj,974669,974669,991152,1027154,1.016911382,,4%
10,44,anti_first_fail,indomain_min,time,50,80,0.000410514,,8.21E-06,,
10,45,anti_first_fail,indomain_min,obj,1124515,1124515,1124515,1204480,1,,7%
10,45,anti_first_fail,indomain_min,time,50,100,0.000256656,,5.13E-06,,
10,46,anti_first_fail,indomain_min,obj,2107000,2107000,2321300,2481950,1.10170859,,6%
10,46,anti_first_fail,indomain_min,time,50,90,0.00021393,,4.28E-06,,
10,47,anti_first_fail,indomain_min,obj,59090,59090,99676,70400,1.686850567,,-42%
10,47,anti_first_fail,indomain_min,time,60,80,0.000211082,,3.52E-06,,
10,48,anti_first_fail,indomain_min,obj,250826,250826,250826,275026,1,,9%
10,48,anti_first_fail,indomain_min,time,50,60,0.000191082,,3.82E-06,,
10,49,anti_first_fail,indomain_min,obj,2105280,2105280,2105280,3407640,1,,38%
10,49,anti_first_fail,indomain_min,time,50,90,0.000244098,,4.88E-06,,
10,50,anti_first_fail,indomain_min,obj,213642,213642,292392,277242,1.368607296,,-5%
10,50,anti_first_fail,indomain_min,time,60,70,0.00020668,,3.44E-06,,
10,51,anti_first_fail,indomain_min,obj,324290,324290,324290,384390,1,,16%
10,51,anti_first_fail,indomain_min,time,60,80,0.0001965,,3.28E-06,,
10,52,anti_first_fail,indomain_min,obj,1104236,1104236,1104236,1156136,1,,4%
10,52,anti_first_fail,indomain_min,time,60,70,0.000193862,,3.23E-06,,
10,53,anti_first_fail,indomain_min,obj,1458004,1458004,1470229,1669257,1.008384751,,12%
10,53,anti_first_fail,indomain_min,time,60,100,0.000230207,,3.84E-06,,
10,54,anti_first_fail,indomain_min,obj,2165800,2165800,2165800,2670300,1,,19%
10,54,anti_first_fail,indomain_min,time,50,70,0.00019237,,3.85E-06,,
10,55,anti_first_fail,indomain_min,obj,681781,681781,681781,606481,1,,-12%
10,55,anti_first_fail,indomain_min,time,60,90,0.000204661,,3.41E-06,,
10,56,anti_first_fail,indomain_min,obj,1235732,1235732,1235732,1361732,1,,9%
10,56,anti_first_fail,indomain_min,time,60,60,0.000194235,,3.24E-06,,
10,57,anti_first_fail,indomain_min,obj,2156100,2156100,2156100,2404500,1,,10%
10,57,anti_first_fail,indomain_min,time,50,60,0.000194657,,3.89E-06,,
10,58,anti_first_fail,indomain_min,obj,2921300,2921300,2921300,3605500,1,,19%
10,58,anti_first_fail,indomain_min,time,50,60,0.00019219,,3.84E-06,,
10,59,anti_first_fail,indomain_min,obj,286596,286596,286596,271896,1,,-5%
10,59,anti_first_fail,indomain_min,time,60,90,0.000228705,,3.81E-06,,
10,60,anti_first_fail,indomain_min,obj,2169800,2169800,2196500,2611800,1.012305282,,16%
10,60,anti_first_fail,indomain_min,time,50,90,0.0002131,,4.26E-06,,
10,61,anti_first_fail,indomain_min,obj,529010,529010,543720,531920,1.027806658,,-2%
10,61,anti_first_fail,indomain_min,time,60,80,0.000213941,,3.57E-06,,
10,62,anti_first_fail,indomain_min,obj,1713600,1713600,1713600,1812200,1,,5%
10,62,anti_first_fail,indomain_min,time,60,80,0.000195334,,3.26E-06,,
10,63,anti_first_fail,indomain_min,obj,395940,395940,395940,402310,1,,2%
10,63,anti_first_fail,indomain_min,time,60,80,0.000204137,,3.40E-06,,
10,64,anti_first_fail,indomain_min,obj,515112,515112,515112,534012,1,,4%
10,64,anti_first_fail,indomain_min,time,50,70,0.000219107,,4.38E-06,,
10,65,anti_first_fail,indomain_min,obj,3407520,3407520,3407520,5195220,1,,34%
10,65,anti_first_fail,indomain_min,time,70,80,0.000228674,,3.27E-06,,
10,66,anti_first_fail,indomain_min,obj,885630,885630,935930,1111630,1.056795727,,16%
10,66,anti_first_fail,indomain_min,time,50,90,0.000198156,,3.96E-06,,
10,67,anti_first_fail,indomain_min,obj,1031740,1031740,1031740,1041940,1,,1%
10,67,anti_first_fail,indomain_min,time,50,80,0.000198904,,3.98E-06,,
10,68,anti_first_fail,indomain_min,obj,553570,553570,566770,668270,1.023845223,,15%
10,68,anti_first_fail,indomain_min,time,60,80,0.000220929,,3.68E-06,,
10,69,anti_first_fail,indomain_min,obj,2218249,2218249,2218249,3210249,1,,31%
10,69,anti_first_fail,indomain_min,time,50,70,0.000205089,,4.10E-06,,
10,70,anti_first_fail,indomain_min,obj,392360,392360,432012,406260,1.101060251,,-6%
10,70,anti_first_fail,indomain_min,time,60,80,0.000216712,,3.61E-06,,
10,71,anti_first_fail,indomain_min,obj,1627030,1627030,1627030,2197630,1,,26%
10,71,anti_first_fail,indomain_min,time,60,70,0.000192886,,3.21E-06,,
10,72,anti_first_fail,indomain_min,obj,799000,799000,799000,930655,1,,14%
10,72,anti_first_fail,indomain_min,time,60,70,0.000212079,,3.53E-06,,
10,73,anti_first_fail,indomain_min,obj,3922200,3922200,3922200,4440550,1,,12%
10,73,anti_first_fail,indomain_min,time,60,80,0.000206323,,3.44E-06,,
10,74,anti_first_fail,indomain_min,obj,1786175,1786175,1912925,1779425,1.070961692,,-8%
10,74,anti_first_fail,indomain_min,time,60,90,0.000220603,,3.68E-06,,
10,75,anti_first_fail,indomain_min,obj,1112536,1112536,1112536,1072936,1,,-4%
10,75,anti_first_fail,indomain_min,time,50,80,0.000202026,,4.04E-06,,
10,76,anti_first_fail,indomain_min,obj,419250,419250,420750,456850,1.003577818,,8%
10,76,anti_first_fail,indomain_min,time,60,100,0.000256156,,4.27E-06,,
10,77,anti_first_fail,indomain_min,obj,399385,399385,399385,162690,1,,-145%
10,77,anti_first_fail,indomain_min,time,50,90,0.000366057,,7.32E-06,,
10,78,anti_first_fail,indomain_min,obj,3598600,3598600,3598600,4561200,1,,21%
10,78,anti_first_fail,indomain_min,time,60,80,0.000259257,,4.32E-06,,
10,79,anti_first_fail,indomain_min,obj,1094064,1094064,1094064,1124364,1,,3%
10,79,anti_first_fail,indomain_min,time,60,80,0.000210365,,3.51E-06,,
10,80,anti_first_fail,indomain_min,obj,905610,905610,905610,917370,1,,1%
10,80,anti_first_fail,indomain_min,time,50,90,0.000227493,,4.55E-06,,
10,81,anti_first_fail,indomain_min,obj,4177811,4177811,4415238,4583818,1.056830479,,4%
10,81,anti_first_fail,indomain_min,time,50,80,0.000223663,,4.47E-06,,
10,82,anti_first_fail,indomain_min,obj,241194,241194,241194,288794,1,,16%
10,82,anti_first_fail,indomain_min,time,60,70,0.000193162,,3.22E-06,,
10,83,anti_first_fail,indomain_min,obj,557960,557960,557960,620660,1,,10%
10,83,anti_first_fail,indomain_min,time,60,80,0.000204268,,3.40E-06,,
10,84,anti_first_fail,indomain_min,obj,352122,352122,353112,243537,1.002811526,,-45%
10,84,anti_first_fail,indomain_min,time,80,90,0.000206438,,2.58E-06,,
10,85,anti_first_fail,indomain_min,obj,344111,344111,344111,351979,1,,2%
10,85,anti_first_fail,indomain_min,time,60,80,0.000199304,,3.32E-06,,
10,86,anti_first_fail,indomain_min,obj,1342792,1342792,1367392,1419492,1.018320038,,4%
10,86,anti_first_fail,indomain_min,time,50,80,0.000196074,,3.92E-06,,
10,87,anti_first_fail,indomain_min,obj,2439400,2439400,2439400,2874300,1,,15%
10,87,anti_first_fail,indomain_min,time,70,80,0.000209539,,2.99E-06,,
10,88,anti_first_fail,indomain_min,obj,543180,543180,543180,575880,1,,6%
10,88,anti_first_fail,indomain_min,time,60,70,0.000196714,,3.28E-06,,
10,89,anti_first_fail,indomain_min,obj,451900,451900,451900,466500,1,,3%
10,89,anti_first_fail,indomain_min,time,60,80,0.000204553,,3.41E-06,,
10,90,anti_first_fail,indomain_min,obj,1693539,1693539,1693539,2117839,1,,20%
10,90,anti_first_fail,indomain_min,time,60,100,0.000208903,,3.48E-06,,
10,91,anti_first_fail,indomain_min,obj,1310655,1310655,1310655,1569955,1,,17%
10,91,anti_first_fail,indomain_min,time,50,60,0.000200193,,4.00E-06,,
10,92,anti_first_fail,indomain_min,obj,1311820,1311820,1418425,1220200,1.08126496,,-16%
10,92,anti_first_fail,indomain_min,time,90,110,0.000209408,,2.33E-06,,
10,93,anti_first_fail,indomain_min,obj,2683800,2683800,2683800,3433100,1,,22%
10,93,anti_first_fail,indomain_min,time,60,90,0.000190505,,3.18E-06,,
10,94,anti_first_fail,indomain_min,obj,1518504,1518504,1814512,1792152,1.194933961,,-1%
10,94,anti_first_fail,indomain_min,time,60,80,0.000198545,,3.31E-06,,
10,95,anti_first_fail,indomain_min,obj,535314,535314,535314,651114,1,,18%
10,95,anti_first_fail,indomain_min,time,50,80,0.00021993,,4.40E-06,,
10,96,anti_first_fail,indomain_min,obj,902510,902510,902510,918710,1,,2%
10,96,anti_first_fail,indomain_min,time,50,70,0.000216974,,4.34E-06,,
10,97,anti_first_fail,indomain_min,obj,294024,294024,294024,309624,1,,5%
10,97,anti_first_fail,indomain_min,time,60,90,0.000203006,,3.38E-06,,
10,98,anti_first_fail,indomain_min,obj,2629584,2629584,2629584,3088884,1,,15%
10,98,anti_first_fail,indomain_min,time,60,70,0.000220599,,3.68E-06,,
10,99,anti_first_fail,indomain_min,obj,984276,984276,1067310,998187,1.084360484,,-7%
10,99,anti_first_fail,indomain_min,time,60,80,0.000222948,,3.72E-06,,
10,100,anti_first_fail,indomain_min,obj,385616,385616,607708,196724,1.575940832,,-209%
10,100,anti_first_fail,indomain_min,time,60,100,0.000207272,,3.45E-06,,
11,1,anti_first_fail,indomain_min,obj,572685,572685,572685,676210,1,,15%
11,1,anti_first_fail,indomain_min,time,50,80,0.000215475,,4.31E-06,,
11,2,anti_first_fail,indomain_min,obj,1392536,1392536,1392536,1977117,1,,30%
11,2,anti_first_fail,indomain_min,time,50,80,0.000200271,,4.01E-06,,
11,3,anti_first_fail,indomain_min,obj,728704,728704,728704,757514,1,,4%
11,3,anti_first_fail,indomain_min,time,60,80,0.000250863,,4.18E-06,,
11,4,anti_first_fail,indomain_min,obj,3012910,3012910,3012910,3107710,1,,3%
11,4,anti_first_fail,indomain_min,time,60,70,0.000192393,,3.21E-06,,
11,5,anti_first_fail,indomain_min,obj,2272588,2272588,2272588,2741588,1,,17%
11,5,anti_first_fail,indomain_min,time,60,70,0.000189572,,3.16E-06,,
11,6,anti_first_fail,indomain_min,obj,1724230,1724230,2051640,1968540,1.18988766,,-4%
