,,,,,Gecode,Gecode,OGSA,Model Run Time Ratio
3,8,smallest,indomain_random,800,70.0,70.0,,1.0
3,9,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,9,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,9,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,9,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,9,first_fail,indomain_max,800,70.0,70.0,,1.0
3,9,first_fail,indomain_median,800,70.0,70.0,,1.0
3,9,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,9,first_fail,indomain_random,800,70.0,70.0,,1.0
3,9,input_order,indomain_max,800,70.0,70.0,,1.0
3,9,input_order,indomain_median,800,70.0,60.0,,1.1666666666666667
3,9,input_order,indomain_min,800,70.0,70.0,,1.0
3,9,input_order,indomain_random,800,70.0,70.0,,1.0
3,9,largest,indomain_max,800,70.0,70.0,,1.0
3,9,largest,indomain_median,800,70.0,70.0,,1.0
3,9,largest,indomain_min,800,70.0,70.0,,1.0
3,9,largest,indomain_random,800,70.0,70.0,0.00024159904569387436,1.0
3,9,smallest,indomain_max,800,70.0,70.0,,1.0
3,9,smallest,indomain_median,800,70.0,70.0,,1.0
3,9,smallest,indomain_min,800,70.0,70.0,,1.0
3,9,smallest,indomain_random,800,70.0,70.0,,1.0
3,10,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,10,anti_first_fail,indomain_median,800,70.0,60.0,,1.1666666666666667
3,10,anti_first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,10,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,10,first_fail,indomain_max,800,70.0,70.0,,1.0
3,10,first_fail,indomain_median,800,70.0,70.0,,1.0
3,10,first_fail,indomain_min,800,80.0,80.0,,1.0
3,10,first_fail,indomain_random,800,70.0,70.0,,1.0
3,10,input_order,indomain_max,800,70.0,70.0,,1.0
3,10,input_order,indomain_median,800,70.0,70.0,,1.0
3,10,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,10,input_order,indomain_random,800,70.0,70.0,,1.0
3,10,largest,indomain_max,800,70.0,70.0,,1.0
3,10,largest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,10,largest,indomain_min,800,80.0,80.0,,1.0
3,10,largest,indomain_random,800,70.0,70.0,0.00021321885287761688,1.0
3,10,smallest,indomain_max,800,70.0,60.0,,1.1666666666666667
3,10,smallest,indomain_median,800,70.0,70.0,,1.0
3,10,smallest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,10,smallest,indomain_random,800,70.0,60.0,,1.1666666666666667
3,11,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,11,anti_first_fail,indomain_median,800,80.0,60.0,,1.3333333333333333
3,11,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,11,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,11,first_fail,indomain_max,800,80.0,80.0,,1.0
3,11,first_fail,indomain_median,800,80.0,70.0,,1.1428571428571428
3,11,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,11,first_fail,indomain_random,800,70.0,70.0,,1.0
3,11,input_order,indomain_max,800,80.0,80.0,,1.0
3,11,input_order,indomain_median,800,70.0,70.0,,1.0
3,11,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,11,input_order,indomain_random,800,70.0,70.0,,1.0
3,11,largest,indomain_max,800,80.0,80.0,,1.0
3,11,largest,indomain_median,800,70.0,70.0,,1.0
3,11,largest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,11,largest,indomain_random,800,80.0,70.0,0.00021324027329683304,1.1428571428571428
3,11,smallest,indomain_max,800,80.0,80.0,,1.0
3,11,smallest,indomain_median,800,70.0,70.0,,1.0
3,11,smallest,indomain_min,800,70.0,70.0,,1.0
3,11,smallest,indomain_random,800,70.0,60.0,,1.1666666666666667
3,12,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,12,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,12,anti_first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,12,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,12,first_fail,indomain_max,800,70.0,70.0,,1.0
3,12,first_fail,indomain_median,800,70.0,70.0,,1.0
3,12,first_fail,indomain_min,800,70.0,70.0,,1.0
3,12,first_fail,indomain_random,800,70.0,70.0,,1.0
3,12,input_order,indomain_max,800,70.0,80.0,,0.875
3,12,input_order,indomain_median,800,70.0,70.0,,1.0
3,12,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,12,input_order,indomain_random,800,70.0,70.0,,1.0
3,12,largest,indomain_max,800,70.0,70.0,,1.0
3,12,largest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,12,largest,indomain_min,800,80.0,80.0,,1.0
3,12,largest,indomain_random,800,70.0,70.0,0.0001924792304635048,1.0
3,12,smallest,indomain_max,800,80.0,80.0,,1.0
3,12,smallest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,12,smallest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,12,smallest,indomain_random,800,70.0,70.0,,1.0
3,13,anti_first_fail,indomain_max,800,80.0,80.0,,1.0
3,13,anti_first_fail,indomain_median,800,70.0,60.0,,1.1666666666666667
3,13,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,13,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,13,first_fail,indomain_max,800,70.0,80.0,,0.875
3,13,first_fail,indomain_median,800,70.0,60.0,,1.1666666666666667
3,13,first_fail,indomain_min,800,70.0,70.0,,1.0
3,13,first_fail,indomain_random,800,70.0,70.0,,1.0
3,13,input_order,indomain_max,800,80.0,70.0,,1.1428571428571428
3,13,input_order,indomain_median,800,70.0,70.0,,1.0
3,13,input_order,indomain_min,800,70.0,70.0,,1.0
3,13,input_order,indomain_random,800,70.0,70.0,,1.0
3,13,largest,indomain_max,800,70.0,80.0,,0.875
3,13,largest,indomain_median,800,70.0,70.0,,1.0
3,13,largest,indomain_min,800,70.0,70.0,,1.0
3,13,largest,indomain_random,800,70.0,70.0,0.0002301270142197609,1.0
3,13,smallest,indomain_max,800,80.0,70.0,,1.1428571428571428
3,13,smallest,indomain_median,800,70.0,70.0,,1.0
3,13,smallest,indomain_min,800,70.0,70.0,,1.0
3,13,smallest,indomain_random,800,70.0,60.0,,1.1666666666666667
3,14,anti_first_fail,indomain_max,800,70.0,80.0,,0.875
3,14,anti_first_fail,indomain_median,800,70.0,60.0,,1.1666666666666667
3,14,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,14,anti_first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,14,first_fail,indomain_max,800,80.0,80.0,,1.0
3,14,first_fail,indomain_median,800,70.0,70.0,,1.0
3,14,first_fail,indomain_min,800,70.0,70.0,,1.0
3,14,first_fail,indomain_random,800,70.0,70.0,,1.0
3,14,input_order,indomain_max,800,80.0,80.0,,1.0
3,14,input_order,indomain_median,800,70.0,70.0,,1.0
3,14,input_order,indomain_min,800,70.0,70.0,,1.0
3,14,input_order,indomain_random,800,70.0,70.0,,1.0
3,14,largest,indomain_max,800,80.0,80.0,,1.0
3,14,largest,indomain_median,800,70.0,70.0,,1.0
3,14,largest,indomain_min,800,70.0,70.0,,1.0
3,14,largest,indomain_random,800,70.0,70.0,0.00019718380644917488,1.0
3,14,smallest,indomain_max,800,80.0,80.0,,1.0
3,14,smallest,indomain_median,800,70.0,70.0,,1.0
3,14,smallest,indomain_min,800,70.0,70.0,,1.0
3,14,smallest,indomain_random,800,80.0,70.0,,1.1428571428571428
3,15,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,15,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,15,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,15,anti_first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,15,first_fail,indomain_max,800,70.0,70.0,,1.0
3,15,first_fail,indomain_median,800,70.0,70.0,,1.0
3,15,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,15,first_fail,indomain_random,800,70.0,70.0,,1.0
3,15,input_order,indomain_max,800,70.0,70.0,,1.0
3,15,input_order,indomain_median,800,70.0,70.0,,1.0
3,15,input_order,indomain_min,800,70.0,70.0,,1.0
3,15,input_order,indomain_random,800,70.0,70.0,,1.0
3,15,largest,indomain_max,800,70.0,70.0,,1.0
3,15,largest,indomain_median,800,70.0,70.0,,1.0
3,15,largest,indomain_min,800,70.0,70.0,,1.0
3,15,largest,indomain_random,800,70.0,70.0,0.00019236188381910324,1.0
3,15,smallest,indomain_max,800,70.0,70.0,,1.0
3,15,smallest,indomain_median,800,70.0,70.0,,1.0
3,15,smallest,indomain_min,800,70.0,70.0,,1.0
3,15,smallest,indomain_random,800,70.0,60.0,,1.1666666666666667
3,16,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,16,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,16,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,16,anti_first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,16,first_fail,indomain_max,800,80.0,80.0,,1.0
3,16,first_fail,indomain_median,800,70.0,70.0,,1.0
3,16,first_fail,indomain_min,800,70.0,70.0,,1.0
3,16,first_fail,indomain_random,800,70.0,70.0,,1.0
3,16,input_order,indomain_max,800,80.0,80.0,,1.0
3,16,input_order,indomain_median,800,70.0,70.0,,1.0
3,16,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,16,input_order,indomain_random,800,70.0,70.0,,1.0
3,16,largest,indomain_max,800,70.0,80.0,,0.875
3,16,largest,indomain_median,800,70.0,70.0,,1.0
3,16,largest,indomain_min,800,70.0,70.0,,1.0
3,16,largest,indomain_random,800,70.0,70.0,0.00020085787400603294,1.0
3,16,smallest,indomain_max,800,80.0,80.0,,1.0
3,16,smallest,indomain_median,800,70.0,70.0,,1.0
3,16,smallest,indomain_min,800,70.0,70.0,,1.0
3,16,smallest,indomain_random,800,70.0,70.0,,1.0
3,17,anti_first_fail,indomain_max,800,70.0,80.0,,0.875
3,17,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,17,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,17,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,17,first_fail,indomain_max,800,80.0,70.0,,1.1428571428571428
3,17,first_fail,indomain_median,800,70.0,60.0,,1.1666666666666667
3,17,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,17,first_fail,indomain_random,800,70.0,70.0,,1.0
3,17,input_order,indomain_max,800,80.0,70.0,,1.1428571428571428
3,17,input_order,indomain_median,800,70.0,70.0,,1.0
3,17,input_order,indomain_min,800,70.0,70.0,,1.0
3,17,input_order,indomain_random,800,70.0,70.0,,1.0
3,17,largest,indomain_max,800,70.0,70.0,,1.0
3,17,largest,indomain_median,800,70.0,70.0,,1.0
3,17,largest,indomain_min,800,70.0,70.0,,1.0
3,17,largest,indomain_random,800,70.0,70.0,0.00022870907559990883,1.0
3,17,smallest,indomain_max,800,80.0,70.0,,1.1428571428571428
3,17,smallest,indomain_median,800,70.0,70.0,,1.0
3,17,smallest,indomain_min,800,70.0,70.0,,1.0
3,17,smallest,indomain_random,800,70.0,60.0,,1.1666666666666667
3,18,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,18,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,18,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,18,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,18,first_fail,indomain_max,800,80.0,80.0,,1.0
3,18,first_fail,indomain_median,800,70.0,60.0,,1.1666666666666667
3,18,first_fail,indomain_min,800,70.0,70.0,,1.0
3,18,first_fail,indomain_random,800,70.0,70.0,,1.0
3,18,input_order,indomain_max,800,70.0,70.0,,1.0
3,18,input_order,indomain_median,800,70.0,70.0,,1.0
3,18,input_order,indomain_min,800,70.0,70.0,,1.0
3,18,input_order,indomain_random,800,70.0,60.0,,1.1666666666666667
3,18,largest,indomain_max,800,70.0,70.0,,1.0
3,18,largest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,18,largest,indomain_min,800,70.0,70.0,,1.0
3,18,largest,indomain_random,800,70.0,70.0,0.0001921909861266613,1.0
3,18,smallest,indomain_max,800,70.0,70.0,,1.0
3,18,smallest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,18,smallest,indomain_min,800,70.0,60.0,,1.1666666666666667
3,18,smallest,indomain_random,800,70.0,60.0,,1.1666666666666667
3,19,anti_first_fail,indomain_max,800,80.0,80.0,,1.0
3,19,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,19,anti_first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,19,anti_first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,19,first_fail,indomain_max,800,80.0,70.0,,1.1428571428571428
3,19,first_fail,indomain_median,800,70.0,60.0,,1.1666666666666667
3,19,first_fail,indomain_min,800,70.0,70.0,,1.0
3,19,first_fail,indomain_random,800,70.0,70.0,,1.0
3,19,input_order,indomain_max,800,80.0,80.0,,1.0
3,19,input_order,indomain_median,800,70.0,70.0,,1.0
3,19,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,19,input_order,indomain_random,800,70.0,70.0,,1.0
3,19,largest,indomain_max,800,80.0,80.0,,1.0
3,19,largest,indomain_median,800,70.0,70.0,,1.0
3,19,largest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,19,largest,indomain_random,800,70.0,60.0,0.0001909881830215454,1.1666666666666667
3,19,smallest,indomain_max,800,80.0,80.0,,1.0
3,19,smallest,indomain_median,800,70.0,70.0,,1.0
3,19,smallest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,19,smallest,indomain_random,800,70.0,70.0,,1.0
3,20,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,20,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,20,anti_first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,20,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,20,first_fail,indomain_max,800,80.0,70.0,,1.1428571428571428
3,20,first_fail,indomain_median,800,70.0,70.0,,1.0
3,20,first_fail,indomain_min,800,80.0,80.0,,1.0
3,20,first_fail,indomain_random,800,70.0,70.0,,1.0
3,20,input_order,indomain_max,800,70.0,80.0,,0.875
3,20,input_order,indomain_median,800,70.0,60.0,,1.1666666666666667
3,20,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,20,input_order,indomain_random,800,70.0,70.0,,1.0
3,20,largest,indomain_max,800,70.0,70.0,,1.0
3,20,largest,indomain_median,800,70.0,90.0,,0.7777777777777778
3,20,largest,indomain_min,800,90.0,80.0,,1.125
3,20,largest,indomain_random,800,70.0,70.0,0.00020800717175006866,1.0
3,20,smallest,indomain_max,800,70.0,70.0,,1.0
3,20,smallest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,20,smallest,indomain_min,800,70.0,70.0,,1.0
3,20,smallest,indomain_random,800,70.0,70.0,,1.0
3,21,anti_first_fail,indomain_max,800,80.0,80.0,,1.0
3,21,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,21,anti_first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,21,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,21,first_fail,indomain_max,800,80.0,80.0,,1.0
3,21,first_fail,indomain_median,800,70.0,70.0,,1.0
3,21,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,21,first_fail,indomain_random,800,70.0,70.0,,1.0
3,21,input_order,indomain_max,800,80.0,80.0,,1.0
3,21,input_order,indomain_median,800,70.0,60.0,,1.1666666666666667
3,21,input_order,indomain_min,800,70.0,70.0,,1.0
3,21,input_order,indomain_random,800,70.0,60.0,,1.1666666666666667
3,21,largest,indomain_max,800,70.0,80.0,,0.875
3,21,largest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,21,largest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,21,largest,indomain_random,800,70.0,70.0,0.00019555911421775818,1.0
3,21,smallest,indomain_max,800,80.0,80.0,,1.0
3,21,smallest,indomain_median,800,70.0,70.0,,1.0
3,21,smallest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,21,smallest,indomain_random,800,70.0,70.0,,1.0
3,22,anti_first_fail,indomain_max,800,80.0,80.0,,1.0
3,22,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,22,anti_first_fail,indomain_min,800,80.0,80.0,,1.0
3,22,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,22,first_fail,indomain_max,800,70.0,70.0,,1.0
3,22,first_fail,indomain_median,800,70.0,70.0,,1.0
3,22,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,22,first_fail,indomain_random,800,70.0,70.0,,1.0
3,22,input_order,indomain_max,800,70.0,70.0,,1.0
3,22,input_order,indomain_median,800,70.0,70.0,,1.0
3,22,input_order,indomain_min,800,70.0,70.0,,1.0
3,22,input_order,indomain_random,800,70.0,70.0,,1.0
3,22,largest,indomain_max,800,70.0,70.0,,1.0
3,22,largest,indomain_median,800,70.0,70.0,,1.0
3,22,largest,indomain_min,800,80.0,80.0,,1.0
3,22,largest,indomain_random,800,70.0,70.0,0.0001956988126039505,1.0
3,22,smallest,indomain_max,800,70.0,70.0,,1.0
3,22,smallest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,22,smallest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,22,smallest,indomain_random,800,70.0,70.0,,1.0
3,23,anti_first_fail,indomain_max,800,80.0,90.0,,0.8888888888888888
3,23,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,23,anti_first_fail,indomain_min,800,80.0,90.0,,0.8888888888888888
3,23,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,23,first_fail,indomain_max,800,80.0,70.0,,1.1428571428571428
3,23,first_fail,indomain_median,800,70.0,70.0,,1.0
3,23,first_fail,indomain_min,800,80.0,80.0,,1.0
3,23,first_fail,indomain_random,800,70.0,70.0,,1.0
3,23,input_order,indomain_max,800,70.0,70.0,,1.0
3,23,input_order,indomain_median,800,70.0,70.0,,1.0
3,23,input_order,indomain_min,800,90.0,90.0,,1.0
3,23,input_order,indomain_random,800,70.0,70.0,,1.0
3,23,largest,indomain_max,800,70.0,70.0,,1.0
3,23,largest,indomain_median,800,70.0,70.0,,1.0
3,23,largest,indomain_min,800,80.0,80.0,,1.0
3,23,largest,indomain_random,800,70.0,70.0,0.00018471479415893555,1.0
3,23,smallest,indomain_max,800,80.0,90.0,,0.8888888888888888
3,23,smallest,indomain_median,800,70.0,70.0,,1.0
3,23,smallest,indomain_min,800,80.0,80.0,,1.0
3,23,smallest,indomain_random,800,70.0,70.0,,1.0
3,24,anti_first_fail,indomain_max,800,80.0,90.0,,0.8888888888888888
3,24,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,24,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,24,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,24,first_fail,indomain_max,800,80.0,70.0,,1.1428571428571428
3,24,first_fail,indomain_median,800,70.0,70.0,,1.0
3,24,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,24,first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,24,input_order,indomain_max,800,80.0,80.0,,1.0
3,24,input_order,indomain_median,800,70.0,70.0,,1.0
3,24,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,24,input_order,indomain_random,800,70.0,70.0,,1.0
3,24,largest,indomain_max,800,70.0,90.0,,0.7777777777777778
3,24,largest,indomain_median,800,70.0,70.0,,1.0
3,24,largest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,24,largest,indomain_random,800,70.0,70.0,0.00018817977979779243,1.0
3,24,smallest,indomain_max,800,80.0,80.0,,1.0
3,24,smallest,indomain_median,800,70.0,70.0,,1.0
3,24,smallest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,24,smallest,indomain_random,800,70.0,70.0,,1.0
3,25,anti_first_fail,indomain_max,800,70.0,80.0,,0.875
3,25,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,25,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,25,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,25,first_fail,indomain_max,800,70.0,70.0,,1.0
3,25,first_fail,indomain_median,800,70.0,70.0,,1.0
3,25,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,25,first_fail,indomain_random,800,70.0,70.0,,1.0
3,25,input_order,indomain_max,800,80.0,70.0,,1.1428571428571428
3,25,input_order,indomain_median,800,70.0,70.0,,1.0
3,25,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,25,input_order,indomain_random,800,70.0,70.0,,1.0
3,25,largest,indomain_max,800,70.0,80.0,,0.875
3,25,largest,indomain_median,800,70.0,70.0,,1.0
3,25,largest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,25,largest,indomain_random,800,70.0,70.0,0.000203804112970829,1.0
3,25,smallest,indomain_max,800,70.0,70.0,,1.0
3,25,smallest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,25,smallest,indomain_min,800,70.0,70.0,,1.0
3,25,smallest,indomain_random,800,70.0,70.0,,1.0
3,26,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,26,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,26,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,26,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,26,first_fail,indomain_max,800,70.0,70.0,,1.0
3,26,first_fail,indomain_median,800,70.0,70.0,,1.0
3,26,first_fail,indomain_min,800,80.0,120.0,,0.6666666666666666
3,26,first_fail,indomain_random,800,70.0,70.0,,1.0
3,26,input_order,indomain_max,800,70.0,70.0,,1.0
3,26,input_order,indomain_median,800,70.0,60.0,,1.1666666666666667
3,26,input_order,indomain_min,800,130.0,120.0,,1.0833333333333333
3,26,input_order,indomain_random,800,70.0,70.0,,1.0
3,26,largest,indomain_max,800,70.0,70.0,,1.0
3,26,largest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,26,largest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,26,largest,indomain_random,800,70.0,70.0,0.0001978953368961811,1.0
3,26,smallest,indomain_max,800,70.0,70.0,,1.0
3,26,smallest,indomain_median,800,70.0,70.0,,1.0
3,26,smallest,indomain_min,800,70.0,70.0,,1.0
3,26,smallest,indomain_random,800,70.0,70.0,,1.0
3,27,anti_first_fail,indomain_max,800,80.0,70.0,,1.1428571428571428
3,27,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,27,anti_first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,27,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,27,first_fail,indomain_max,800,70.0,70.0,,1.0
3,27,first_fail,indomain_median,800,70.0,70.0,,1.0
3,27,first_fail,indomain_min,800,70.0,70.0,,1.0
3,27,first_fail,indomain_random,800,70.0,70.0,,1.0
3,27,input_order,indomain_max,800,70.0,70.0,,1.0
3,27,input_order,indomain_median,800,70.0,70.0,,1.0
3,27,input_order,indomain_min,800,70.0,70.0,,1.0
3,27,input_order,indomain_random,800,80.0,70.0,,1.1428571428571428
3,27,largest,indomain_max,800,80.0,70.0,,1.1428571428571428
3,27,largest,indomain_median,800,70.0,70.0,,1.0
3,27,largest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,27,largest,indomain_random,800,70.0,70.0,0.00021393084898591042,1.0
3,27,smallest,indomain_max,800,80.0,70.0,,1.1428571428571428
3,27,smallest,indomain_median,800,70.0,70.0,,1.0
3,27,smallest,indomain_min,800,70.0,70.0,,1.0
3,27,smallest,indomain_random,800,70.0,70.0,,1.0
3,28,anti_first_fail,indomain_max,800,70.0,80.0,,0.875
3,28,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,28,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,28,anti_first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,28,first_fail,indomain_max,800,80.0,80.0,,1.0
3,28,first_fail,indomain_median,800,70.0,70.0,,1.0
3,28,first_fail,indomain_min,800,70.0,70.0,,1.0
3,28,first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,28,input_order,indomain_max,800,80.0,80.0,,1.0
3,28,input_order,indomain_median,800,70.0,60.0,,1.1666666666666667
3,28,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,28,input_order,indomain_random,800,70.0,70.0,,1.0
3,28,largest,indomain_max,800,80.0,80.0,,1.0
3,28,largest,indomain_median,800,70.0,70.0,,1.0
3,28,largest,indomain_min,800,70.0,70.0,,1.0
3,28,largest,indomain_random,800,70.0,60.0,0.00018796231597661972,1.1666666666666667
3,28,smallest,indomain_max,800,80.0,80.0,,1.0
3,28,smallest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,28,smallest,indomain_min,800,70.0,70.0,,1.0
3,28,smallest,indomain_random,800,70.0,70.0,,1.0
3,29,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,29,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,29,anti_first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,29,anti_first_fail,indomain_random,800,70.0,70.0,,1.0
3,29,first_fail,indomain_max,800,80.0,80.0,,1.0
3,29,first_fail,indomain_median,800,70.0,70.0,,1.0
3,29,first_fail,indomain_min,800,80.0,70.0,,1.1428571428571428
3,29,first_fail,indomain_random,800,70.0,70.0,,1.0
3,29,input_order,indomain_max,800,70.0,70.0,,1.0
3,29,input_order,indomain_median,800,70.0,70.0,,1.0
3,29,input_order,indomain_min,800,70.0,70.0,,1.0
3,29,input_order,indomain_random,800,70.0,70.0,,1.0
3,29,largest,indomain_max,800,70.0,70.0,,1.0
3,29,largest,indomain_median,800,70.0,70.0,,1.0
3,29,largest,indomain_min,800,80.0,70.0,,1.1428571428571428
3,29,largest,indomain_random,800,70.0,70.0,0.0002444712445139885,1.0
3,29,smallest,indomain_max,800,70.0,70.0,,1.0
3,29,smallest,indomain_median,800,70.0,70.0,,1.0
3,29,smallest,indomain_min,800,70.0,70.0,,1.0
3,29,smallest,indomain_random,800,70.0,70.0,,1.0
3,30,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,30,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
3,30,anti_first_fail,indomain_min,800,70.0,70.0,,1.0
3,30,anti_first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,30,first_fail,indomain_max,800,70.0,70.0,,1.0
3,30,first_fail,indomain_median,800,70.0,70.0,,1.0
3,30,first_fail,indomain_min,800,70.0,70.0,,1.0
3,30,first_fail,indomain_random,800,70.0,60.0,,1.1666666666666667
3,30,input_order,indomain_max,800,70.0,80.0,,0.875
3,30,input_order,indomain_median,800,70.0,70.0,,1.0
3,30,input_order,indomain_min,800,80.0,70.0,,1.1428571428571428
3,30,input_order,indomain_random,800,70.0,70.0,,1.0
3,30,largest,indomain_max,800,70.0,70.0,,1.0
3,30,largest,indomain_median,800,70.0,60.0,,1.1666666666666667
3,30,largest,indomain_min,800,70.0,70.0,,1.0
3,30,largest,indomain_random,800,70.0,70.0,0.00019235210493206978,1.0
3,30,smallest,indomain_max,800,70.0,70.0,,1.0
3,30,smallest,indomain_median,800,70.0,70.0,,1.0
3,30,smallest,indomain_min,800,70.0,70.0,,1.0
3,30,smallest,indomain_random,800,70.0,70.0,,1.0
3,31,anti_first_fail,indomain_max,800,70.0,70.0,,1.0
3,31,anti_first_fail,indomain_median,800,70.0,70.0,,1.0
